kfr_24_hisp_pooled_p50
0.46469086
0.48079911
0.26102087
0.50385183
0.49254665
0.5232957
0.51058543
0.5468508
0.54277688
0.48178026
0.46326566
0.50658303
0.52476954
0.50272715
0.47339231
0.50012076
0.50418508
0.47998884
0.73744512
0.5370478
0.48982802
0.48466501
0.48048732
0.47682211
0.49881101
0.44360209
0.49995571
0.50398529
0.51375854
0.43776342
0.4983134
0.49365538
0.51423126
0.5076797
0.49087587
0.4867419
0.46360585
0.46839902
0.45991445
0.4440423
0.46645516
0.45504498
0.5758673
""
0.49182469
0.51358706
0.47520161
0.52553982
0.49263793
0.44874305
0.48272258
0.50311118
0.4822554
0.66135967
0.38050389
0.47872394
0.53124082
0.49722913
0.51666832
0.48872724
0.49062014
0.49200419
0.68704295
0.48182735
0.47819003
0.49733743
""
0.5074001
0.4723883
0.55821806
0.42933959
0.41082612
0.40173659
0.46325791
0.3933318
0.50678277
0.52784419
0.4605523
0.58352959
0.49690887
0.54841334
0.49293917
0.4544867
0.49719092
0.4942677
0.49750239
0.48300165
0.50189835
0.48261371
0.48400667
0.48297867
0.42968953
0.50837547
0.48285112
0.47341049
0.46771049
0.52614975
0.5504275
0.51891315
0.52319956
0.50890923
0.52335918
0.51806879
0.55388886
0.50691772
0.52075756
0.51546556
0.52444714
0.50919914
0.52056938
0.48755553
0.51426482
0.49091524
0.48608312
0.52903253
0.50402784
0.48760924
0.42517275
0.45446315
0.58657098
0.47571653
0.50974852
0.43945166
0.48192278
0.53310215
0.50290936
0.47552824
0.45484558
0.38451895
0.44624224
0.49880201
0.53907734
0.48312449
0.46973071
0.54377103
0.48774892
0.50946671
0.48128757
0.50954288
0.49844971
0.48781356
0.5433408
0.41473261
0.44475386
0.52189589
0.37891564
0.4999297
0.4708457
0.49168098
0.41550842
0.54372811
0.47548109
0.49353382
0.41613472
0.51281446
0.46398816
0.48391584
0.50602806
0.5210169
0.47311318
""
0.64035606
0.55664605
0.5256359
0.4944233
0.56221974
0.45519584
0.49325749
0.45286801
0.48838392
0.47506198
0.46057054
0.45605695
0.44303387
0.44955719
0.50651443
0.50103211
0.48354778
0.49871576
0.47257915
0.45869583
0.52688789
0.48100865
0.51350439
0.53012764
0.49633101
0.58410144
0.54762882
0.46497774
0.60333502
0.45798507
0.50430536
0.475209
0.52589291
0.50121862
0.53269362
0.49023566
0.52105081
0.47364041
0.49908257
0.50103426
0.55524659
0.53668755
0.52530366
0.48342004
0.51048583
0.4997333
0.49128428
0.48408529
0.52753145
0.5045464
0.49540713
0.52080572
0.42187017
0.50367868
0.48554739
0.48354754
0.47971174
0.51852667
0.45400593
0.45091185
0.39045537
0.45859456
0.45824155
0.484366
0.49999961
0.45719472
0.48326623
0.47244686
0.46335182
0.4580411
0.49433923
0.4872905
0.43872604
0.38970444
0.49802864
0.46888906
0.44951859
0.50343347
0.51994365
0.4169732
0.54344195
0.53786874
0.5187819
0.49900782
0.51973724
0.50990844
0.46534908
0.47877073
0.47484973
0.46869138
0.46207026
0.49549106
0.60472059
0.50371343
0.48973349
0.54307801
0.48653296
0.49207851
0.49331483
0.49156883
0.50307238
0.49671105
0.51431382
0.51457089
0.49353841
0.52252883
0.53411841
0.48944137
0.5138821
0.51856297
0.53041536
0.50558943
0.47231773
0.56224477
0.48426461
0.48819926
0.47900245
0.52130926
0.48786467
0.50532138
""
""
0.51759881
0.51399195
0.44106042
0.47260642
0.51758367
0.49642301
0.42363828
0.5351097
0.54738164
0.55831528
0.47092313
0.5388338
0.57352209
0.54943651
0.54921794
0.49195513
0.53740567
0.51350248
0.48806375
0.52695531
0.50514191
0.50556231
0.50536591
0.54413396
0.58764219
0.50021976
0.57668239
0.5336414
0.46355605
0.49825117
0.50672919
0.52471703
0.50852954
0.51251358
0.50651383
0.4953807
0.47006893
0.48887315
0.50682056
0.50790799
0.5104863
0.47898117
0.50535625
0.48273763
0.52908784
0.48441738
0.49464843
0.49568203
0.51454371
0.50563723
0.51692891
0.51537222
0.53433734
0.50678909
0.51993871
0.47246128
0.50251096
0.47287917
0.49794146
0.50355363
0.48969966
0.48222795
0.44580278
0.48033726
0.4847542
0.5188278
0.4912464
0.4948833
0.44768137
0.43103865
0.43376058
0.47911948
0.50309569
0.39542305
0.50018442
0.58660769
0.48246142
0.51476598
""
0.47898248
""
0.33010721
0.49446407
0.5314607
0.4846811
0.49980113
0.56440693
0.48131457
0.50905889
0.5144276
""
""
""
""
""
0.22970289
0.53465629
""
""
""
""
""
""
""
""
""
0.5304389
0.55308431
0.50411779
0.54917645
0.44314829
""
0.50042176
0.5255909
""
""
""
""
0.53704035
0.50632054
0.50975972
0.57274359
0.50750631
0.48493731
0.5226118
0.48561698
""
0.47209114
0.47660574
0.45681798
""
""
""
0.39888385
0.72871649
0.50525534
0.29320121
""
""
0.49006227
""
0.49364176
0.46426234
0.55963606
0.52779156
0.59416956
0.46140447
0.56265152
0.48817548
0.52603072
0.56352907
