coll_hisp_female_p25_se
0.13421176
0.10605635
""
0.09713947
0.039434858
""
0.021597268
""
""
0.10994056
0.062552661
0.03474135
""
""
0.075458832
""
""
0.070041768
""
""
0.11922295
0.049827516
0.14440446
0.051006574
0.036436297
""
0.061441243
0.028738363
0.038002137
""
""
0.10482594
0.043720361
0.048905578
""
0.099501736
""
""
""
""
0.09811464
""
""
""
""
""
0.03727334
0.15783805
0.071726725
0.095375471
0.065219559
0.055826329
""
""
""
0.091158062
""
""
""
""
""
0.059039757
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049789328
""
""
""
0.10978995
0.045762066
""
""
0.075738318
0.081914708
0.083601564
0.052917652
""
""
0.09071932
""
""
""
0.027569791
0.018671608
0.024066856
0.030817676
0.010270003
0.020574735
0.023588153
0.044459317
0.016551642
0.041383915
0.032781079
0.095104195
0.074979015
0.089658163
0.054110907
0.067716576
""
0.085896723
0.070630796
0.056987673
""
""
""
0.11330789
""
""
0.13623202
""
0.11254429
0.091883972
""
""
""
0.026414832
""
0.057006259
""
0.033213571
""
0.10953663
0.085030951
""
""
0.089634925
0.10945449
""
""
""
""
0.091745391
""
""
""
""
0.055618946
""
""
0.044779204
0.097383313
""
0.078556493
""
""
""
""
0.099401221
0.037334651
""
0.016121833
""
""
""
0.067958951
0.022360284
0.048806325
0.056109142
0.037988123
""
""
0.051921163
0.023522492
0.059214294
""
""
""
0.062153473
""
""
0.056105025
""
""
0.097119659
""
""
0.085814685
0.081579909
""
""
""
0.055946868
0.076938212
0.031237263
0.069486499
0.037096024
0.053805508
0.061290897
0.058944725
0.064839222
0.042558413
0.037216365
""
""
0.063965701
""
0.12594421
""
""
0.032394785
0.10198788
0.04569966
0.03239911
""
""
""
""
""
""
0.045719221
0.069202065
0.14598922
0.14245199
0.063767575
0.052302774
0.035569057
0.10815062
""
""
""
""
""
""
""
""
0.18079931
0.10966062
""
0.076677442
""
""
0.1171676
0.04099324
""
0.14107551
0.026171152
0.10862617
0.053845406
""
0.092868432
""
0.10974632
0.055541698
0.080167383
0.045513619
0.16421238
0.027301176
0.020940227
0.03717123
0.035700005
0.0074732522
0.038878839
0.012395741
0.013806074
0.031029114
0.065133594
""
""
""
""
""
0.088361412
""
""
0.14772534
0.026942121
""
""
0.015682084
0.064070016
""
0.027494891
0.01530045
""
""
""
""
""
""
""
""
""
0.085824862
0.13099778
0.10995789
0.02961842
""
""
0.055375502
0.11991084
0.15517911
""
0.087715469
0.11045661
""
0.032656644
0.12470219
0.062261194
0.1072953
0.054328747
0.056861252
""
0.052637905
0.060164526
0.14036998
""
0.05276601
0.17423497
""
""
0.058639333
0.13290973
0.073516466
0.085965261
0.051138259
""
0.057701394
0.039403297
0.022815973
0.067403622
0.0087655419
0.037712377
0.15249215
""
0.04663673
""
""
0.089547075
0.077843122
""
""
""
""
""
""
""
""
""
""
0.14161015
0.064777158
""
""
""
""
0.052974217
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10545129
""
""
""
""
""
""
""
""
""
0.071873866
0.064300843
""
""
""
0.11311691
""
""
""
""
""
""
""
""
""
""
""
""
""
0.075886719
""
""
0.07890711
""
""
0.10137316
""
0.036799457
""
""
""
0.077004008
""
""
""
""
0.039316632
0.076268762
""
""
0.076192267
0.080885664
""
""
0.046128429
0.03665306
""
0.046328392
""
""
0.030944474
0.12015107
""
""
""
""
""
0.028906835
""
""
0.023461616
0.062405732
""
""
""
""
""
""
""
""
""
0.044291373
""
0.083105214
""
""
0.021248242
0.011686346
""
""
0.04524694
0.058435053
0.088560499
""
""
""
""
""
""
0.16516429
""
""
0.081598088
0.035136241
0.033059064
0.12662072
0.063928969
""
0.038022112
0.050018191
0.091775723
0.025566742
0.12232101
""
""
""
0.14540811
""
0.071623921
0.05949587
0.06917128
""
0.061168186
0.035671536
0.079490542
0.038021289
""
0.031692091
""
""
0.069991879
0.010078062
0.051466309
""
0.034048997
""
0.027105827
""
0.026816679
0.01663813
0.034685522
0.060035523
0.016882239
0.061777677
""
""
""
0.028292367
0.024752675
0.12185229
""
0.065844961
0.10416224
0.052888423
0.070681512
0.023800669
0.039629187
0.074679889
0.013052994
0.099353224
0.0073333043
0.044000037
0.052175373
""
0.019411482
0.025596902
0.070174515
0.072924621
0.056985077
0.03738679
0.018169109
0.0093220146
0.012271763
0.031144856
0.022883978
0.006664387
0.035133209
0.036218569
0.089726664
0.025264807
0.077003025
""
0.043047145
0.040548027
0.034874197
0.033263013
0.09119609
0.057315044
0.026001034
""
0.12151042
0.062454086
""
""
0.079151727
0.051459245
0.075770073
0.022662112
0.051170461
0.026018366
0.011354973
0.0075342944
0.054033026
0.029901924
0.030371675
0.036551405
0.061730929
0.05675919
""
0.069172949
0.082923554
0.10357585
0.021748085
""
0.045953039
0.075789526
0.10497215
""
0.062036797
""
""
""
""
""
""
""
""
""
""
""
""
0.11029935
""
""
""
""
""
""
""
""
""
""
""
0.046916328
""
""
""
""
""
""
""
0.15661487
0.083883382
""
""
0.048991513
""
0.031113306
0.17747448
0.090732135
0.051230781
0.029184455
0.14101897
""
0.055431448
0.013965925
0.081045248
0.0083963778
0.05064486
0.012124309
0.043247014
""
0.042457167
0.044515967
0.15807857
0.05255438
0.067123331
0.035602469
0.039620612
0.029181164
0.036934052
""
0.079678655
0.098505348
""
""
""
0.0527515
0.014813699
0.08942546
0.040336229
""
""
""
""
""
0.10306899
0.069675684
""
""
0.048509236
0.10202276
0.05601573
""
0.096247479
0.01364203
0.013085588
0.0086171068
0.022256911
0.01052055
0.0091972305
0.052900154
0.084912486
""
0.028808804
0.025219541
0.010493698
0.012164946
""
""
0.0095121991
0.019079225
0.019276958
0.0034335551
""
""
0.025971167
0.052183121
0.048601136
0.10516988
0.095981076
0.021487968
0.063332856
0.024685003
""
0.024508446
0.026475994
""
""
0.10773837
""
""
""
0.10313933
0.16290945
0.01921346
