kfr_native_other_female_p25
""
""
""
""
""
""
""
0.41251633
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.28715092
""
0.32895246
""
""
""
""
""
""
""
0.3324801
""
""
""
0.32819501
""
0.37942997
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38509303
""
""
""
""
0.37604865
""
""
0.35604557
0.31647366
""
""
""
""
0.36609134
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41701058
0.53040385
""
""
""
""
0.4249239
0.29186326
0.5282315
0.37146202
0.35633183
""
""
0.31196791
""
""
""
0.47737417
""
""
""
""
""
""
""
""
""
""
""
""
0.45736459
""
""
""
""
""
0.50994366
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45845348
""
""
""
""
""
0.40309182
""
""
""
""
""
0.47057551
""
""
""
0.47738788
""
""
0.40104607
""
""
0.45800981
""
0.37720087
0.4254756
""
0.34307802
""
""
0.38087362
0.312132
""
""
0.4142617
0.37754202
0.50193173
""
0.41271853
0.44694343
""
""
0.38191462
0.54644954
0.50016826
0.46406874
0.32006615
""
0.43512419
0.44199866
""
0.46224418
0.4567416
0.45378214
0.37452579
0.46306893
0.52496183
0.49469754
0.47548199
0.53481233
0.40073505
""
0.33821678
0.38845497
0.41435325
0.47422746
0.36611605
0.20049356
""
0.37013376
0.41497627
0.46919256
0.42057991
0.37818941
0.40526903
""
0.48535037
""
""
""
0.52149767
""
""
""
""
""
""
""
""
""
0.39250243
""
0.3925181
""
""
0.37648758
""
""
""
""
""
""
""
""
0.46915647
""
""
""
""
0.47953892
""
""
""
0.60875273
""
""
""
""
""
""
""
""
""
""
""
0.44971812
""
""
""
""
""
""
""
""
""
""
0.45748496
""
0.49347031
0.33883333
0.55670315
0.37013751
0.42487216
0.46075812
0.40480682
0.47836858
0.46607655
0.37589815
0.45890379
0.43492249
0.37396899
""
0.39906844
""
0.37821904
0.39073426
""
""
""
0.39920482
""
""
""
""
0.36858523
0.32076719
""
""
""
""
""
""
""
""
""
""
""
0.40953007
""
""
""
""
""
0.35313693
0.41234121
0.33850142
""
""
""
0.44650713
0.31989056
""
0.42499071
""
""
0.41633424
""
0.37216094
0.43713349
0.34675854
0.55826026
0.43890798
0.42413914
""
""
0.38665724
0.3696655
0.50331992
0.5033465
""
""
""
""
0.36570477
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4412297
""
""
""
""
""
0.29766718
""
0.44695055
""
""
""
""
""
""
""
""
""
""
0.37210265
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42412797
""
""
""
""
""
""
0.39288998
""
""
""
""
""
""
""
""
0.44787905
""
""
""
""
""
""
""
""
""
""
""
""
0.33257526
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36077788
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33998364
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42355487
