frac_below_median_other_male
0.6470356
0.67448479
0.84174138
0.53237206
0.48787045
0.70456219
0.52240038
0.63388073
""
0.58644128
0.58662271
0.53171808
0.57571441
0.60634494
0.58886462
""
0.63731366
0.5813843
0.66177714
0.67546272
0.69626683
0.61057222
0.56519341
0.63040209
0.40398267
0.84612262
0.6571275
0.5660578
0.4982163
0.73548752
0.62678194
0.58707196
0.47128183
0.46727303
0.57460618
0.59737378
0.67109674
0.63214236
""
0.94378608
0.59806478
0.72572345
""
""
0.85058528
0.63927656
0.55355805
0.66571724
0.50986439
0.57465678
0.59682024
0.61266512
0.67403436
""
""
0.54494059
0.63605428
0.67213058
""
0.52854502
0.88001579
0.5078513
0.90958863
0.49939811
0.76068544
0.67710346
""
0.74599314
0.89695412
0.71375746
0.77593946
0.74266648
0.70913482
0.54384112
0.65701526
""
0.69402725
0.75454748
""
0.5164519
0.65440911
0.58976728
0.73761266
0.53513515
0.51020229
0.52627528
0.57514518
0.61880046
0.39918369
0.56183875
0.62542421
0.37861064
0.6480028
0.53001213
0.73127329
""
0.62942034
0.66056281
0.56349194
0.62610668
0.61879522
0.64728343
0.57763714
0.63060838
0.48006079
0.58507323
0.64669997
0.48294461
0.61087769
0.67300218
0.56885993
0.63920093
0.56964886
0.73720098
0.51617461
0.50268275
0.51007712
""
0.75206685
""
0.62459862
0.74165028
0.6033603
0.51914811
0.51290864
0.47940183
0.51985472
0.68530393
0.59678316
""
0.47383755
0.56510001
0.55662853
0.67859071
0.57744431
0.60308605
0.55827302
0.62264013
0.63850749
0.53447539
0.57709193
0.58456111
""
0.57298875
0.64146924
0.68178856
0.47960827
0.59092683
0.73450464
0.57050949
0.70372033
0.49308133
0.54945743
""
0.53172654
0.60631078
0.81609577
0.47051576
0.58447808
0.47583553
""
0.79099053
0.33431828
0.38074413
0.64695251
0.34518141
0.49090666
0.46957999
0.51944715
0.47265473
0.41361207
0.46481454
0.51498473
0.43917027
0.74277806
0.73105496
0.42432261
0.48003769
0.63826507
0.63341469
0.6789363
0.49059814
0.49527186
0.67289245
0.65507972
0.46634769
""
0.33814248
0.55577266
""
0.57490152
0.52401751
0.49248043
0.50777036
0.58489716
0.68063253
0.51210797
0.48459172
0.44566813
0.46372429
0.46683365
0.42070857
0.50867856
0.45798227
0.495545
0.47450376
0.41338319
0.50055945
0.4578872
0.45776287
0.49710947
0.49196991
0.63700187
0.41877303
0.40745455
0.58164066
0.45401677
0.46732172
0.47557792
0.67926991
0.44246453
0.53730994
0.60715109
0.43526104
0.50443131
0.47791508
0.42280775
0.58653116
0.49797767
0.60221207
0.5396781
0.48877186
0.71439856
0.58973897
""
0.51041323
0.47889385
0.5459066
""
0.65259105
0.50118029
0.52526283
0.55844301
0.51102048
0.49026743
0.48464081
0.48466459
0.4896059
0.52499652
0.48618022
0.45679179
0.5005368
0.5029695
""
0.54495758
0.60914236
0.59873134
0.44305241
0.55532527
0.46979427
0.61022186
0.47303516
0.47609204
0.45439765
0.37849742
0.58740687
0.36824259
0.38999221
0.46906778
0.38064799
0.5452612
0.55070758
0.74123865
0.48236012
0.61124188
0.74975479
0.53464741
0.5185867
0.58713448
0.4957433
0.53295714
""
""
0.44813815
0.36321342
0.58198047
0.47404382
0.37224558
0.46344256
0.61169392
0.47873735
""
0.55619287
0.53860039
0.72690231
0.28992575
0.55429047
0.46255562
0.463875
0.39417127
0.41959214
0.59608775
0.51228231
0.38062158
0.40531203
0.42044461
""
0.52835518
0.48871347
""
0.3834421
0.38022915
0.5605309
0.39805329
0.39926565
0.41643134
0.5535239
0.47441658
0.52149433
0.41489005
0.52277851
0.44615614
0.48494241
0.59933174
0.61228418
0.49340531
0.51494509
0.64147818
0.5856297
0.5487653
0.34895423
0.45692998
0.39026114
0.44227976
0.46345457
0.39145905
0.44019234
0.50433856
0.68271816
0.42883393
""
0.47130457
0.51463079
0.40717006
0.65381229
0.65379572
0.65216762
0.63498425
0.72263563
0.70796794
0.53819823
0.69471449
0.60909677
""
0.475887
0.61115867
""
0.51960212
0.82491201
0.76703131
0.6935693
""
0.50484395
""
""
0.60180587
0.64970326
""
""
""
""
""
0.67886788
""
""
""
""
""
""
0.56799483
""
""
""
""
""
""
""
""
""
""
""
""
0.80463493
0.4477295
""
0.52540851
0.66300499
""
""
""
""
0.47540325
0.61158383
""
""
0.59405851
0.50631428
""
0.3801859
""
0.57075876
0.60843605
""
""
""
""
""
""
""
""
""
""
0.46526456
""
0.41510114
0.60404384
0.57955879
0.64516032
0.58007723
0.52290475
0.66922808
0.61371529
0.50645387
""
""
""
0.62699085
0.74339312
""
""
""
0.52163661
0.53767383
""
""
0.54694116
0.57418054
0.63441569
""
0.59481651
0.5801037
""
0.47968513
0.64164615
0.45271069
0.46234092
0.49482286
""
""
""
""
0.78016543
0.46865839
""
""
0.5801931
0.8089698
""
""
""
""
""
""
""
""
""
0.2986775
""
0.37015754
""
0.38346097
0.39691848
0.37089223
""
""
0.54171783
0.58752126
0.69813818
0.89556867
""
""
""
""
""
0.55549252
0.72697341
""
0.56008178
0.4784165
0.42367348
0.48223656
0.58039325
0.63059974
0.68314105
0.56689304
0.4632749
0.45538026
0.55585819
0.66762221
""
""
0.54125184
0.81623679
0.66399658
0.72973746
0.66546422
0.61897141
0.67892808
0.67840713
0.61852401
0.69887179
0.57920223
0.53328258
0.73277754
0.52424926
0.59938681
0.53971517
0.52700406
""
0.55009365
""
0.58328915
""
0.63019353
0.52461302
0.58597416
""
0.55111837
0.63213283
""
""
""
0.67231739
0.40772033
""
""
0.59386319
""
""
""
0.54774237
""
""
0.38219637
0.66149807
0.4444024
0.66965479
0.78559428
""
0.53344852
""
""
""
""
""
0.66218591
0.60115165
0.47372353
0.58479542
0.43019098
0.45899722
0.55017555
0.65030605
0.5465675
0.535335
""
""
""
0.35197064
""
0.74945652
""
""
0.50555301
""
""
0.52988333
""
""
""
0.75546438
""
0.56614804
0.76861447
0.56689674
0.44492489
0.4412367
0.61971492
0.60448456
0.58629668
0.64489979
0.63847518
0.56614453
""
0.67260551
0.51615512
0.62341219
0.53734475
