grad_black_pooled_p75_se
0.072746478
""
""
0.058394141
0.036971197
0.048507471
0.02934796
""
""
0.048949566
0.040666651
0.021376692
""
0.18320084
0.073801272
""
""
0.11235406
""
0.13511531
0.03282278
0.030679816
0.051454317
0.041285113
0.029958609
0.025966121
0.053897738
0.036532309
0.018318396
0.09606301
0.0561602
0.050228082
0.016890645
0.025757417
0.062306117
0.05092122
0.10417768
0.11349126
0.082382344
0.16397335
0.034672804
0.097960293
0.066620819
""
0.11897284
0.079018846
0.019736575
0.059304427
0.027938938
0.081760272
0.036555607
0.037557758
0.04493361
0.36208585
0.037127655
0.038047407
0.1324396
0.060109552
0.058635451
0.062330015
0.025648588
0.03240874
0.079256907
0.25062248
""
""
""
""
""
""
0.1132555
0.08607506
0.080794178
0.052046902
0.022410756
""
0.091918871
0.067061551
0.1032616
0.01916654
0.047279868
0.12293065
""
0.063141733
0.02602498
0.20461634
0.11759032
0.038177159
0.030568749
0.091070265
0.12602402
""
""
0.057208754
""
""
0.13889447
0.082422659
0.028062295
0.038191911
0.052314732
0.018113287
0.028967688
0.083089478
0.074800029
0.031734239
0.086531259
0.023621066
0.13671967
0.05269628
0.07834807
0.056476302
0.031039992
0.12407061
0.032093272
0.030928321
0.034320138
0.16442655
0.11033408
0.14936449
0.082653135
0.089435123
0.064876527
0.05821529
0.055966079
0.032227259
0.031432107
0.028846623
0.070875458
0.096993729
0.011391139
0.10550437
0.098308139
0.030916922
0.031706396
0.088603184
0.041388974
0.033118892
0.13717648
0.078907818
0.050780471
0.12482314
0.21588373
0.1858017
0.049793184
0.11950052
0.05066492
0.061338767
0.087296896
0.053823967
0.18788011
0.024374681
0.055778563
0.12467105
0.040731519
0.033555899
0.15011242
0.044949103
0.16764875
0.15480629
""
""
0.032784462
0.01426331
0.18469086
0.0082850931
""
""
""
0.045647208
0.0082830926
0.040990736
""
0.034200422
""
""
0.044582549
0.039592635
""
""
""
""
0.029939452
""
0.21994719
0.024556072
""
""
0.067184143
""
0.14555214
0.05601513
0.0295042
""
0.19112107
0.10042632
0.071077995
0.072134532
0.032176059
""
0.030699724
0.017579585
""
0.054392666
0.014440351
0.038129315
0.020891061
""
0.21077998
0.089499839
""
0.078420341
""
""
0.021164957
0.056139056
0.032843918
0.01733993
""
0.11465194
0.033174835
""
0.12758312
""
0.025673319
0.020617476
""
0.040102791
0.028427063
0.043170869
0.086594611
0.063771792
""
""
""
0.16305189
""
0.07306274
""
""
0.22655287
""
0.055348124
0.085724548
""
0.080717914
0.043862209
0.046792857
""
0.088257767
0.024487346
0.030326739
""
""
0.17485683
""
""
0.053481445
""
0.067000009
0.12596089
0.015768284
0.053821139
0.031517785
0.033181455
0.0084255449
0.034598112
0.010456503
0.010608465
0.023861727
0.050539702
0.026103944
0.12712778
""
""
""
0.039443586
""
""
""
0.048041925
""
""
0.023423884
0.090600505
""
0.088241749
0.016847836
""
""
""
""
""
""
""
""
""
""
""
""
0.021670239
""
""
""
""
""
""
""
0.0160434
""
0.11421721
0.10361146
""
""
0.13115659
0.2986508
""
""
""
""
""
0.074952707
""
""
""
0.077571467
0.067444645
""
""
0.062991701
""
0.032471698
0.030645335
0.023010097
0.089532301
0.0091440715
0.044592049
0.20231178
""
0.01713956
""
""
0.042730406
0.072290413
0.2531974
""
""
""
""
""
0.021628849
0.17264715
0.11416925
""
0.03576187
0.12740119
""
0.16969825
""
0.14378114
0.13350967
""
0.036599539
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13843021
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.064566672
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17417741
""
""
0.046089839
""
""
""
""
""
""
0.040702902
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029923597
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.070022382
0.066379614
0.041832138
""
""
""
""
0.063651323
0.053910125
0.023939896
0.096494511
0.10810234
""
""
0.074551806
""
0.16753338
""
""
""
""
0.11439468
0.033093017
""
""
0.036143437
0.046092883
""
""
0.044364005
""
""
""
""
""
""
0.048667729
0.10837719
0.2301691
""
0.1408117
""
""
""
""
""
""
""
""
""
""
""
""
0.15659095
0.074524924
""
0.020902973
""
0.033014402
""
""
""
0.13579907
""
""
""
""
""
""
