kir_native_pooled_female_p100
0.59420156
0.60977143
0.52992439
0.61948222
0.54388481
0.92202514
0.66721529
0.60514653
0.60644686
0.60365707
0.66055596
0.6273421
0.46673802
0.59574264
0.41348681
0.57082027
0.5574277
0.59782177
0.33781633
0.60711449
0.58234161
0.60077912
0.4671607
0.68442166
0.6419245
0.55666786
0.6227473
0.59758621
0.60952687
0.63456535
0.49600342
0.63796425
0.57767659
0.5436368
0.614452
0.59026873
0.58973813
0.67167598
0.55188745
0.57150948
0.59825569
0.60861522
0.67652136
0.63781178
0.58580405
0.62469327
0.64953959
0.61004853
0.58260292
0.51917201
0.5921641
0.57372934
0.78929871
0.54172856
0.6581642
0.67250556
0.65885305
0.55867141
0.55257922
0.49337941
0.58395678
0.6423189
0.59225917
0.57565635
0.39081234
0.59472728
0.6466403
0.34939548
1.10162
0.56803453
0.56563735
""
0.68062764
0.79030669
0.58919376
""
0.8994357
0.62959343
0.56276202
0.51165557
0.58340669
0.46499166
0.47656307
0.60177356
0.60350507
0.60827154
0.49838161
0.66878831
0.6896503
0.65315032
""
0.62777203
0.56025344
0.42514169
""
0.41777053
0.5235883
0.5404706
0.56153035
0.579368
0.51552629
0.75246191
0.50356758
0.57115912
0.5549069
0.51320451
0.59594631
0.55468631
0.63409501
0.54670221
0.58395612
0.69578022
0.57714117
0.60060924
0.6286447
0.66417015
0.62735981
0.65821147
0.4815985
0.67695445
0.56958556
0.69071478
0.62531585
0.56983525
0.6484884
0.62087816
0.61460298
0.56272548
0.63936847
0.65425819
0.65366882
0.61933619
0.63968432
0.58953059
0.62446743
0.53353
0.5979014
0.6850602
0.66412884
0.66251856
0.65867758
0.54584128
0.62729353
0.55788517
0.66142511
0.62401068
0.71172649
0.64070737
0.61634064
0.77774173
0.52217835
0.65815073
0.66720283
0.63311839
0.82295656
0.79633301
0.56193614
0.58280683
0.69795156
0.51423317
0.59831375
0.51858163
0.55996764
0.75140107
0.56113088
0.67746985
0.64947194
0.60452938
0.47640315
0.59443873
0.60834986
0.64064199
0.61751431
0.62431937
0.53078306
0.62074846
0.58547741
0.66080087
0.509839
0.61115915
0.61388528
0.66387099
0.60010487
0.58129251
0.80201685
0.67303932
0.64117676
""
0.55192167
0.59556103
0.46925899
0.69833142
0.64000058
0.50641268
0.56920189
0.633331
0.56601077
0.61369479
0.58731633
0.69715762
0.5621444
0.55053848
0.58436573
0.53262949
0.61538732
0.5575878
0.6637131
0.58647072
0.56788081
0.60569078
0.63920504
0.68617356
0.64047712
0.63695961
0.53656882
0.5959118
0.57074744
0.54856759
0.54808748
0.62366003
0.54836178
0.56948245
0.60338157
0.70958066
0.59792995
0.58679295
0.67893153
0.61167812
0.63603342
0.62505245
0.55505174
""
0.63824403
0.61359179
0.63131648
0.57436514
0.58082497
0.60228682
0.56331378
0.60612738
0.5515765
0.57616055
0.66290039
0.57746309
0.57938552
0.62436128
0.61458439
0.36457077
0.51471692
0.64352882
0.61025232
0.61213422
0.62550455
0.40027747
0.58261627
0.30414987
""
0.66294831
0.41653916
0.54210657
0.62638199
""
0.59592962
0.62656236
0.55677301
0.56151527
0.55685127
0.60701931
0.65610868
0.39062837
0.64963192
""
0.54208779
0.87469387
0.61424655
0.73485577
0.6741426
0.65607578
0.56093985
0.58508241
0.56748188
0.71559906
0.63283175
0.57725918
""
0.46428311
0.55387765
0.60606384
0.60307592
0.64641488
0.43005401
0.53108054
0.61091799
0.608684
0.60497355
0.60497355
0.55061579
0.71263653
0.46902734
0.78809953
""
0.67553645
0.68420392
0.68953371
0.52643704
0.50132781
0.60581738
0.65617937
0.67531025
0.67098981
0.67341626
0.70735329
0.6838094
0.64173681
0.66556674
0.70647049
0.6354686
0.66269398
0.67234266
0.70025313
0.64543474
0.66318339
0.57671922
0.48746076
0.58289492
0.62716532
0.62671745
0.57601398
0.55887216
0.58976477
0.63628381
0.61645228
0.60747927
0.70948154
0.58322656
0.57250857
0.54034442
0.52034396
0.6357497
0.54006159
0.89010179
0.60761416
0.67191249
0.53042942
0.52765787
0.55932784
0.57373619
0.62413031
0.59384978
0.62586462
0.55997002
0.57590973
0.85333359
0.58235455
0.60944885
0.65955389
0.59653717
0.66694206
0.74782586
0.61006868
0.55121368
0.58209687
0.61603183
0.49953756
0.54291922
0.56589687
0.57238466
0.58604133
0.56668299
0.61525184
0.58695543
0.60413748
0.61984301
0.59028965
0.58549148
0.56041914
0.58357859
0.61629605
0.59334821
0.58041412
0.57588315
0.54254484
0.54543263
0.58906376
0.58447319
0.51737326
0.68180442
0.7028017
0.40478569
0.44453743
0.30487233
0.64989865
0.55568659
0.51033717
0.53061783
0.5608601
0.63434517
0.58221024
0.41038233
0.59834379
0.53521216
0.54529363
0.65720201
0.62288433
0.59354365
0.46783036
0.56133062
0.48025092
0.63020837
0.59903711
0.62474316
0.60581017
0.70018631
0.57349646
0.56314218
0.6500901
0.47468787
0.59392214
0.71818572
0.61202711
0.630813
0.64033747
0.60700482
0.67640877
0.56140679
0.42263252
0.62852126
0.62232423
0.60410619
0.57802284
0.64911538
0.63802874
0.67367214
0.63909531
0.5793708
0.6822294
1.0179327
0.4935036
0.68082607
0.62569189
0.67307919
0.71893227
0.53991467
0.57476568
0.59148675
0.54919833
0.63120013
0.60786855
0.34823656
0.47886169
0.60273886
0.63979375
0.60462278
0.5746817
0.61357027
0.52841073
0.7063188
0.52258933
0.64080775
0.48648903
0.4947415
0.5494653
0.62530953
0.70300156
0.58851188
0.57471669
0.65658897
0.75541204
0.78036392
0.64076668
0.62788057
0.51092875
0.50397623
0.61160105
0.57936138
0.5556699
0.48077068
0.67488116
0.56124377
0.53888071
0.56354284
0.48122978
0.56284469
0.62393713
0.53872454
0.64448816
0.62185717
0.74695224
0.57025993
0.65327007
0.53944099
0.52356011
0.6308319
0.46905088
0.56373465
0.74316674
0.58380395
0.55260426
0.6374079
0.61866319
0.42957547
0.62085819
0.66389358
0.6025998
0.5486719
0.70782554
0.86829948
0.60273081
0.56961226
0.62533057
0.51241124
0.59244317
0.58382583
0.65558934
0.80544907
0.64428401
0.88169259
0.76779497
0.70560843
0.66099328
0.71613932
0.63073093
0.55287111
0.62685955
0.5607335
0.59643608
0.60203278
0.62030381
0.81434697
0.76194024
0.71954733
0.6323033
0.54420549
0.57361192
0.6992597
0.63838571
0.55054206
0.58213586
0.80963343
0.7023676
0.60458577
0.64374232
0.48920584
0.68605667
0.68118531
0.51096034
0.65399975
0.67431056
