kir_stycz_hisp_pooled_p25_se
0.048428971
0.025117455
""
""
0.023827871
""
""
0.027187388
""
""
0.043076307
""
""
""
""
0.036689818
0.043749928
""
""
""
""
0.030217137
0.025343359
0.054549079
0.024095345
0.043350734
0.059058875
0.030267194
""
0.035420094
0.060701318
""
""
""
0.030110776
0.050482851
0.013962577
""
0.034366772
0.057652164
0.03745421
0.030919122
""
""
0.019379882
""
0.05936772
0.020306494
0.015761936
""
0.0235321
0.021626264
""
""
""
""
0.03356513
0.039458163
0.03588067
""
0.045801863
0.054548558
0.033981174
0.060679276
""
""
""
""
""
0.011699699
""
""
""
""
0.024749678
""
""
0.053959906
0.051697224
""
0.064236142
""
""
0.033627469
""
""
""
""
""
""
""
""
""
""
""
""
0.029717701
0.0061217612
0.012875094
0.014593893
0.015257671
0.042375728
0.02259866
0.0013842739
0.0078489799
0.015633972
0.0022344419
0.0052249944
0.0057738004
0.010383378
0.0040929941
""
0.057916414
0.06191704
0.0086323172
0.059314586
0.057081398
""
0.026915226
""
0.049239513
""
""
""
""
0.04874216
0.028198775
0.021965118
0.043575637
""
""
0.055238616
""
0.027629511
""
""
0.020384263
""
0.042124256
0.02705775
0.053628754
0.049486931
0.040021431
""
""
0.034539904
0.022352926
""
""
""
""
0.063052133
""
0.032516882
0.070863172
""
0.038294084
0.041214239
""
""
""
""
0.06038155
""
""
""
""
0.049374118
0.026310893
""
0.011661927
""
0.063157931
0.029526399
0.046485238
""
0.013579911
0.02325614
0.051309347
""
0.037711617
""
0.0095989322
0.038452942
""
0.028664617
0.0029836055
""
0.028685654
0.007517552
0.028560042
0.01612477
0.0036319289
0.023964774
0.013750864
0.0017591902
0.014301518
0.015457965
0.0033273015
0.033940379
0.0022410001
0.0044591636
0.018441087
0.028906828
0.00062027556
0.0042527826
0.010979331
0.037165679
0.011068791
0.003502104
0.043366916
0.066666692
0.0029371935
0.0074148332
0.019276978
0.0014306194
0.0090243295
0.04541786
0.0015234464
0.0028552285
0.0073133572
0.0014243136
0.0014817216
0.0039017273
0.0026659474
0.0068433364
0.0038084832
0.0034707801
0.0024585063
0.004318485
0.011548489
""
0.026995057
0.0053451844
0.0050710179
0.002784306
0.0072551509
0.012040101
""
0.0024561384
0.023032477
0.002326756
0.0055968226
0.0093314899
0.003533429
0.01494506
0.0053474898
0.0485842
""
0.024347743
0.0075539974
0.020385934
0.046478618
""
0.077076696
0.02559462
0.034592498
0.036176402
""
0.018156746
0.0024707925
""
0.01886834
0.036511831
0.048702601
0.0049379985
0.020323673
0.018016631
""
""
0.069280095
""
0.024523271
""
0.005279799
""
0.039597418
0.040176131
0.01941305
0.0085254116
0.016117396
""
0.022931824
0.010854934
""
0.03978904
0.025755256
0.01594932
0.011415835
0.011028335
""
0.054227352
0.042652912
0.069377571
