kfr_pooled_female_p10
0.31909263
0.32171822
0.33802369
0.32171914
0.31435028
0.31362629
0.30644047
0.34540889
0.34367156
0.29761288
0.29927871
0.31689757
0.34687206
0.33503973
0.30966565
0.37090063
0.35829744
0.34797591
0.36243242
0.28810802
0.30368701
0.30089685
0.32265317
0.29973158
0.33196485
0.28824624
0.31094885
0.32444921
0.34024763
0.32943091
0.31491494
0.33772385
0.33122435
0.33528623
0.29740807
0.33554977
0.31425434
0.32940152
0.30598587
0.28282127
0.30396914
0.32420784
0.3396019
0.38227329
0.33200487
0.28582314
0.33152765
0.3588801
0.33299753
0.32977653
0.3643178
0.35837227
0.3153275
0.31656533
0.29349083
0.30828005
0.34062871
0.39447623
0.32524964
0.30285612
0.31311709
0.32103607
0.31619921
0.357842
0.33404091
0.33256441
0.35922778
0.34677297
0.37094712
0.33730489
0.27090174
0.27492744
0.27097568
0.30478418
0.29092008
0.33883688
0.30984917
0.32939038
0.3167277
0.28544632
0.29082903
0.34118748
0.36996621
0.34296736
0.34228203
0.35303992
0.33961779
0.33681163
0.32880652
0.33576646
0.33898395
0.33267948
0.35589266
0.31636316
0.34801358
0.34585592
0.33135915
0.31380665
0.34605953
0.32593402
0.36210927
0.38504657
0.3536374
0.36124629
0.35894373
0.35384449
0.35230833
0.32408866
0.32096288
0.35230228
0.33051628
0.31063864
0.304106
0.28817719
0.33844036
0.31605899
0.30734217
0.28898579
0.29796839
0.27205795
0.29842004
0.3135868
0.30781472
0.33032036
0.3050122
0.31610218
0.2995815
0.30946204
0.2817412
0.2973693
0.32315347
0.2985138
0.32045913
0.32579431
0.34234044
0.30639806
0.31487378
0.29448104
0.28287566
0.30075696
0.31905955
0.34564164
0.2993651
0.30851373
0.2839025
0.28361657
0.32947981
0.29885456
0.28994262
0.29884279
0.34066108
0.31631821
0.3021498
0.29585353
0.34893247
0.3137674
0.30083272
0.2907497
0.32555249
0.37912589
0.37808859
0.34457967
0.37232628
0.33678854
0.35057712
0.40804484
0.39975175
0.39698982
0.35800505
0.35651788
0.34309739
0.35977593
0.35775536
0.36267546
0.35219169
0.36251372
0.33568883
0.3488104
0.37301281
0.38677478
0.37969485
0.36652401
0.32757214
0.33190635
0.31638798
0.32638371
0.35538337
0.38209191
0.32197091
0.32275173
0.32581574
0.36157569
0.32676136
0.34029526
0.38724747
0.36575031
0.36153877
0.38572514
0.34617409
0.37285417
0.33723721
0.36855707
0.36908627
0.34378695
0.31266594
0.35287118
0.3236303
0.33462507
0.35340193
0.36599687
0.36351478
0.35891211
0.40196556
0.36837825
0.35393846
0.36484662
0.33756709
0.34550083
0.35816768
0.33911026
0.3450937
0.38885233
0.31344703
0.34896228
0.33000344
0.33925554
0.40767351
0.40199873
0.39868307
0.35464725
0.367024
0.33981761
0.38771951
0.3780359
0.38362718
0.3683601
0.37103775
0.35581148
0.39429036
0.36378515
0.34251121
0.37735674
0.34898436
0.36488035
0.37844127
0.36488554
0.35606503
0.37261927
0.38912967
0.37516779
0.37272313
0.38315904
0.38265991
0.40022528
