somecoll_natam_pooled_p25_se
""
""
""
""
""
""
0.10770393
""
""
""
""
0.086285904
""
""
""
""
0.11379524
""
""
0.12933403
0.13203675
0.029567393
0.1037994
""
0.11119369
""
0.13507351
0.15201549
0.095063403
""
""
""
0.12384747
0.14423108
0.11474317
0.15465911
""
""
""
""
""
""
""
""
""
""
0.092969254
0.047811799
""
""
0.11731893
""
""
""
""
0.1326749
""
0.12890068
""
""
""
0.11481331
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14545371
""
""
""
""
0.12449903
""
""
""
0.089910507
0.13385385
""
""
""
0.13405842
""
""
""
""
0.10872936
0.1426899
""
0.091149464
0.10798093
""
0.15920465
0.10305886
""
0.11964495
""
""
""
""
""
""
0.14109412
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10679033
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.074485742
""
""
""
0.1428939
""
""
0.11611517
0.11526074
""
""
""
""
""
""
""
0.094969884
""
0.084207423
0.11511565
0.14151132
0.05425832
""
0.065596066
0.14603083
0.14261338
0.12471927
""
""
0.11428127
0.07801909
0.12396337
0.0920095
""
""
0.13835794
""
""
0.12879534
""
""
""
""
""
""
""
""
""
""
""
""
0.1463701
""
0.12635858
""
""
""
""
""
0.1272226
""
""
""
""
""
""
""
""
""
""
0.1167358
""
""
""
""
""
""
0.11483414
""
""
""
0.13697024
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10544541
""
""
0.073024675
""
0.09226191
""
""
""
""
""
""
""
""
""
0.16051018
""
""
0.060022041
""
0.093096025
0.081952438
""
0.15269944
""
""
0.13480166
""
0.1168841
0.15569071
""
""
""
0.10129395
""
""
0.083620168
0.1779736
""
""
0.10335854
""
0.091193698
0.13108873
""
0.12028746
0.076375999
0.13137488
""
""
""
""
0.098462097
0.043705378
""
0.070916489
""
""
""
""
0.19757582
""
""
""
""
""
""
0.10711055
0.078353859
0.077974454
0.1085998
0.13194168
0.14886102
""
0.1499628
""
""
""
""
""
""
""
0.16118334
""
""
0.14509822
0.074564777
""
0.07799302
""
""
""
0.10310972
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.057028525
""
""
""
""
""
""
""
""
""
0.088285059
""
""
""
0.072214007
""
0.059612956
0.1372098
""
""
""
""
""
""
0.098778069
""
""
""
""
0.11404756
""
0.13137914
""
0.080681644
""
""
0.082747512
0.086333372
""
0.15449566
0.049729556
""
""
0.08907406
0.080895998
""
""
""
""
""
""
""
""
""
0.13119559
""
""
0.098236613
0.097717732
""
0.096224681
""
""
""
""
""
""
""
""
""
0.14870889
""
""
""
0.053927314
0.08658319
""
""
0.088259071
""
""
""
0.077605389
""
""
""
""
""
0.10872351
0.099040344
0.084071502
""
""
0.095620155
""
""
""
""
""
""
0.12354379
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12530152
0.061403561
""
""
""
""
""
""
""
""
""
""
""
""
0.10089491
""
""
0.079824246
0.094078936
""
""
""
""
0.056197036
""
0.077423781
""
""
""
""
""
""
0.10638753
""
0.048796717
""
""
0.034957964
0.028855588
0.042762503
0.084294401
0.020327328
0.05607539
""
0.090447612
0.11432574
0.10126044
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16828357
""
0.11397169
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.068117924
0.11293711
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.076795742
0.057040382
""
""
""
""
0.053552274
""
""
0.059903301
0.099638611
0.059549995
0.027838385
0.049616821
0.073730074
""
0.054897163
""
0.038651485
""
""
0.040391974
0.044933163
0.072142728
0.1569142
0.14565729
0.14335145
0.1063355
0.024041871
0.077867746
""
0.04798812
0.074035794
0.076089151
0.11651401
""
""
""
0.078396127
0.078624569
""
""
0.12944916
0.077441774
""
""
""
""
""
""
""
0.077637367
0.11413614
""
""
""
""
0.14564031
""
""
""
0.054436993
""
""
""
0.02888285
""
0.02675643
0.089468442
0.039666239
""
""
0.024059234
0.037506253
0.080750629
0.023203837
""
""
""
0.11217055
""
""
0.12250242
""
""
""
""
0.1394778
0.067092054
""
0.084753737
""
""
""
""
""
""
0.082272954
""
""
0.10630553
0.08630427
0.12356775
0.14254148
0.10976529
0.10596068
0.097409308
0.05605986
0.088074036
0.055615842
0.094686061
0.091242999
""
""
0.0608836
0.087718777
0.075887948
0.060791571
""
0.1105921
0.070080996
0.083613329
0.15344788
0.035473295
0.13237382
""
""
""
0.073739812
0.090371437
0.10091281
0.066787958
0.14574799
0.071022004
0.15175293
0.065349124
0.085779652
""
""
0.14003639
""
""
""
0.066951782
0.10476251
0.033880729
