grad_hisp_female_p10
""
""
""
0.073123299
-0.046029553
""
-0.026704928
""
""
""
0.084291436
0.014186333
""
""
0.063212536
""
""
0.030655378
""
""
-0.0061187702
0.065322243
""
""
0.016403832
""
0.039067648
0.038722232
0.038518418
""
""
""
0.085459694
-0.016805775
""
0.0007576028
""
""
""
""
0.2102868
""
""
""
""
""
0.067857787
""
0.14763352
""
-0.065870747
0.023880867
""
""
""
0.145153
""
""
""
""
""
-0.040313449
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.076717824
""
""
""
""
0.049040809
""
""
0.012904199
-0.036433283
""
""
""
""
""
""
""
""
0.041552763
0.057498608
0.056612451
0.01199865
0.096878402
0.046692722
-0.010169901
0.037106186
0.047189351
0.080004729
0.037755404
""
0.11600442
0.083306648
""
0.15256436
""
0.13547288
-0.027681688
-0.002577421
""
""
""
""
""
""
""
""
0.17148481
0.11800619
""
""
""
0.067736253
""
""
""
0.0026139338
""
0.098487899
-0.017269138
""
""
-0.041395392
""
""
""
""
""
-0.04304719
""
""
""
""
0.062613003
""
""
-0.040752009
0.10926031
""
""
""
""
""
""
-0.096423805
0.12802757
""
0.082921579
""
""
""
-0.03365292
0.01088605
-0.034472767
-0.076352172
0.020142175
""
""
-0.0070517487
0.018761758
""
""
""
""
0.078865878
""
""
0.013836881
""
""
0.041684765
""
""
-0.010504905
0.10941595
""
""
""
0.00010658546
-0.087436356
0.088783212
-0.038968116
0.016345153
0.024582474
-0.0089745661
-0.046888426
0.009085861
0.044439927
0.0010277213
""
""
-0.002984154
""
""
""
""
0.001548826
0.11738415
0.023722174
0.070576802
""
""
""
""
""
""
0.062177606
""
""
""
0.12609412
0.058079872
-0.0018802991
0.10393461
""
""
""
""
""
""
""
""
""
""
""
-0.12641431
""
""
""
0.10004439
""
0.1176052
0.03598566
0.12175655
-0.035804916
""
0.10929906
""
""
0.075621076
""
0.040714178
""
0.015325226
0.0075166989
-0.0084318891
0.099649027
0.074009761
0.071719624
0.084029876
0.053665191
-0.076013356
-0.067431368
""
""
""
""
""
""
""
""
""
0.038065281
""
""
0.045409087
0.11280576
""
-0.008456328
0.049717247
""
""
""
""
""
""
""
""
""
-0.05473014
""
0.036476396
0.054701272
""
""
""
""
""
""
-0.0035038076
""
""
-0.10471594
0.069179013
""
""
-0.041985497
0.026373366
""
0.053007912
""
""
""
-0.025337232
""
""
""
-0.011990759
0.20308468
""
0.047391552
0.044895198
""
-0.01552683
0.080131777
-0.046232965
0.083578244
0.034930944
0.0089514237
""
""
0.048689153
""
""
-0.014208041
-0.016037771
""
""
""
""
""
""
""
""
""
""
""
0.05507512
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.113547
""
""
""
""
""
""
""
-0.067772701
""
""
""
0.0036069429
""
""
""
""
0.010683357
-0.004577144
""
""
""
""
""
""
-0.039639592
-0.025294762
""
-0.0029932179
""
""
0.017676216
""
""
""
""
""
""
0.086256862
""
""
-0.0016322364
0.089313522
""
""
""
""
""
""
""
""
""
-0.014437512
""
""
""
""
0.036755756
0.016144125
""
""
-0.058691997
-0.076656848
0.091618583
""
""
""
""
""
""
""
""
""
0.13135958
0.022140935
0.087989658
0.013914985
""
""
0.017022548
""
-0.087487601
0.025594871
""
""
""
""
""
""
0.080963939
""
-0.020904513
""
""
-0.018581433
""
0.0330052
""
-0.014569281
""
""
""
0.063733697
0.13269116
""
-0.0056647132
""
-0.0029790914
""
0.037760176
0.018017804
-0.011961554
0.070843302
-0.02268884
0.0049955817
""
""
""
-0.0094231833
-0.0066393618
""
""
0.14010146
""
-0.004749313
0.0089706127
0.032342419
""
-0.0029911564
0.027258238
0.11099481
0.032374248
0.043130476
0.047557559
""
0.02957003
0.0044733062
-0.057948168
0.13251485
0.079493649
-0.0048534134
0.059370492
0.058073271
0.022258265
-0.0086267414
0.031733561
0.020242482
-0.043155372
-0.0066646398
""
-0.011452364
""
""
-0.032096084
0.044885293
0.066539504
-0.0050086994
""
-0.006200044
0.035456784
""
""
0.02178094
""
""
""
0.04052322
0.0019313057
0.032708965
0.037195422
-0.023791887
-0.0041715559
0.00052939856
-0.03740539
0.012013943
0.0079939319
-0.0036030845
0.055627547
-0.006067906
""
0.012118094
""
-0.018672299
0.037922293
""
-0.025383187
""
""
""
-0.035417002
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.012469876
""
""
""
""
""
""
""
""
""
""
""
""
""
0.068280295
""
0.011948339
0.071567304
0.091619208
""
""
-0.0062904274
0.048583984
""
0.024225248
0.14580464
-0.00044502557
0.0058314456
""
0.016225779
0.10659716
""
0.044398353
0.0013507478
-0.019729353
0.065471344
0.042162392
-0.024691043
""
0.048209831
""
""
""
""
0.055983149
0.030212568
0.18271944
-0.0018791913
""
""
""
""
""
0.038394555
0.11585637
""
""
0.00023643937
-0.0037053465
0.032523442
""
-0.10145588
0.011140733
0.049060967
0.036245439
-0.018323453
0.027906606
0.030131886
0.015270932
""
""
0.050052565
0.040117167
0.02966243
0.045367356
""
""
0.042780232
0.058893595
0.027348664
0.045827523
""
""
0.059772749
-0.0015582351
0.024170838
0.21916845
0.12260085
0.041708749
-0.00075123232
0.0085272063
""
-0.0068379794
0.00088204519
""
""
0.16484448
""
""
""
0.060602289
""
0.03159719
