coll_hisp_pooled_n
""
26.0
""
""
30.0
""
""
38.0
""
""
""
""
""
""
""
28.0
""
""
""
""
""
""
30.0
""
""
""
""
""
""
""
""
""
""
""
26.0
""
81.0
""
""
""
23.0
""
""
""
86.0
""
""
27.0
68.0
""
49.0
26.0
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
184.0
""
""
""
""
57.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
369.0
107.0
70.0
91.0
39.0
29.0
5739.0
209.0
68.0
2393.0
396.0
315.0
154.0
699.0
""
""
""
137.0
""
""
""
25.0
""
""
""
""
""
""
""
20.0
24.0
""
""
""
""
""
21.0
""
""
28.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
99.0
""
""
""
""
""
70.0
""
""
""
""
""
99.0
""
""
""
2390.0
""
33.0
262.0
37.0
53.0
1530.0
28.0
133.0
3360.0
62.0
71.0
1198.0
21.0
2593.0
557.0
34.0
38.0
35911.0
557.0
173.0
""
115.0
944.0
""
""
1751.0
296.0
61.0
6843.0
312.0
""
5743.0
1946.0
323.0
6797.0
6544.0
913.0
1839.0
362.0
1439.0
1188.0
3526.0
767.0
133.0
""
44.0
767.0
656.0
1559.0
244.0
98.0
""
1849.0
49.0
2544.0
432.0
133.0
1118.0
64.0
735.0
""
""
21.0
282.0
75.0
""
""
""
33.0
""
""
""
48.0
1653.0
""
159.0
""
""
759.0
45.0
38.0
""
""
""
""
20.0
""
768.0
""
""
""
64.0
259.0
87.0
""
27.0
134.0
""
""
36.0
54.0
102.0
82.0
""
""
""
""
37.0
636.0
""
50.0
""
""
""
""
""
""
""
""
546.0
""
824.0
752.0
48.0
56.0
623.0
131.0
44.0
67.0
66.0
282.0
60.0
334.0
90.0
""
61.0
""
319.0
2478.0
""
73.0
41.0
97.0
313.0
""
22.0
""
332.0
102.0
36.0
""
""
""
""
""
""
41.0
96.0
110.0
98.0
1582.0
""
74.0
""
""
""
152.0
395.0
88.0
""
""
""
198.0
168.0
85.0
8810.0
123.0
""
119.0
72.0
1619.0
569.0
1293.0
239.0
406.0
455.0
26.0
60.0
207.0
52.0
166.0
520.0
""
""
""
""
328.0
""
""
""
""
""
""
""
""
""
""
27.0
""
""
26.0
""
""
""
""
""
""
""
""
21.0
""
23.0
""
""
72.0
39.0
""
46.0
39.0
""
127.0
""
273.0
""
""
48.0
""
24.0
""
""
""
""
""
299.0
""
""
21.0
30.0
""
""
""
""
""
""
""
46.0
26.0
40.0
""
255.0
""
""
""
20.0
""
""
354.0
""
128.0
""
""
""
""
""
40.0
79.0
""
""
""
""
""
""
""
""
""
""
""
""
48.0
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
113.0
""
""
""
20.0
""
""
""
""
20.0
""
""
""
""
""
82.0
34.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
132.0
""
""
""
""
136.0
848.0
46.0
117.0
181.0
""
64.0
""
""
81.0
""
""
""
84.0
""
""
""
221.0
""
49.0
""
""
""
34.0
""
""
""
30.0
""
23.0
35.0
55.0
""
""
""
""
""
69.0
""
""
""
35.0
22.0
""
""
94.0
""
""
""
""
""
54.0
""
31.0
""
""
""
49.0
""
""
""
""
""
8565.0
""
""
51.0
""
""
863.0
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
30.0
32.0
""
""
""
""
""
""
915.0
67.0
79.0
35.0
827.0
103.0
""
""
""
""
""
179.0
60.0
23.0
""
69.0
""
""
""
""
""
""
""
""
""
""
49.0
65.0
""
""
""
""
""
""
""
""
168.0
100.0
""
48.0
""
""
""
""
""
40.0
""
40.0
""
""
""
""
""
97.0
630.0
""
190.0
""
""
154.0
""
""
""
""
""
""
26.0
22.0
""
28.0
""
""
""
""
""
""
""
109.0
""
25.0
""
""
""
""
33.0
""
51.0
""
""
""
""
29.0
""
""
""
""
""
""
""
""
46.0
""
789.0
46.0
""
27.0
237.0
41.0
""
""
23.0
""
""
""
42.0
""
""
""
""
""
""
137.0
""
""
""
""
""
""
159.0
""
""
""
""
""
""
""
49.0
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
46.0
""
""
""
33.0
""
""
""
""
""
20.0
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
""
53.0
26.0
""
""
""
""
""
50.0
""
""
""
""
""
74.0
""
""
""
""
""
""
163.0
46.0
""
""
""
106.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
111.0
""
""
""
""
""
""
39.0
""
""
34.0
""
""
""
""
""
""
""
""
""
43.0
""
""
""
""
31.0
""
""
""
""
180.0
92.0
""
39.0
""
""
37.0
""
""
""
""
""
41.0
""
""
""
""
""
207.0
""
""
""
""
""
54.0
""
""
""
75.0
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
51.0
""
""
31.0
""
""
""
38.0
""
411.0
97.0
170.0
""
""
""
""
""
""
33.0
""
""
""
""
""
""
""
""
246.0
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.0
""
""
""
""
""
""
""
""
""
49.0
""
""
""
""
""
""
""
""
""
""
""
""
74.0
""
""
""
""
""
""
""
""
143.0
""
""
28.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
47.0
52.0
41.0
""
""
""
""
""
""
81.0
""
""
""
""
""
""
""
""
402.0
""
50.0
22.0
""
""
20.0
""
""
""
169.0
24.0
""
""
31.0
""
""
""
47.0
""
""
""
23.0
""
""
""
74.0
""
""
21.0
""
""
57.0
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
21.0
""
""
""
""
""
21.0
""
170.0
181.0
35.0
""
41.0
27.0
45.0
""
78.0
""
90.0
116.0
""
936.0
551.0
""
33.0
""
""
""
25.0
""
114.0
37.0
24.0
161.0
""
655.0
22.0
462.0
66.0
536.0
""
142.0
125.0
693.0
362.0
""
""
92.0
""
""
""
""
26.0
69.0
""
84.0
""
79.0
33.0
""
""
""
""
48.0
""
""
""
84.0
""
165.0
""
""
23.0
53.0
""
""
""
190.0
39.0
""
""
27.0
50.0
69.0
""
356.0
""
""
45.0
""
94.0
53.0
""
""
175.0
""
""
23.0
""
""
42.0
""
64.0
39.0
""
84.0
42.0
361.0
41.0
""
""
""
""
""
219.0
""
""
199.0
77.0
27.0
29.0
""
38.0
46.0
76.0
118.0
788.0
""
""
98.0
""
""
""
""
""
""
""
28.0
""
""
""
36.0
""
""
""
""
150.0
""
""
""
""
44.0
""
""
284.0
""
""
""
""
""
""
53.0
""
""
""
""
""
""
""
""
23.0
""
""
""
""
""
""
24.0
""
""
39.0
""
35.0
25.0
""
""
""
21.0
""
241.0
""
""
""
25.0
""
""
""
23.0
""
""
38.0
""
""
""
""
""
""
""
""
77.0
26.0
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
84.0
32.0
""
""
""
""
43.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
30.0
51.0
""
""
""
""
""
""
""
28.0
""
""
""
""
130.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
58.0
""
""
""
""
""
""
""
""
387.0
47.0
35.0
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
29.0
""
""
47.0
""
46.0
""
""
""
""
""
""
75.0
""
""
""
208.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
62.0
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
80.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
47.0
""
76.0
""
""
""
356.0
""
""
""
""
""
""
""
""
""
""
""
81.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
114.0
32.0
""
""
""
43.0
""
""
""
""
""
""
""
""
""
""
36.0
""
""
""
""
""
143.0
""
81.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.0
2383.0
35.0
60.0
""
""
33.0
""
""
54.0
""
25.0
""
""
441.0
""
69.0
""
""
""
""
""
136.0
28.0
77.0
25.0
""
259.0
887.0
273.0
484.0
38.0
258.0
1019.0
121.0
1872.0
48.0
268.0
926.0
396.0
334.0
292.0
1091.0
32.0
183.0
80.0
823.0
64.0
2334.0
""
314.0
61.0
67.0
176.0
""
645.0
257.0
91.0
26.0
""
45.0
265.0
29.0
38.0
183.0
97.0
21.0
220.0
42.0
155.0
72.0
339.0
234.0
189.0
585.0
24.0
53.0
66.0
26.0
25.0
341.0
79.0
""
4791.0
51.0
20.0
""
77.0
21.0
""
""
""
""
""
177.0
244.0
""
""
""
""
""
""
""
60.0
3873.0
""
""
""
428.0
42.0
1252.0
3466.0
44.0
91.0
127.0
32.0
390.0
23.0
22.0
""
56.0
4191.0
46.0
507.0
299.0
20.0
52.0
48.0
""
""
""
""
1386.0
52.0
""
24.0
97.0
""
""
37.0
1087.0
""
""
49.0
""
""
""
""
""
""
""
""
""
47.0
""
37.0
""
""
""
""
49.0
""
""
""
""
""
""
44.0
290.0
""
""
35.0
""
29.0
75.0
""
98.0
""
36.0
""
""
""
""
111.0
""
49.0
""
22.0
""
25.0
""
40.0
""
40.0
""
38.0
""
25.0
""
""
""
""
263.0
""
""
""
""
29.0
""
105.0
28.0
""
""
""
""
""
30.0
""
34.0
""
25.0
20.0
28.0
""
31.0
""
""
""
20.0
""
""
""
53.0
""
177.0
""
""
""
48.0
""
""
""
""
""
""
""
""
""
""
""
""
29.0
""
""
""
""
""
""
""
""
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.0
""
35.0
""
""
""
""
76.0
""
""
24.0
30.0
""
""
""
""
513.0
""
52.0
21.0
37.0
28.0
""
217.0
40.0
""
""
51.0
""
119.0
42.0
""
""
29.0
""
""
""
24.0
""
""
""
56.0
""
28.0
""
265.0
271.0
""
105.0
""
26.0
""
""
25.0
""
126.0
""
""
""
""
48.0
""
""
""
""
26.0
""
30.0
28.0
""
66.0
""
46.0
""
49.0
74.0
50.0
""
""
""
""
34.0
""
24.0
36.0
92.0
""
""
""
""
""
""
""
22.0
39.0
72.0
32.0
""
""
""
164.0
""
157.0
""
""
34.0
30.0
""
""
""
35.0
""
23.0
""
""
""
""
""
""
85.0
""
""
41.0
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
30.0
""
""
""
632.0
""
""
22.0
""
""
""
""
34.0
""
""
35.0
""
""
32.0
50.0
27.0
400.0
24.0
24.0
""
""
""
""
45.0
214.0
""
""
29.0
""
""
47.0
44.0
""
""
""
51.0
136.0
""
43.0
68.0
""
162.0
31.0
59.0
102.0
377.0
""
353.0
68.0
""
""
105.0
""
""
33.0
360.0
""
95.0
41.0
152.0
""
""
""
359.0
""
""
203.0
""
20.0
""
""
""
195.0
""
""
""
""
""
54.0
117.0
136.0
""
76.0
""
""
37.0
""
""
""
""
""
""
36.0
303.0
""
72.0
372.0
67.0
""
""
""
""
113.0
203.0
""
250.0
""
""
873.0
26.0
""
32.0
""
""
""
""
""
""
""
""
22.0
""
33.0
""
132.0
""
37.0
22.0
519.0
24.0
""
31.0
""
20.0
""
""
35.0
77.0
""
62.0
""
""
""
""
""
""
""
47.0
""
""
""
""
115.0
""
""
40.0
""
""
""
""
""
47.0
""
""
""
""
22.0
21.0
""
110.0
""
42.0
27.0
""
""
42.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
