stayhome_black_male_mean
""
0.18118054
0.29743105
""
0.23379728
0.10167748
""
""
0.10165784
0.021424485
0.043196507
0.16978623
""
""
0.20470485
""
""
0.2616193
""
0.083669439
""
0.094582446
0.13204855
""
""
""
""
""
""
""
""
0.18733302
""
0.45281094
""
""
""
""
""
""
0.40004271
""
""
0.24706429
0.28995287
0.30205178
0.31797194
0.238736
0.19028312
0.036928404
0.13886437
0.28178409
""
""
0.31789896
0.30183131
""
""
""
""
""
""
""
""
""
0.23050989
0.21406521
0.28122368
0.29118946
""
0.22673991
0.36226508
0.24347948
0.27262729
""
0.24821264
""
0.18415791
0.25214016
0.25693229
0.19828711
0.38417268
0.29711938
0.35490933
0.27675107
0.16775265
0.23199986
0.23505138
""
""
0.13878876
""
""
0.20330922
0.20978798
""
""
""
0.22665089
""
0.28681037
""
0.1675069
""
""
""
0.20646243
0.31899562
0.22638355
0.39553347
0.23343977
0.24896827
0.22338007
0.14729087
0.36011896
""
""
""
""
""
""
0.21747576
""
""
""
""
""
0.16749176
""
""
0.18993928
0.29814234
""
0.19218211
""
""
0.22787191
""
0.20569204
0.10564949
0.24661362
0.063670024
0.39027584
0.31372827
""
""
""
""
""
""
""
""
""
""
""
0.15313278
""
""
""
0.18278137
0.40147179
0.023993237
0.20475037
0.21345261
0.11934563
0.19273525
0.050041556
0.1720399
""
""
0.21828559
0.1841643
0.29839882
""
0.43741819
""
""
""
""
0.20332085
""
0.23078872
""
0.23924783
0.29417938
""
""
""
""
0.16363212
""
0.28599477
""
""
""
""
""
0.34330851
""
""
""
0.19961809
""
0.54044002
0.12493078
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.173287
""
""
0.18752261
""
""
""
""
""
0.20093408
0.14654891
0.11774074
0.13716441
0.31425405
0.072119646
""
0.2194877
0.1944247
0.26078439
""
0.17266698
0.24131562
0.18531525
0.17530522
""
0.14421128
0.062339287
0.2064098
0.11639559
0.27236223
0.26244289
0.17302471
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.29220137
0.43552902
0.23838964
""
""
0.3009131
0.44194999
""
0.30352616
""
0.038566153
0.18654943
0.23014918
0.21551007
0.1437887
0.14813872
""
""
0.11690216
0.24245824
0.10654016
0.13342845
0.30263269
""
""
""
""
0.19567667
0.3811568
0.25062907
""
0.26636526
0.15338121
0.26408386
0.21046941
0.2380764
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40527967
""
""
0.21671619
0.10771139
""
""
""
""
""
""
""
""
""
""
0.16396016
""
0.26956239
0.24037878
""
""
0.28028074
0.1356056
0.235805
0.21588258
0.29808024
0.31737596
0.23048113
0.17138232
0.053422131
0.27591977
0.29682925
0.43923688
0.17623451
0.13632505
""
""
0.27991644
0.294653
0.21407905
0.31016353
""
0.22753115
0.27407831
0.017220613
0.50575018
0.13990369
0.28394815
0.22723339
0.31641224
0.22990672
0.31133413
0.20269524
""
""
0.23929326
""
0.25029945
""
""
""
""
""
0.20019855
""
""
""
""
""
0.27827841
0.30846262
0.2722016
0.24777362
0.25708526
0.31242311
0.31800357
0.29728922
0.29414636
0.16502063
0.2351224
0.24234626
0.2571187
0.31598702
0.30590579
0.27176958
0.26190007
0.22598472
0.2673701
0.32846221
0.26994741
0.32271066
0.31284693
0.27076802
0.20801271
0.29456973
0.22730432
0.23529772
0.27140728
0.32957625
0.34656626
0.29509941
0.33917081
0.30247697
0.18031362
0.16129689
""
""
""
""
0.07742697
0.20638086
0.23045082
0.2731089
0.24095182
0.25118017
0.18585278
0.13439353
""
0.24229601
0.24819264
0.25420654
0.27808672
0.2643632
0.20681481
0.22798423
0.25825259
0.20441782
0.20897919
0.15421681
0.25155351
0.13821243
0.3478086
0.33298209
0.39586651
0.21736203
0.3048982
0.24485554
0.35969332
0.25938067
0.28082874
""
0.065120302
""
0.17673063
""
""
0.23576429
""
0.43877989
0.18091345
0.12553881
0.15928297
0.22859992
""
""
""
""
""
""
""
0.17923066
""
0.27351338
0.11966918
0.25600335
""
0.24692482
""
""
0.035634968
""
""
""
0.21907878
0.18635082
0.29530632
0.36216506
0.30341423
0.26622096
0.24963015
0.23333623
0.19298562
""
""
""
0.30269268
0.25486651
0.40054297
0.29811504
0.29069859
0.22171426
0.18190373
""
""
""
""
""
0.11871234
0.16062197
0.16482657
""
""
0.24844638
0.12848276
""
""
0.3155632
0.29039061
0.31097966
0.24865454
0.32661068
0.25892979
0.34188652
0.29599121
""
""
0.19602731
""
0.19160597
0.25895691
0.18784654
0.12523469
0.2641187
0.32094342
0.22571354
""
""
""
""
""
""
0.075366013
""
""
""
""
0.27310356
0.31236908
0.27076402
0.36647305
""
0.22855486
0.26001307
0.28068632
""
0.21440358
0.35600761
""
""
""
""
""
""
""
""
""
""
0.30939296
0.13335554
""
""
""
""
""
""
""
0.37270489
""
""
0.27670014
0.25824001
""
""
""
""
""
0.27939939
0.34329835
0.20759645
0.14087996
0.16122156
0.31902885
0.15652584
0.22096069
0.22180292
0.49730253
""
""
0.11620905
0.2112526
""
0.36223805
0.20568165
""
""
""
""
""
""
""
0.24134545
""
0.22660144
""
""
0.11995812
0.48420531
0.24805589
0.17589234
0.22559907
0.14693047
0.26765108
0.31562841
0.19050319
0.33810541
0.24463974
0.30492014
0.33288476
""
0.31943089
0.26824015
0.2053773
0.33249083
0.12706034
0.40254438
0.24955843
0.35375369
0.2560125
0.3319805
0.32557493
0.20087831
0.2901035
0.19811718
0.19972944
0.17666678
0.35495937
0.15514645
""
""
""
0.32909596
0.17191023
0.23029973
""
0.358233
0.20688742
""
""
""
""
""
""
0.050430752
""
0.21119587
0.20262794
0.21644494
0.22787692
""
""
""
""
""
0.036987495
""
""
""
""
0.10018459
""
0.14740957
""
""
""
""
0.32045227
0.26187754
0.26001295
0.17959371
0.12885465
0.28781623
""
