hs_natam_pooled_n
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
69.0
""
""
""
""
58.0
""
""
""
43.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
396.0
315.0
""
""
59.0
103.0
""
""
53.0
37.0
""
24.0
228.0
27.0
29.0
183.0
126.0
164.0
""
44.0
32.0
""
""
""
""
""
111.0
400.0
""
455.0
69.0
79.0
""
44.0
800.0
61.0
516.0
395.0
97.0
""
29.0
43.0
""
""
""
77.0
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
54.0
""
""
""
""
""
43.0
""
""
""
97.0
""
""
45.0
""
""
56.0
24.0
""
88.0
""
98.0
31.0
49.0
81.0
41.0
""
""
344.0
21.0
""
""
51.0
23.0
""
""
""
""
""
102.0
28.0
""
169.0
145.0
""
151.0
236.0
""
38.0
25.0
20.0
31.0
87.0
""
59.0
""
26.0
53.0
42.0
49.0
""
""
""
68.0
""
45.0
27.0
21.0
62.0
""
51.0
""
""
""
24.0
""
""
""
""
""
""
""
""
""
69.0
""
""
""
""
62.0
""
""
""
""
""
""
""
""
69.0
""
""
""
20.0
23.0
""
""
""
""
""
""
45.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
23.0
""
""
29.0
36.0
""
""
""
""
""
20.0
""
""
23.0
""
26.0
63.0
""
""
""
""
""
""
""
""
42.0
42.0
""
""
""
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.0
""
""
25.0
""
44.0
""
27.0
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
39.0
""
""
38.0
""
53.0
""
""
47.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
103.0
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
