hours_wk_other_pooled_p25_se
4.334837
""
""
4.5031004
4.0357518
""
2.8824897
""
""
""
5.1848507
2.5345523
""
""
""
""
""
4.759984
""
""
3.7625751
2.0836101
4.4232087
""
2.5258877
""
4.3152013
2.8802469
1.7058908
""
""
""
2.2321062
2.4192574
""
3.2631316
""
""
""
""
4.3069587
""
""
""
""
""
1.8328344
3.9929075
3.955327
""
3.6901193
4.1349039
""
""
""
3.3924716
""
""
""
""
""
3.1735787
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.7239826
""
""
""
""
2.5550375
""
""
3.7897041
4.0683875
4.3617625
""
""
""
3.8337939
""
""
""
4.6498384
1.2089754
3.992552
3.0285802
1.336627
2.4331231
4.5363555
3.3489196
1.7880299
3.7236683
2.2297132
""
4.0218296
3.9653358
4.2844892
2.9595959
""
2.8143899
3.6607046
3.6611447
""
""
""
4.6993227
""
""
4.4999108
""
4.1616936
5.1399708
""
""
""
1.4732184
""
""
""
4.9960613
""
4.0441599
3.5117733
""
""
4.2622423
4.1776724
""
""
""
""
3.7857502
""
""
""
""
3.4512594
""
""
2.0086486
3.8397632
""
4.3562117
""
""
""
""
4.7486582
1.6935521
""
1.0602478
5.3256273
""
5.3318453
4.6681986
1.1391606
2.7360585
4.8785701
2.9970303
""
""
2.819891
1.9302679
""
4.4408894
""
""
2.2092466
""
""
2.102067
""
""
3.5322943
""
""
3.4615133
2.3557866
""
""
""
""
4.5882759
2.8395078
""
3.5052361
3.6799982
""
""
5.3219795
3.0788994
2.0466576
""
""
5.8044701
5.0595384
3.6533473
""
""
3.4226799
3.136687
3.310499
1.590999
""
""
""
""
5.056293
""
1.9773695
4.2437186
6.2377915
4.2660675
1.7151318
2.9904399
3.6033325
3.7942586
""
""
""
""
""
5.4268122
""
""
4.7963605
""
""
3.0269146
""
""
4.2789865
2.6198144
""
4.5806475
1.9538785
3.6044662
5.1892657
""
4.3332038
""
""
2.3765945
""
4.1304212
""
3.6538258
2.2652686
2.2796111
2.5464342
0.78450751
2.7498925
1.2771955
1.1671833
3.9268613
2.9909258
""
""
4.2392163
""
""
2.9024072
5.2182951
""
4.5089412
1.6814587
""
""
1.0807709
3.1070731
""
3.3513844
1.5905595
""
""
""
""
""
""
""
""
""
""
""
5.3796806
1.1981097
""
4.2422962
5.0120783
""
""
""
""
4.7176838
""
""
""
""
5.2503943
3.3249345
4.7348952
5.1803012
4.3032999
4.2034993
5.1987658
""
2.8194489
""
""
""
5.3027959
3.9594243
""
4.1461129
3.4036109
""
3.6485481
3.2417617
2.2185693
""
0.94657397
3.80568
4.6187644
""
1.9804636
""
""
4.8709559
4.0152082
""
""
""
""
""
""
5.2722445
""
""
""
""
6.1832089
""
""
""
""
""
""
4.1183119
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4.7869797
""
""
""
""
""
""
3.3766415
""
""
""
4.8057508
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.3378894
""
""
""
4.0695076
""
""
""
""
""
5.2431874
""
""
""
""
""
""
""
""
""
4.5995555
""
""
2.2243004
""
""
""
""
""
""
2.0812275
""
""
4.1722116
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4.3590908
1.6154747
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.5228472
2.7800095
2.6392906
""
""
""
""
3.2198734
6.8583274
1.7024457
6.5238161
""
""
""
3.7124827
""
3.1396229
""
2.6367307
""
""
1.9179281
2.093308
2.1262019
3.6544778
1.0773847
2.9813559
""
3.5398953
2.5565932
""
""
""
""
""
""
""
4.2955666
""
""
4.4320865
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.4427066
""
2.2039847
""
""
""
5.423667
""
""
""
""
""
""
5.0472198
3.7531354
""
5.0005665
1.2633779
4.3059335
""
""
""
""
""
""
""
""
""
""
""
6.5504651
""
""
6.6755285
""
""
""
""
""
4.5314889
""
2.1313853
1.9782084
1.5366937
""
4.9651895
6.1864371
5.9163589
3.1442399
""
""
3.0476017
""
3.8854177
1.197745
2.9687274
3.8794568
""
3.0627253
""
1.8746947
""
""
""
""
""
""
""
6.0882387
""
""
""
""
4.5070763
""
""
4.0654202
""
""
""
""
""
""
""
""
4.6758513
""
""
""
""
""
""
""
3.8271618
""
""
""
""
""
0.58453614
2.3936038
1.4874878
""
5.3423877
""
""
""
2.0267158
""
1.1757894
""
2.2659628
5.6036015
""
5.8500881
3.9541581
""
4.7459016
1.5638809
""
""
3.2049856
""
""
""
""
""
""
""
3.3756058
1.6505045
""
4.5138164
""
""
""
""
""
""
3.5707552
""
""
3.3172426
3.9314811
3.8845475
""
3.6499445
2.2290494
2.3140717
1.7647449
2.0935383
0.98365158
1.2001649
""
""
""
2.8569787
2.6930768
0.88282537
1.3327557
""
""
0.92660683
""
2.3310616
0.54861367
""
""
""
""
2.4298856
""
3.7477629
1.4304839
""
1.8799173
""
3.9013863
4.1954117
""
""
5.0372343
""
""
""
4.2470951
5.5143924
0.92210257
