married_pooled_male_p25_se
0.063112959
0.039519541
0.050070103
0.050973207
0.055096366
0.041082196
0.042975616
0.060605608
0.033523005
0.043642588
0.052234471
0.032364372
0.062578246
0.069490619
0.038351703
0.049052879
0.058465719
0.036915895
0.059551857
0.0556072
0.053179216
0.042798914
0.045453496
0.060244758
0.045841698
0.051088307
0.05774479
0.051297903
0.05327215
0.080976434
0.060869113
0.039939497
0.064382188
0.037429027
0.041488979
0.075688221
0.071280248
0.055435639
0.22063789
0.043079607
0.026572974
0.04754211
0.064690374
0.049233399
0.046014477
0.060174681
0.053841539
0.04959939
0.051896881
0.044487987
0.045664974
0.038435768
0.087531045
0.04782939
0.046968576
0.040177304
0.043487735
0.048148543
0.06083269
0.04764007
0.051225688
0.046729784
0.06356664
0.050992955
0.042088322
0.041957609
0.024943128
0.052848481
0.042115115
0.073289014
0.039066207
0.057079986
0.031356715
0.034768421
0.060828611
0.051870193
0.074699774
0.032396916
0.020672485
0.030575659
0.024613708
0.032040585
0.030119393
0.052100975
0.066402555
0.051031239
0.044672534
0.040188499
0.049197476
0.048922844
0.043037664
0.038622398
0.040089574
0.03658209
0.035707038
0.046884671
0.065363303
0.085018143
0.051382847
0.04941437
0.047726408
0.048593372
0.036786564
0.047874395
0.05100425
""
0.034395996
0.029601213
0.021240214
0.043724839
0.033872802
0.040460415
0.030469956
0.053215254
0.034920465
0.066170178
0.071545452
0.046108946
0.050098691
0.060375877
0.053079508
0.039318949
0.047832265
0.071948163
0.055026121
0.054786485
0.040902004
0.0662774
0.060191773
0.049043894
0.038723335
0.045042947
0.060725555
0.062571459
0.074128054
0.099074617
0.039112166
0.065888457
0.03254148
0.051194888
0.02913147
0.070939749
0.065881997
0.054451097
0.067160957
0.065783061
0.069910027
0.073613271
0.055749834
0.057659265
0.057271283
0.079421036
0.082482144
0.053543057
0.054900307
0.046796676
0.097386859
0.075512722
0.093031444
0.045830403
0.044512123
0.064073183
0.051702198
0.034435015
0.037277237
0.049259309
0.054338515
0.036424302
0.11779433
0.046189152
0.043689016
0.047569178
0.050856199
0.055561438
0.050079361
0.053291876
0.05128634
0.049699772
0.051667567
0.053280771
0.066188432
0.04966566
0.058119208
0.036014128
0.033600692
0.065393902
0.05963698
0.054951515
0.05402324
0.049346332
0.080026984
0.046893321
0.055818088
0.058332086
0.064882576
0.07915888
0.063678086
0.049054153
0.07878758
0.088905282
0.048066773
0.058046058
0.069973178
0.057241656
0.057371747
0.091046564
0.10140937
0.047271356
0.039579
0.051829144
0.051003478
0.04511768
0.053682111
0.049771991
0.04586152
0.049051505
0.040776569
0.052990559
0.079144321
0.0507962
0.063430302
0.047428913
0.038177349
0.072669759
0.066607669
0.03331792
0.056677803
0.077270597
0.08449588
0.098120727
0.06879995
0.035058301
0.038991835
0.039577235
0.041492671
0.039733324
0.049921326
0.060835589
0.043501597
0.028652636
0.042557567
0.060923055
0.028388277
0.028405292
0.025385093
0.022738282
0.092732169
0.055632584
0.034823336
0.036094591
0.061073545
0.046927359
0.027670491
0.023559682
0.045458026
0.059551235
0.045215767
0.050381113
0.050786838
0.050234191
0.037617352
0.05953344
0.04839018
0.055487476
0.056543868
0.10653509
0.044274736
0.065149546
0.043164011
0.051768728
0.077320248
0.033735119
0.045174092
0.036804177
0.0580277
0.061221749
0.029489394
0.061950047
0.064645387
0.041921798
0.054239146
0.059732594
0.041837584
0.037030429
0.046690568
0.05705047
0.038242199
0.063132569
0.057372946
0.036985684
0.023995204
0.049792454
0.031780418
0.028225746
0.071132764
0.056912828
0.048265643
0.061375011
0.034613721
0.038444813
0.034382969
0.067526512
0.047088154
0.034411553
0.029180536
0.045451105
0.049755462
0.040518537
0.062169045
0.064071305
0.058412593
0.054352012
0.048488431
0.056498408
0.047980908
0.048388939
0.056372534
0.072570056
0.060380258
0.043660205
0.047049433
0.027200773
0.076236315
0.055760458
0.048167754
0.045450456
0.058096483
0.065837689
0.054923862
0.073304608
0.05274814
0.065412007
0.07870727
0.090671428
0.090645485
0.044641655
0.041836422
0.079073906
0.037388925
0.042382609
0.057871796
0.061652429
0.03981024
0.030944502
0.032151617
0.059590947
0.05470762
0.069757394
0.038409207
0.030329753
0.064418368
0.057604223
0.053027
0.048810489
0.071584761
0.035547759
0.089616686
0.064972535
0.066754654
0.059735153
0.040090624
0.037134901
0.067220785
0.054660846
0.026214335
0.045872629
0.039184503
0.044359744
0.024209483
0.036418721
0.03128117
0.024377875
0.021465726
0.034704641
0.075402737
