kir_native_black_male_p75_se
0.060769349
0.056549642
0.057652574
0.14019898
""
0.099298403
0.089243717
0.038247503
0.054607075
""
0.10242536
0.079045698
0.06882026
0.16515611
""
0.052600812
0.06111474
0.13039294
0.20780902
0.17017697
0.23658943
0.099250033
0.051542707
0.053780105
""
0.062969498
0.071873218
0.049092982
0.1257773
""
0.12539113
0.064012192
0.092684016
0.080932781
0.031712841
""
0.012018351
""
0.069131225
0.054102812
0.036741413
0.068261653
0.1287245
0.052337367
0.019554416
0.074947208
""
""
0.018471373
0.089145645
0.019826407
0.044063762
0.15004976
0.078272536
0.077596419
0.13075784
0.046008237
0.088498138
0.040528215
0.11539564
0.050624736
0.09885969
0.030641109
0.092144191
0.090198845
0.10625003
""
""
""
0.033480469
""
""
""
""
0.051313516
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050579105
""
""
""
""
""
0.01628314
0.1169101
""
0.032041516
0.096132569
""
""
0.099725269
0.070586815
0.085196152
""
""
""
0.085052177
""
""
0.087503903
0.10767931
""
""
""
0.07426668
0.10110269
0.075641207
""
0.058525205
0.12138913
0.1272129
0.083952472
0.076957896
0.066726312
""
""
0.082667284
""
""
0.11169688
0.086266197
0.18618973
""
""
0.11279961
0.028229659
""
0.13842478
""
0.089975387
0.11341485
0.12125978
""
0.094138756
""
""
0.054935906
0.07186728
0.11764518
""
0.10829537
""
0.060587954
""
0.072381489
""
""
""
0.14007781
""
0.016637789
""
0.064340018
0.095966429
""
""
0.077940375
""
""
""
0.051155701
""
0.12161832
0.11029781
0.14054824
""
0.01219369
""
""
0.088242263
""
""
0.015514906
""
""
0.030183597
""
""
""
""
0.032650776
0.066092573
""
""
0.0067602349
0.097050637
0.078173108
""
""
0.053130537
""
""
0.042881317
0.089987904
""
0.020316163
0.071313456
""
0.015047657
0.015476019
""
0.012598783
0.01414548
0.025525313
0.024990305
0.11362594
0.026859103
0.047891572
0.019726688
0.087419078
""
""
""
0.017107563
0.069420412
0.049387746
0.093791313
""
""
0.078944273
""
0.031054361
0.10363951
""
0.047427885
""
0.021715339
""
""
""
0.074574277
""
""
""
""
""
""
""
""
""
0.02346563
""
0.070384242
""
""
0.024892945
""
""
""
""
""
""
""
""
0.044750381
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1009535
""
""
""
""
""
""
""
""
""
""
""
""
0.019809648
0.019019295
""
0.056226037
0.019295959
0.042310625
0.071161382
""
0.030994704
0.01634012
0.044756684
0.010308119
0.036523018
""
0.04851675
0.121517
0.029781735
0.014927598
""
0.0938849
0.12321089
0.042483825
0.10573736
0.07696031
0.13369116
""
0.013058885
0.025387427
0.10350542
""
0.055368863
""
""
""
0.098188743
""
""
0.078517206
0.094146967
0.016188422
""
0.072055779
0.056282032
0.10587464
""
0.051355246
0.046128757
0.026993297
0.12528214
""
0.13173738
0.044560555
0.047412932
0.079371497
0.013208213
0.10573154
0.084453054
0.03784059
0.13096963
0.017815527
0.054506112
0.022030856
0.057775989
0.025363129
0.02515444
0.064533249
0.073338479
0.043081455
0.082943618
0.059134927
0.029864708
0.10835325
0.1376524
0.11249448
0.13476378
0.034621883
0.13118957
0.14256766
""
0.10395841
""
""
""
0.051685266
""
0.097552791
0.067564815
0.082318716
""
0.023853008
""
""
0.10712006
0.077565052
0.062874779
0.077805236
0.07902088
0.14421634
0.051858593
""
0.052334845
""
0.19501983
0.019937761
0.056778841
""
0.072527714
0.039029777
0.24136363
0.015734373
0.20868456
0.017620265
0.089201592
0.14034531
0.035342146
0.10048729
0.043793973
0.16231833
0.1191338
""
""
0.093696363
0.0092174336
0.23600042
0.069919221
0.028704597
0.032542285
0.10821296
""
0.077865049
0.08741831
0.13743895
0.099065818
""
0.029339131
0.056900244
""
""
0.010836119
""
""
0.047113448
""
0.11680085
0.088292167
0.018899694
""
0.059317213
0.092626028
""
0.085429892
0.11368643
0.19584842
0.028942181
0.02935232
0.12572934
0.17078818
0.13875471
0.15716895
0.093632914
0.24010344
0.15127417
0.063898779
0.1098044
0.13006498
0.052762691
0.0852874
0.028661147
0.16527803
""
0.039498076
""
0.097639762
0.10731476
0.11605933
0.11567582
0.17535995
0.076084502
""
0.12998816
0.079289287
""
0.10402025
""
0.020146232
0.044275653
0.1184247
0.12513162
0.07191363
