kfr_24_pooled_female_mean
0.55491894
0.52681309
0.46571985
0.53870344
0.57341403
0.41443354
0.47138131
0.50848889
0.49398974
0.5471521
0.56847632
0.50076979
0.50255513
0.57046139
0.56509262
0.5195843
0.51829898
0.48122728
0.49139112
0.50365657
0.52027869
0.57469064
0.51059514
0.41443241
0.56512982
0.55396259
0.48305821
0.51024544
0.5700205
0.57700366
0.54135573
0.38057432
0.43928146
0.5121665
0.50744879
0.55298138
0.501261
0.57456559
0.52616435
0.55739594
0.5014627
0.54484773
0.42749953
0.38744617
0.52217239
0.46359053
0.55955589
0.53482604
0.47204459
0.49530619
0.47335285
0.5412131
0.40259543
0.4685815
0.45809266
0.52914077
0.4738037
0.57041544
0.58295947
0.3694064
0.48716813
0.50386232
0.50182205
0.52295965
0.5183593
0.3892878
0.53558582
0.52563202
0.50812173
0.58202302
0.44170651
0.53083009
0.61973131
0.48113704
0.57282156
0.60009086
0.4983336
0.56565964
0.57175606
0.56912535
0.57413316
0.37615129
0.4409149
0.58157194
0.47109532
0.47170284
0.3970184
0.60318959
0.50851315
0.51357561
""
0.6101442
0.58301502
0.46476975
""
0.46763071
0.42107502
0.51810569
0.51932329
0.53029019
0.5371024
0.56601763
0.49658355
0.55180365
0.52806383
0.5177021
0.50423992
0.50915903
0.46329609
0.54753602
0.49992082
0.4759075
0.50903761
0.55294752
0.5749492
0.56811982
0.50689042
0.5408175
0.53068966
0.42448494
0.49302351
0.52848923
0.55142295
0.56734896
0.50269312
0.54672152
0.5231657
0.5336591
0.44618568
0.46526426
0.54652536
0.45893157
0.49364436
0.55056143
0.57870561
0.52610928
0.50799602
0.58452845
0.55642468
0.47734269
0.53464758
0.49033675
0.55105841
0.52494884
0.46700382
0.45251784
0.50727159
0.48301786
0.50818712
0.43040228
0.50851846
0.47628197
0.56104392
0.53671455
0.56747729
0.5182299
0.50006825
0.45241991
0.43904534
0.53882414
0.49389037
0.56811291
0.48305303
0.53633302
0.39678404
0.56896865
0.51379865
0.52202713
0.53120482
0.53327417
0.48542437
0.55077547
0.4224796
0.55522335
0.54245043
0.51809555
0.51530397
0.49719402
0.49317583
0.51479512
0.49113077
0.54304248
0.54618853
0.5554477
0.44257835
0.52894306
0.53053445
0.51131105
0.57376939
0.50353223
0.53948534
0.53219032
0.54650146
0.49681175
0.57683182
0.4744682
0.50545573
0.49499765
0.40901986
0.55248576
0.50772792
0.48853573
0.54144681
0.55642176
0.49137384
0.48103163
0.53648955
0.53306943
0.4956418
0.49727786
0.56226701
0.51011115
0.49927816
0.53184754
0.54240918
0.53478789
0.57500553
0.54156905
0.52118868
0.5336833
0.51278949
0.51510948
0.51989877
0.50933045
0.51153558
0.52881694
0.55162001
0.52188408
0.5390296
0.49308512
