married_natam_pooled_p25_se
0.064980634
0.066914536
""
0.051336799
0.066927232
""
0.0319397
""
""
0.094226681
0.063041806
0.029397059
""
0.10063632
0.076373316
""
0.028569441
0.062329754
0.11232039
0.04536755
0.033088766
0.0085292198
0.043660626
0.043814786
0.035872426
0.037993196
0.058813699
0.05133006
0.0308074
""
0.13758315
0.096678264
0.04225162
0.049398035
0.038714416
0.052069098
0.0942517
0.092577711
""
""
0.026000168
0.080036171
""
""
""
""
0.029713832
0.023696009
0.053585369
0.056685589
0.047388501
0.056503158
0.072090097
""
""
0.052361704
""
0.06999962
""
0.078313559
0.14298862
0.045595102
""
0.1186584
0.19705871
0.12569197
""
""
""
""
""
""
""
0.17279097
0.1190898
""
0.085466169
0.099876918
""
0.041351389
0.09478461
0.10203058
""
0.091037892
0.035057262
0.12235467
0.10202363
0.066707134
0.035747051
0.054562226
0.10223217
""
0.11209302
0.064539641
""
""
0.091766872
0.063811578
0.027645137
0.045497041
0.046743583
0.022173824
0.031343833
0.054083876
0.049775302
0.030121017
0.058744907
0.037249599
0.10080086
0.062437773
0.069828391
0.075759664
0.054477498
""
0.043309342
0.05578813
0.060969148
""
""
""
0.096445605
""
""
0.099003024
""
0.06814561
0.095320337
""
""
""
0.028194319
0.13393141
0.10985662
""
0.095975742
0.1359293
0.069790713
0.055129599
""
0.11043761
0.061174329
0.068607785
""
""
0.084257737
""
0.073398747
0.021066986
""
0.074856266
0.10051657
0.048337102
0.12988171
""
0.033719942
0.033794839
0.048862379
0.073427834
0.12134557
0.16851102
""
""
0.08875142
0.023748372
""
0.023860058
0.042660795
0.0586618
0.025223035
0.076940008
0.020278277
0.051591706
0.055394579
0.045949731
0.080088913
0.092907719
0.048221674
0.029327342
0.049429826
0.047068242
0.10209556
0.09468855
0.047638282
""
""
0.037169341
""
""
0.090783231
""
""
0.081590764
0.051372256
""
""
0.077398703
0.09915854
0.12470835
0.045981359
""
0.050139625
0.06303598
0.092952669
0.097686552
0.079983987
0.057923496
0.042478871
0.18719617
0.1106606
0.09805949
0.091269702
0.063705646
""
""
0.061620288
0.061469063
0.069075286
0.034834012
0.11012477
0.064547546
""
""
0.078508586
""
0.038581852
0.074369438
0.13907135
0.13978586
0.042147215
0.064837627
0.060822804
0.093309507
""
0.10407458
""
0.13209632
""
0.10035937
""
""
0.10771103
""
0.10754393
0.094818622
""
""
0.12444339
0.032776594
0.1227161
0.093123093
0.023119083
0.10287878
0.043816485
""
0.062582403
0.042214442
""
0.063158013
""
0.093634695
0.12828243
0.081282742
0.073100932
0.059556115
0.054269761
0.014711192
0.084336199
0.02750133
0.023731606
0.068159878
0.057050284
0.12482089
""
0.055118125
0.070690945
0.078780159
0.055712212
0.058945231
0.070046559
0.10126922
0.029880498
""
""
0.026808184
0.048264008
0.14036222
0.07975591
0.031004583
0.11139183
0.041359313
0.055480666
0.13106547
0.047950514
0.029766861
0.036392622
""
0.1227522
0.090294182
0.076763108
0.025252026
0.010911595
0.037783496
0.025157591
0.092218079
""
""
""
0.063957959
0.13019857
""
0.1246177
0.096774533
0.12469625
0.10928104
0.033509146
0.02622872
0.028636595
0.026879184
0.044207573
