somecoll_white_female_p25_se
0.015602754
0.021294067
0.038033605
0.015488702
0.020553786
0.042981438
0.015457326
0.040770683
0.043118365
0.023772327
0.020403586
0.014000606
0.044353299
0.032168392
0.021269923
0.057669267
0.068711266
0.02175276
0.045765959
0.053521454
0.019072382
0.019808954
0.023195034
0.035906479
0.014639313
0.063546255
0.031180879
0.019454509
0.014193974
0.038869519
0.038480747
0.030475972
0.017963206
0.020129561
0.047071315
0.018921381
0.04180178
0.032879017
0.073338084
0.076817952
0.022813717
0.043009836
0.057982802
0.069783956
0.055691
0.061537836
0.013885537
0.025891555
0.018578736
0.029322121
0.02124498
0.018425317
0.027463028
0.08521162
0.071428299
0.020764196
0.049665146
0.061195448
0.082368784
0.034257878
0.045213323
0.017204439
0.051324163
0.032808527
0.027788209
0.031894419
0.043628089
0.037663743
0.033455595
0.028255848
0.059573192
0.045680765
0.053975299
0.029807925
0.040128123
0.050081655
0.02968842
0.029145723
0.04916453
0.017215369
0.039198961
0.028411126
0.032047369
0.030339384
0.012471024
0.030702408
0.028646782
0.025211591
0.01966236
0.019384407
0.024666147
0.033612601
0.032756127
0.018797973
0.032081876
0.057190038
0.025779786
0.019809471
0.0093983011
0.017723812
0.015608638
0.01113773
0.013260012
0.017835902
0.016629722
0.011843064
0.016853474
0.01347319
0.033363197
0.020192357
0.026027502
0.030826146
0.018688237
0.067139223
0.019814698
0.014870613
0.022655929
0.073657706
0.074562162
0.067756176
0.028901745
0.037333239
0.055808466
0.040753786
0.043550838
0.025669331
0.024950476
0.038930014
0.060982883
0.053542048
0.010597938
0.038537145
0.032352436
0.042607389
0.026626715
0.034911886
0.019569334
0.028277529
0.066098861
0.043772522
0.023167126
0.025997682
0.068709783
0.058753487
0.038076792
0.067226119
0.022424787
0.038033418
0.050556544
0.047836393
0.027726306
0.015134017
0.033274908
0.063327886
0.015720954
0.019270325
0.049500648
0.025058037
0.03816181
0.027467774
0.074804641
0.039507758
0.033877674
0.011763472
0.061098248
0.011175711
0.027517678
0.026315749
0.045167468
0.018931886
0.0068659736
0.017537765
0.023204669
0.013638358
0.02245646
0.034119222
0.016467957
0.011114462
0.025079323
0.028857131
0.026519073
0.025787935
0.01127571
0.027794858
0.032332771
0.0096642319
0.042269196
0.028412018
0.017625712
0.049437601
0.036638074
0.023178468
0.012362986
0.045736823
0.037759326
0.024254875
0.020092612
0.020112781
0.014066536
0.032624554
0.015200649
0.016727468
0.028867705
0.02535574
0.017488772
0.016486656
0.012842274
0.027811578
0.021104628
0.019824911
0.022340048
0.018626301
0.034410279
0.037974305
0.018466709
0.013439216
0.018384172
0.0084123248
0.022976955
0.021334672
0.031901058
0.021637499
0.021641903
0.026920756
0.010510729
0.019175271
0.017360032
0.013877292
0.0070955819
0.012525015
0.012536968
0.021535505
0.041409709
0.021609575
0.047688365
0.029786602
0.041634902
0.021711478
0.06270659
0.026950046
0.018692633
0.031509995
0.03170817
0.017967071
0.026806327
0.037419636
0.031692661
0.011206111
0.022292452
0.020422244
