kir_29_asian_female_p25_se
""
0.083013408
""
""
""
""
""
0.054834697
""
""
""
""
""
""
""
0.083215833
""
""
""
""
""
""
0.059600931
""
""
""
""
0.07421273
""
""
""
""
""
""
0.054685425
""
0.02705363
""
""
""
0.047023408
0.14825597
""
""
0.031340424
""
""
""
0.018778257
""
0.039419454
0.10285912
""
""
""
""
""
""
0.054110549
""
0.094429955
""
0.068578787
""
""
""
""
""
""
0.015438434
""
""
""
""
0.042693719
""
""
0.066770576
""
0.096641004
0.03675653
""
""
0.089631446
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041263498
0.061572351
0.097990587
""
""
""
0.0091867857
0.057732519
""
0.017307468
0.045870043
""
0.061331917
0.044248834
""
""
""
0.049515884
""
""
""
""
""
""
""
""
""
""
""
""
0.055691104
""
""
""
""
""
0.093776733
""
""
0.057321448
""
""
""
""
""
""
""
""
0.078731231
""
""
""
""
""
""
""
0.073448569
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067777321
""
0.028648293
""
""
0.076837175
""
""
0.020574981
""
""
""
""
""
0.034549523
0.079816833
""
""
0.0044251797
""
""
0.024260512
""
""
0.0073268944
0.071139976
0.042118598
0.006861818
0.051015634
0.034699939
0.0367378
""
0.011054608
0.027314689
0.090843908
""
0.0019123424
0.044098061
0.021494385
""
0.071299016
0.012586986
""
""
0.012817478
0.031184847
0.10048976
0.0031460922
0.025016442
""
0.0082924534
0.0051552425
0.062446788
0.0066925604
0.0043137376
0.004247549
0.0071969605
0.028247735
0.0063037332
0.017438198
0.0039418046
0.026305825
0.027484484
""
0.070067026
0.0091947066
0.017750021
0.011401177
0.016457379
0.054459184
""
0.015425408
0.079769887
0.011532218
0.020141648
0.023953676
0.018152189
""
0.014060692
""
""
""
0.02896338
0.050264187
""
""
""
""
""
""
""
""
0.014607258
""
0.033910528
""
""
0.020044273
0.08615718
""
""
""
""
""
""
""
0.018787049
""
""
""
""
0.039971769
""
""
""
0.050520856
""
""
""
""
""
""
""
""
""
""
""
0.059687603
""
""
""
""
""
""
""
""
""
""
0.054484975
""
0.014756761
0.015851913
0.046681561
0.041114967
0.0175422
0.027280653
0.044787481
0.089923002
0.039488818
0.021198267
0.039969072
0.015882948
0.032023989
""
0.024896462
""
0.022432953
0.010374947
""
0.054227557
0.059147142
0.033561669
0.044680111
""
""
""
0.013544834
0.019064654
0.070140481
""
""
""
""
""
""
""
""
0.046840739
0.059043244
0.012385184
""
0.058540776
""
""
""
