staycz_other_female_p25
0.57534546
0.5736866
""
""
""
""
""
0.60709214
""
""
""
""
""
""
""
0.56857532
0.7923649
""
""
""
""
0.81903195
0.43599695
0.60931438
0.79533148
0.47296488
0.7599088
0.48084629
""
""
""
""
""
""
0.57824564
0.68660241
0.71020764
""
0.62059098
0.86331719
0.58285499
0.81317681
""
""
0.67653114
""
""
0.6572156
0.68113905
""
0.57906008
0.85693288
""
""
""
""
0.44690835
0.99403501
0.76952815
""
0.57164437
0.64238566
0.61939383
0.94785517
""
""
""
""
""
0.7379154
0.29136649
""
""
""
0.60782582
""
""
0.56579733
0.68139428
0.70871907
0.65826744
""
""
0.70298296
0.63085145
""
""
""
0.67603761
0.35092321
""
""
""
""
""
0.8109408
0.31251597
0.39745581
0.50402576
0.64678055
""
""
0.45165133
0.75220728
0.4387607
0.49398896
0.6355356
0.81939375
""
0.60037202
0.39539447
""
""
0.43129694
0.64541078
""
""
""
0.62450802
""
""
""
""
""
""
""
0.75973564
0.74376804
0.72178847
""
""
""
""
0.65585494
""
""
0.64269418
""
""
""
0.7831794
""
""
""
""
0.33268914
""
""
""
""
""
""
""
0.8018555
""
""
0.64598066
0.59287655
""
""
""
""
0.37819976
""
""
""
""
""
0.54534644
""
0.6979841
""
""
0.61817819
""
""
0.59788501
""
""
""
0.47442111
""
0.62243247
0.63076824
""
""
0.69844419
""
0.73135006
0.71630657
0.74582624
""
0.71857184
0.46587661
0.7362445
0.7199474
0.32171482
0.61925191
0.56575
0.4999685
0.59697986
0.65801948
0.45905635
0.25714493
0.76251608
0.70477819
0.71452475
0.52170342
0.61070085
0.59095633
""
""
0.60592473
0.69485009
0.66346681
0.71576738
0.66263241
""
0.74010354
0.75400168
0.50407296
0.69815493
0.65561086
0.77635002
0.67665738
0.58392674
0.71606785
0.53394449
0.61454594
0.59711587
0.5816201
""
0.39886728
0.66403025
0.62495714
0.64185274
0.5696826
0.56574625
""
0.68435568
0.68614066
0.60949904
0.7552588
0.62112945
0.81168377
""
0.75229681
""
""
""
0.64220655
0.50122035
""
""
""
""
""
""
""
0.59199607
0.78550327
""
0.77286476
""
0.66208982
0.61256015
0.44840974
0.32949677
""
""
""
""
""
""
0.73039258
""
""
""
0.35589576
0.65686709
""
""
""
0.35506803
""
""
0.58394814
0.63324201
0.63583601
""
""
""
""
""
""
0.65045148
""
""
""
""
""
""
""
""
0.94339222
