staycz_hisp_pooled_p50
0.66647995
0.6998902
0.49796706
0.67051876
0.67522186
0.57951009
0.7002725
0.57572293
0.5427556
0.67960948
0.62788582
0.71444494
0.40236506
0.55069965
0.63833845
0.55250442
0.35382292
0.63426596
0.54553515
0.54580075
0.59895933
0.49070632
0.61640334
0.5986163
0.69178039
0.55041772
0.57535571
0.50396007
0.6021992
0.5128907
0.5159809
0.56833106
0.67636448
0.564785
0.4802824
0.58954573
0.51369274
0.59137511
0.50132054
0.52822322
0.62106174
0.51660597
0.51669675
""
0.43150315
0.45004812
0.67889398
0.61599541
0.67156512
0.61112577
0.55594766
0.6720894
0.61676776
0.44460353
0.34827802
0.63852227
0.48357198
0.46822095
0.45585403
0.47000417
0.53120863
0.67511863
0.4950074
0.51411915
0.69013458
0.50812083
""
0.51997238
0.64431894
0.50933188
0.42988887
0.39047298
0.44933343
0.6155206
0.60803884
0.58277124
0.64586949
0.59945935
0.61555785
0.69152552
0.49116147
0.66680974
0.57163954
0.69234729
0.709261
0.64347166
0.50599933
0.50098962
0.69167006
0.64831299
0.64715856
0.61324871
0.58689266
0.6523661
0.64741999
0.63364959
0.65445614
0.74095964
0.75206119
0.66410917
0.68660265
0.76022583
0.68822175
0.71036112
0.58615994
0.71227252
0.59118497
0.6811955
0.51216614
0.57123095
0.54593623
0.52028555
0.59383231
0.50663584
0.6280579
0.69179755
0.60206461
0.50353825
0.45177737
0.6503917
0.62938607
0.55882788
0.54035246
0.43079218
0.54579806
0.5888871
0.59319264
0.63245469
0.40144488
0.51907718
0.7287609
0.58277881
0.616346
0.62829441
0.75259995
0.51795381
0.63616014
0.52227384
0.56298161
0.54149145
0.54710287
0.55235344
0.50464129
0.53708756
0.66026312
0.417162
0.48714274
0.51009405
0.4345195
0.54403698
0.64529568
0.71449804
0.55844045
0.37580553
0.55117363
0.62347889
0.54626161
0.53658122
0.55874884
0.41789973
""
0.64683592
0.54436994
0.67061108
0.54568964
0.77378923
0.53222996
0.51186287
0.44356036
0.6183961
0.76261687
0.72348547
0.55220169
0.6609568
0.46523654
0.55125004
0.6468088
0.75853944
0.56740808
0.53392851
0.51352483
0.35237584
0.6180461
0.4884657
0.62674344
0.70855057
0.61669773
0.55377382
0.69557703
0.59985763
0.53806591
0.46906397
0.742598
0.54544485
0.57783401
0.63160068
0.62634355
0.59135222
0.74404722
0.59552574
0.67439562
0.71172673
0.60942
0.60880595
0.67407411
0.74178481
0.75904554
0.61958355
0.54381311
0.66680032
0.63139814
0.69645423
0.51169765
0.45775953
0.73759151
0.59668034
0.64408112
0.72145641
0.52727032
0.49394095
0.50050914
0.43872762
0.5543232
0.55483615
0.72933471
0.56809121
0.58773863
0.56969678
0.69424498
0.62272418
0.6197598
0.62170678
0.45658025
0.52985805
0.42480162
0.45630628
0.26282331
0.63251424
0.34997997
0.63768268
0.61541951
0.58055091
0.57669199
0.66927105
0.52876675
0.64789551
0.59272295
0.67995936
0.51632261
0.57897329
0.74202055
0.52968794
0.51335484
0.61564851
0.47137821
0.57657707
0.60973263
0.67276621
0.53211451
0.60632861
0.62989247
0.73163962
0.74426919
0.71611685
0.61787611
0.71191704
0.65743446
0.72984082
0.77858633
0.73891157
0.66794449
0.65996748
0.61267537
0.5059064
0.47032857
0.44334918
0.58394986
0.54363924
0.40231606
0.47150511
0.73148078
""
""
0.76604807
0.6464051
0.48666626
0.76196611
0.79183018
0.57633042
0.56912899
0.56998485
0.56898576
0.47868845
0.53359723
0.44716054
0.49761924
0.45991668
0.6521107
0.61653149
0.52704906
0.77705377
0.44243014
0.42781508
0.5624069
0.5842241
0.54081565
0.45478863
0.69529366
0.54507715
0.39448065
0.65137929
0.66066062
0.57734948
0.70472467
0.68260807
0.71582973
0.42083865
0.61015218
0.60444063
0.53524852
0.53279972
0.68752849
0.46150076
0.54682267
0.50113052
0.66841084
0.58493561
0.53960437
0.57730174
0.72214204
0.43933371
0.6823079
0.75032312
0.80051887
0.68400466
0.83492267
0.71428043
0.37442997
0.66312194
0.70832437
0.41966659
0.6145398
0.5468083
0.69549656
0.53467584
0.44879693
0.4445174
0.50954914
0.41222939
0.66185194
0.59331715
0.61148858
0.66154456
0.64186198
0.53746974
0.52557772
0.62239259
0.64313239
0.50883782
0.53492343
0.59775794
""
0.50863093
""
0.45737243
0.39807966
0.58078384
0.44493538
0.49995723
0.40271428
0.62119383
0.40801689
0.52697134
""
""
""
""
""
""
0.51856458
""
""
""
""
""
""
""
""
""
0.4200651
0.46013933
0.40926188
0.5394513
0.41991636
""
0.62377429
0.52975559
""
""
""
""
0.44584191
0.47567704
0.62350917
0.330594
0.58366489
0.61340028
0.38653809
0.46027809
""
0.50026441
0.45698115
0.38686252
""
""
""
0.34620506
0.19677193
0.31540981
0.25163397
""
""
0.25206408
""
0.53663933
0.51557422
0.59514087
0.55948555
0.34049714
0.43085882
0.54687345
0.61168867
0.75101429
0.61297095
0.47699502
0.50797671
0.55332291
""
""
""
""
0.58091921
0.66129327
0.439309
0.29821602
0.50732398
0.65695947
0.54132193
0.36940789
0.62483001
0.65312833
0.51765555
0.72239429
0.44340348
0.42250377
0.7959187
0.47803846
0.39285681
""
0.22269975
0.25018972
0.49632847
0.67243642
0.30332151
0.29367501
0.71294576
0.54643601
0.54694057
0.16802226
0.45899925
""
0.39348167
0.40010327
""
0.32945758
0.50230366
0.51520848
0.34011769
0.600214
""
0.49333507
0.7364279
0.84650362
0.34701651
""
0.54862523
0.59556764
0.59072679
0.49715832
0.25698632
""
0.35458839
""
""
0.62222648
0.36257467
""
0.47551575
0.72122949
0.75895518
0.55899388
0.56549597
0.52471107
0.51408738
0.51240462
0.5142771
0.80497158
0.65482795
0.59381694
0.43092725
0.53730911
0.55386537
0.49291116
0.57433695
0.59991354
0.62374145
0.38656202
0.60022134
0.64167112
0.52367067
0.75275195
0.47617739
0.70438939
0.49910638
0.46303228
0.60976166
0.69752556
0.50030851
0.51090235
0.54016173
0.25938794
0.65808874
0.44349676
0.6382457
0.74975258
0.56284112
0.45445579
0.69567305
0.52467883
0.54693913
0.43700352
""
0.50968671
0.57885844
0.49151823
0.49601144
0.51944625
0.54814506
0.48351344
0.54001862
0.70941663
0.56870866
0.61879635
0.82207489
0.60414284
0.84010881
0.60142791
0.5892005
0.3807961
0.77193487
0.52833539
0.55262274
0.41415277
0.52948505
0.57666874
0.71023709
0.71797675
0.72431552
0.72681695
0.7075398
0.86061883
0.73481333
0.6700353
0.61057466
0.68228489
0.45902354
0.59257841
0.54147148
0.54869807
0.55261171
0.60126454
0.49776325
0.6136086
0.65155244
0.52502739
0.48539004
0.64677358
0.46435088
0.26491812
0.56895202
0.59097499
0.50052685
0.73380607
0.61008906
0.60552239
0.8042748
0.81909323
0.60195196
0.70290875
0.68116981
0.63073993
0.5596717
0.49002281
0.47745681
0.63591313
0.60834861
0.57528001
0.79817969
0.48398155
0.65400457
0.63474381
0.50092995
""
0.64969832
0.32236674
""
""
""
""
0.37065437
0.54898804
0.43636948
0.33981419
""
""
""
0.50426674
0.56448573
0.2531321
0.48114479
0.52782935
0.52641326
0.49405172
0.61111987
0.37338001
0.48902503
""
""
0.72927117
""
0.39467308
0.42515492
0.48652828
0.59273851
0.38852468
0.35049957
0.53209096
0.46893054
0.63791984
0.54560071
0.68515831
""
0.6531831
0.64013457
0.68730593
0.50912893
0.62041986
0.44640902
0.46111587
0.51168025
0.81775153
0.52646393
0.86106759
0.58767784
0.79433531
0.64693606
0.54536563
0.62992531
0.58470756
0.49326935
0.51144481
0.65616947
0.62085122
0.50100899
0.76679486
0.57873839
""
0.62787342
0.5778743
0.51373821
0.3844617
""
0.65519971
0.80895245
0.59843534
0.65517753
0.45482868
0.23403727
0.54304421
0.55954212
0.29987144
0.56021917
0.44837606
