staytract_natam_male_p25_se
""
0.15613945
""
""
""
""
""
0.088626623
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16008903
""
0.11583867
""
""
""
""
""
""
""
""
0.1018453
0.099065885
""
""
0.069517866
""
0.18169412
""
""
0.064554423
""
""
0.13815106
0.068432599
""
0.10053253
0.11758046
""
""
""
""
""
""
0.19418651
""
""
""
""
""
0.13689411
""
""
0.14955127
0.14874177
0.02683389
0.041072737
""
""
0.095076144
0.046759594
""
""
0.071534984
0.081042536
0.11165304
0.11828419
0.052035332
0.15410517
0.077693455
0.058272593
0.07818114
0.064287655
""
0.098069593
0.10446058
""
0.17541938
0.16820522
""
""
0.067324221
0.024648605
0.13546336
0.024114879
0.060612936
0.060815334
""
0.093820587
0.01658551
0.07023041
0.022870388
0.027653508
0.052821636
""
0.080125242
0.08993531
""
""
""
0.052666064
""
""
""
""
""
""
""
""
""
""
""
""
0.089299709
""
""
""
""
""
""
""
""
0.13984357
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.091848321
""
""
0.084965304
""
""
""
""
""
0.060101833
""
""
""
""
""
0.052335426
""
""
""
0.048129637
""
0.083381601
0.062182803
""
""
0.057384182
0.092210889
0.078318074
0.036199275
""
0.056629889
0.11796311
0.095873222
0.041500594
0.10537931
0.074713096
0.1728221
0.023634842
0.10855638
0.12209057
""
0.07431677
0.089287356
""
""
0.069809951
0.17582239
0.14209975
0.036205228
0.038417026
""
0.03678409
0.031034224
""
0.034175951
0.030737523
0.093824573
0.064289436
0.069617346
0.10510707
0.084941469
0.039037313
0.09581387
0.059194379
""
0.099003978
0.062215317
0.050805263
0.06449604
0.11224248
0.091430381
""
0.056394469
""
0.068397768
0.10965321
0.10034216
0.053410344
""
0.063884065
""
""
""
0.078026228
0.089080371
""
""
""
""
""
""
""
""
0.039185192
""
0.30405414
""
""
0.054445054
""
""
""
""
""
""
""
""
0.047299992
""
""
""
0.11645098
0.047490571
""
""
""
0.12532912
""
""
0.086795047
""
""
""
""
""
""
""
""
0.10222938
""
""
""
""
""
""
""
""
""
""
0.096491165
""
0.072713345
0.10009903
""
""
0.079203784
0.060289111
""
0.14727642
0.064752609
0.1002566
""
0.11116707
0.11473649
""
0.12238934
""
0.0819996
0.057513256
""
""
0.15029812
0.11980714
0.13783951
""
""
""
0.035747599
0.070084803
""
""
""
""
""
""
""
""
""
0.14635538
0.16691059
0.066551544
""
""
""
""
""
0.10988909
0.070315458
0.14603129
""
""
""
0.14018834
0.14194198
""
0.073834129
""
""
0.091630675
""
0.049325898
0.13610961
0.07087744
0.054041784
0.0538087
0.062685221
""
""
0.15565474
0.1047229
0.11527905
0.079290763
""
""
""
""
0.077736281
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
