hs_natam_male_mean
""
""
""
""
""
""
0.67536652
""
""
""
""
0.76425493
""
""
""
""
0.78670883
""
""
""
""
0.66428769
0.7685867
""
0.7566365
""
""
""
0.76360106
""
""
""
0.8838408
0.81109476
""
""
""
""
""
""
""
""
""
""
""
""
0.83776641
0.54792774
""
""
""
""
""
""
""
0.53840482
""
""
""
""
""
0.88294858
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.9323411
""
""
""
0.87861228
0.84915668
""
""
""
""
""
""
""
""
0.70114517
""
""
0.76020569
0.67460507
""
""
0.75462186
""
0.69296592
""
""
""
""
""
""
0.84090239
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.79000247
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61881644
""
""
""
""
""
""
0.91301459
0.83015078
""
""
""
""
""
""
""
0.90221351
""
0.86723256
0.76531684
0.80684131
0.74030656
""
0.79827958
0.77010047
0.68302238
0.79461551
""
""
0.8092258
0.7633794
0.79260314
0.6777246
""
""
""
""
""
0.74045569
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.81962705
""
""
""
""
""
0.77681971
""
""
""
""
""
""
""
""
""
""
0.7582503
""
""
""
""
""
""
0.56165689
""
""
""
0.78568393
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.85010999
""
""
0.76438415
""
0.85474157
""
""
""
""
""
""
""
""
""
""
""
""
0.84749764
""
0.67267722
0.78801543
""
""
""
""
0.82675809
""
""
""
""
""
""
0.77775025
""
""
0.85434872
""
""
""
0.74339855
""
0.78598642
0.80794507
""
0.72101921
0.79878235
""
""
""
""
""
0.76655537
0.75642961
0.45877829
0.75978535
""
""
""
""
0.68386447
""
""
""
""
""
""
0.79158884
0.7556234
0.81300038
0.7980656
0.83229136
0.84305829
""
""
""
""
""
""
""
""
""
""
""
""
""
0.77223903
""
0.79041183
""
""
""
0.82377225
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75106937
""
""
""
""
""
""
""
""
""
0.83928156
""
""
""
0.57469994
""
0.7051546
""
""
""
""
""
""
""
0.77070582
""
""
""
""
""
""
0.61966938
""
0.81823325
""
""
0.76737434
0.76622683
""
0.74489135
0.71104485
""
""
0.74806404
0.80027771
""
""
""
""
""
""
""
""
""
""
""
""
0.48668674
0.77519137
""
0.64207447
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66508532
0.76428902
""
""
0.60248691
""
""
""
0.7794199
""
""
""
""
""
0.60311717
0.7726627
0.54084873
""
""
0.8298955
""
""
""
""
""
""
0.79987437
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.7023046
0.69406694
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.84678859
0.79398012
""
""
""
""
0.78678697
""
0.84696531
""
""
""
""
""
""
0.90106398
""
0.84090406
""
""
0.80170226
0.83342147
0.70756179
0.74285573
0.80038351
0.78904527
""
0.8211323
0.81351894
0.67103899
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.91019541
""
0.76216477
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.83255291
0.84744114
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.85752606
0.77242917
""
0.74881816
""
""
0.82804465
""
""
0.67168003
0.84599733
0.81969839
0.77457494
0.76386726
0.77700472
""
0.79245681
""
0.73120636
""
""
0.67395914
0.68562663
0.8531968
""
0.88625795
0.91096497
0.67454278
0.73724806
0.76058382
""
0.7926392
0.69866669
0.60112625
0.79353696
""
""
""
0.50916886
0.81892055
""
""
""
0.75225526
""
""
""
""
""
""
""
0.73907191
0.68063641
""
""
""
""
""
""
""
""
0.74754828
""
""
""
0.71844816
""
0.66594177
0.5808658
0.65777653
""
""
0.67179871
0.74417961
0.80346709
0.78476328
""
""
""
0.56508428
""
""
""
""
""
""
""
0.75153238
0.76819795
""
0.68999809
""
""
""
""
""
""
0.66339052
""
""
0.89859182
0.82423937
0.78329688
""
0.71089184
0.75761461
0.78203744
0.71953595
0.68827122
0.81935245
0.67163676
0.70492828
""
""
0.75957936
0.75809306
0.73956597
0.73044145
""
0.83685863
0.80278784
0.45885855
0.83827108
0.76846778
""
""
""
""
0.71725804
0.90085959
0.65093231
0.80414087
""
0.88441223
""
0.57573569
0.83135188
""
""
0.81540275
""
""
""
0.65064228
0.60797244
0.677338
