comcoll_other_male_p50
0.028411381
""
""
0.32273543
0.19104041
""
0.24962036
""
""
""
""
0.25835249
""
""
""
""
""
0.28933021
""
""
0.41870362
0.3729336
0.56610739
""
0.33539742
""
""
0.41084933
0.31990162
""
""
""
0.27594489
0.40824139
""
0.29568276
""
""
""
""
""
""
""
""
""
""
0.38513955
""
0.26907974
""
0.17084056
0.21160027
""
""
""
0.41938639
""
""
""
""
""
0.33873504
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42346138
""
""
""
""
0.2799018
""
""
0.28039691
0.26178673
""
""
""
""
0.28112471
""
""
""
0.3996745
0.34171095
0.25277653
0.48140502
0.42569542
0.36136112
0.30066228
0.32587281
0.36826259
0.23118323
0.25001985
""
0.52804679
""
""
0.40152007
""
0.36534119
0.37059852
0.28546786
""
""
""
""
""
""
""
""
0.34456623
0.38016102
""
""
""
0.41936815
""
""
""
""
""
0.41967472
0.5795567
""
""
0.41013247
0.32104018
""
""
""
""
0.22414508
""
""
""
""
0.2615234
""
""
0.42021704
0.29067639
""
0.2756893
""
""
""
""
0.37171298
0.31365782
""
0.46436188
0.21619463
""
""
0.19498728
0.3071377
0.3734844
""
0.22300035
""
""
0.27384776
0.29535693
""
""
""
""
0.38894221
""
""
0.30573136
""
""
0.47802752
""
""
0.32401589
0.35221696
""
""
""
""
0.056444034
0.31776002
""
0.30436304
0.21692605
""
""
0.19619226
0.32297724
0.27561495
""
""
0.4083938
""
0.51507223
""
""
0.38270673
0.41551623
0.2384893
0.41112542
""
""
""
""
""
""
0.35405663
0.27240628
""
0.36905578
0.41541734
0.32246685
0.31248125
0.37933835
""
""
""
""
""
""
""
""
""
""
""
0.39649722
""
""
""
0.3160482
""
0.49099407
0.29737991
0.33341441
0.32102871
""
0.25121751
""
""
0.41027021
""
0.35234445
""
0.46182767
0.31543478
0.31491101
0.30804256
0.49452585
0.38845804
0.48896253
0.401806
0.19177009
0.32479301
""
""
0.39506099
""
""
0.28986931
0.52051479
""
0.26364508
0.28319505
""
""
0.40343371
0.31280911
""
0.40282917
0.36813927
""
""
""
""
""
""
""
""
""
""
""
0.42791465
0.33176807
""
""
""
""
""
""
""
""
""
""
""
""
0.28572947
0.2975038
0.25683537
""
0.22946326
0.51250869
""
""
0.30357435
""
""
""
""
0.3177872
""
""
0.15583366
""
0.1924075
0.32561603
0.29047728
""
0.40334651
0.29029205
0.38616201
""
0.28635719
""
""
0.23725338
0.32784596
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.30607921
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.30815291
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49127501
""
""
""
0.33302405
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36819914
""
0.21485516
""
""
0.35308182
""
""
""
""
""
""
0.40892822
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.18599828
0.33704904
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33916888
0.33958876
0.22196715
""
""
""
""
0.22475705
""
0.28060997
""
""
""
""
0.25048092
""
0.19264597
""
0.23038995
""
""
0.35148105
0.3503024
0.31773251
0.34472582
0.25323847
0.27081859
""
0.39185262
0.43628466
""
""
""
""
""
""
""
0.57349497
""
""
0.39564788
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42808336
""
0.38345838
""
""
""
0.22564146
""
""
""
""
""
""
0.36883479
0.43363795
""
0.34111568
0.41396976
0.37990403
""
""
""
""
""
""
""
""
""
""
""
0.48203447
""
""
""
""
""
""
""
""
0.53628385
""
0.295578
0.24961635
0.33143985
""
""
""
0.14147703
0.1797258
""
""
0.2777046
""
0.35963741
0.3434408
0.48714626
0.38199562
""
0.31002519
""
0.18505228
""
""
""
""
""
""
""
""
""
""
""
""
0.20047179
""
""
0.48689917
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51072985
""
""
""
""
""
0.33934456
0.39890152
0.24204898
""
""
""
""
""
0.27597576
""
0.32316819
""
0.3650046
0.38025403
""
""
0.39674219
""
""
0.31282845
""
""
0.40038529
""
""
""
""
""
""
""
0.3924107
0.264586
""
0.25095558
""
""
""
""
""
""
0.43244985
""
""
0.1306816
0.27218586
0.27368325
""
0.32017314
0.33296031
0.29997718
0.41351271
0.26409402
0.33735144
0.47056526
""
""
""
0.33134809
0.33928052
0.40024894
0.24404804
""
""
0.40681088
""
0.38225114
0.41177061
""
""
""
""
0.33979446
""
0.32249883
0.29984051
""
0.35434097
""
0.34623623
0.42036912
""
""
0.45341608
""
""
""
0.3953881
0.16339861
0.38106653
