kfr_imm_asian_pooled_p50
0.70144767
""
""
0.64150715
0.55067462
""
0.55429137
""
""
0.55112076
0.5858078
0.57842296
""
0.50647348
0.46584198
""
""
0.58347023
""
""
0.6459052
0.51766235
0.40613142
""
0.62349647
""
0.55159068
0.57116574
0.57521635
""
""
""
0.58356941
0.61349893
""
0.46335223
""
""
""
""
0.61867058
""
""
""
""
""
0.58639562
0.57257861
0.64104784
0.68378019
0.59989351
0.61719823
""
""
""
0.55366391
""
""
""
""
""
0.5247947
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58173573
""
0.50710833
""
""
0.54486281
""
""
0.51038015
0.61505151
""
""
""
""
0.57071787
""
""
""
0.56448364
0.57444042
0.57209492
0.58398634
0.59822756
0.61167836
0.65587282
0.59599739
0.59320694
0.60533273
0.53415298
""
0.5644809
0.64243662
0.57309037
0.68615115
""
0.59430182
0.65866274
0.69337165
""
""
""
0.56495768
""
""
0.62865603
""
0.62635833
0.51530242
""
""
""
0.58846569
""
0.51868254
""
0.55074966
""
0.65426213
0.49623156
""
0.72199219
0.60902607
0.53811538
""
""
""
""
0.63389152
""
""
""
""
0.63343716
""
""
0.50997055
0.52434653
""
0.60507923
""
""
""
""
0.63043749
0.65724856
""
0.65666527
""
""
""
0.65145999
0.62151426
0.58336741
""
0.58277321
""
""
0.67325264
0.60619736
""
""
""
""
0.64542007
""
""
0.65262032
""
""
0.63639802
""
""
0.64635724
0.61902022
""
""
""
0.45308086
""
0.60232151
""
0.61033112
0.58027536
""
""
0.52422833
0.58507574
0.65666467
""
""
0.65386087
0.524073
0.63354385
""
""
0.69708711
0.67767841
0.61897862
0.64007562
""
""
""
""
""
""
0.61636788
0.71910614
0.66127694
0.45546398
0.67616719
0.64457697
0.67823547
0.58589339
""
0.70982701
""
""
""
0.81748474
""
""
0.57259852
""
""
0.6733458
""
""
0.70547622
0.59532696
""
0.6270873
0.63162452
0.65302998
0.56538093
""
0.62622136
""
""
0.64509118
""
0.67149526
""
0.62863797
0.61383897
0.66224581
0.63979894
0.63858098
0.660492
0.679003
0.64545655
0.68894291
0.62056702
""
""
""
""
""
0.55129081
0.59756655
""
0.56577057
0.55580664
""
""
0.63609546
0.65084666
""
0.56843507
0.61351293
0.60998577
""
""
""
""
""
""
""
""
""
0.64224756
0.49583453
0.54883581
""
""
0.58731055
""
""
""
""
0.8547973
""
0.66450322
0.41897374
""
0.53164506
0.56254208
0.58049661
""
0.5532437
0.56148154
0.5390569
""
0.57857019
""
""
""
0.52958775
0.61266506
""
""
0.66148263
""
0.65699202
0.60597759
0.54670632
0.68781453
0.64837778
0.55998439
0.52307171
""
0.6307947
""
""
0.72540861
0.75013095
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49047661
""
""
""
""
""
""
""
""
""
""
0.56610614
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.34924057
""
""
0.51354408
""
0.6064862
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40498769
0.55967265
""
0.63431001
""
""
0.60431373
""
""
""
""
""
""
0.57277894
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62443513
0.58391625
""
""
0.58602732
""
""
""
""
""
""
""
""
0.43919557
""
""
0.58111823
0.548388
0.55590338
""
""
""
""
0.74450415
0.73584872
0.57981187
""
""
""
""
0.56720859
""
0.57967877
""
0.73278397
""
""
0.61141711
""
0.52802545
""
0.64056087
""
""
""
0.59614724
""
""
""
""
""
""
""
0.60258108
0.53709006
""
0.5475046
""
""
""
""
""
0.61169577
""
""
""
""
""
""
0.57776064
""
""
0.61574703
""
0.58975154
""
""
""
0.705697
""
""
""
""
""
""
0.63325703
0.59529692
0.6462456
0.58352393
0.65645295
0.62366313
""
""
""
""
""
""
""
""
""
""
""
0.52485126
""
""
0.63719088
""
""
""
""
""
0.6653595
""
0.58490324
0.58492219
0.63778609
""
0.64109355
0.55995262
""
0.58612645
""
""
""
""
""
0.62771076
""
""
""
""
""
0.50435948
""
""
""
""
""
0.32726815
0.33276165
""
0.53677106
""
""
""
0.57296854
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56138223
0.55501652
0.52603555
""
""
""
""
""
0.57133192
""
0.61175019
""
0.57240343
""
""
""
0.66875881
""
""
0.52104127
""
""
0.56815743
""
""
""
""
""
""
""
0.54211044
0.56291372
0.66113925
""
""
""
""
""
""
""
""
""
""
0.52876353
0.58160436
0.48829466
""
""
0.59294677
0.58111817
0.55546647
0.59232277
0.57569247
0.6392771
""
""
""
0.55892581
0.5891872
0.63013846
0.53225935
""
""
0.58583432
0.64573616
0.62000507
0.60652345
""
""
""
""
0.55660331
""
0.54171842
0.59284002
""
0.61309975
""
0.51404512
0.56276762
""
""
""
""
""
""
0.5307346
""
0.61212426
