working_asian_pooled_mean_se
0.025815118
0.044500168
0.081108518
0.016464636
0.021978235
0.061993182
0.011508893
0.082294539
""
0.017507181
0.022148741
0.0080316635
""
0.019310102
0.014717316
0.09817405
""
0.026206177
""
0.084825695
0.021305064
0.01457597
0.028645193
0.048875049
0.0084438631
0.084237508
0.028687201
0.017208217
0.0059755514
0.059827466
0.048663005
0.02936364
0.0088882335
0.011506662
0.060702801
0.01529823
0.053761322
0.054923765
""
""
0.021796163
0.081192784
""
""
""
0.052162252
0.0073808408
0.023625541
0.013083144
0.03635126
0.025889806
0.017231828
0.033287127
""
""
0.023134571
0.072589137
""
""
0.046353638
0.031108465
0.016546581
""
0.080144003
0.054814998
0.058622442
""
0.063690998
0.09480726
0.096790753
0.053500939
0.048833825
0.049182653
0.039130673
0.087496184
""
0.057154234
0.060896832
""
0.010947834
0.058814459
0.037334051
0.071503527
0.050562594
0.010124722
0.047326706
0.051428456
0.024818204
0.016248958
0.035675757
0.049760014
0.07828223
0.067675278
0.017764
0.059007261
""
0.030301113
0.025632862
0.0065024593
0.01490968
0.015306938
0.0054950323
0.0089394469
0.017520113
0.013841267
0.0063524162
0.017011788
0.0073964978
0.041162904
0.021842863
0.018627837
0.0301766
0.015271581
""
0.014652618
0.016444882
0.013764176
""
""
0.067492828
0.028713102
0.050837398
0.062064338
0.031974129
0.061495256
0.018271107
0.020877769
0.062185582
0.04976128
0.047899984
0.0043614283
0.050310757
0.021581803
0.052602585
0.023656489
0.059425317
0.024155915
0.020034697
0.041339554
0.030872786
0.020509768
0.024731526
""
0.055299073
0.042727042
""
0.029263943
0.053884305
0.060369283
0.05010584
0.066248246
0.016830433
0.026961429
""
0.011155905
0.017585022
-0.0011546217
0.023645064
0.065150194
0.044440672
""
0.090477541
0.019561848
0.0050989566
""
0.0024736817
0.037392676
0.054294929
0.075027004
0.028480487
0.0041969498
0.014310683
0.04324846
0.018936291
0.040732857
0.064675868
0.018748825
0.010199877
0.044515084
0.063535415
0.074240908
0.054618414
0.010779183
0.075133428
0.05092236
0.0089970175
""
0.045935586
0.019332282
""
0.070111401
0.027093893
0.014581428
""
0.091664784
0.045184828
0.029016847
0.03591837
0.014527523
0.051892355
0.014660683
0.021654783
0.045499492
0.0394984
0.024527321
0.018608466
0.0098236622
0.035751346
0.031777911
0.023170691
0.032996014
0.02628771
0.097635999
0.07474038
0.015484991
0.019209243
0.024626827
0.0065258001
0.037912574
0.048670836
0.060697094
0.039235171
0.041945077
0.046048064
0.0077221533
0.025885222
0.024463754
0.028179839
0.0087036463
0.020661777
0.018271869
0.020073298
""
0.029394886
""
0.047623787
""
0.027475504
""
0.059280749
0.037237749
0.029759046
0.034948125
0.020675182
0.042704053
0.04149247
0.022393165
0.010507544
0.038031448
0.018040016
0.0067057689
0.020490374
0.039179619
0.059721187
0.032988124
0.039722148
0.052094299
0.010022025
0.041260868
0.013048975
0.036006533
0.011454308
0.010253693
0.0104753
0.009740904
0.0016071224
0.0066860276
0.0021293256
0.0031425534
0.011069823
0.017154023
0.037530068
0.078232259
0.032586113
""
0.072036512
0.017489308
0.024889691
0.067345172
0.024499763
0.0072873561
""
""
0.0032691492
0.010217718
0.043253161
0.013991235
0.0047717993
0.02971475
0.058207285
0.050395954
""
0.084824771
0.059446871
0.063761927
0.059735958
0.062669277
0.024548806
0.029727083
0.022434724
0.0035526245
0.070906922
0.049741711
0.015045865
0.046675406
0.044746131
0.065728918
0.031501111
0.022875432
""
0.021802837
0.023444073
0.032941431
0.013912152
0.011819638
0.014125
0.040986672
0.012260629
0.016390104
0.018136363
0.042678416
0.011140524
0.031008784
0.056824889
0.067549109
0.02651695
0.017733542
0.034383927
0.036444932
0.020613655
0.057094112
0.016338971
0.016863702
0.007390203
0.032416396
0.0022376112
0.014074812
0.034992937
0.060499687
0.007466807
""
0.05219169
0.0256423
0.026822405
0.046265159
""
0.077773795
0.069789864
""
0.071273878
0.035127945
0.05300165
0.043868672
""
0.044218406
0.030086508
""
0.04568775
0.059496857
0.048067678
0.071962863
0.080231234
0.022786744
""
""
0.092244685
0.072532102
""
""
""
""
0.088226885
0.066599645
""
""
""
""
""
""
0.043727636
""
""
""
""
""
""
""
""
""
""
""
""
""
0.054280635
""
0.026641488
""
""
""
""
""
0.024722902
0.024355764
""
""
0.0386944
0.025810691
""
""
""
0.025333552
0.056544285
""
""
""
""
""
""
""
""
""
""
""
""
0.056659013
0.03083742
0.055662714
0.027667426
0.054543853
0.04007867
0.032460116
0.0346913
0.010442357
0.076145291
""
0.073409677
0.035551913
""
""
""
""
0.043293495
0.048391152
""
""
0.071210101
""
0.067399122
""
0.033974387
0.022132143
""
0.015835956
0.052673876
0.037037704
0.012730622
0.087107636
""
""
""
""
0.091381222
0.011581765
""
""
0.037847016
""
""
""
""
""
""
""
""
""
0.07643649
0.076482564
""
0.066832423
""
0.1021762
0.017940065
0.0053248606
""
""
0.037504662
0.075088419
0.064012446
0.04858242
""
""
""
""
""
0.033505123
""
""
0.027725238
0.022465395
0.010708082
0.057275381
0.042218465
0.079146422
0.043609925
0.031470999
0.036375366
0.0077679795
0.030646009
0.054259647
""
""
0.019539652
0.093763247
0.023886932
0.046933029
0.029955406
0.058237646
0.037335571
0.016489804
0.049576156
0.019167729
0.03101333
0.012443809
""
""
0.045916498
0.015016821
0.03768643
""
0.043594256
""
0.045248765
""
0.079353102
0.023964845
0.031293549
""
0.020341797
0.053953364
""
""
""
""
0.028295733
""
""
0.047943056
""
""
0.06189787
0.025369976
""
""
0.0079462053
""
0.0090401731
0.048111543
0.060236201
""
0.024302481
0.093854211
""
""
""
""
0.048802406
0.016158337
0.016989782
0.024339128
0.015671568
0.0028274579
0.013841757
0.044729356
0.062567689
0.028959462
""
""
""
