marr_24_white_male_p25
0.34646881
0.26616618
0.31377813
0.36447993
0.37600622
0.32645994
0.3068673
0.34000939
0.28331795
0.32988912
0.40410373
0.38393891
0.33490437
0.37517309
0.43155211
0.30428159
0.35677171
0.31241074
0.34015262
0.33422962
0.36142185
0.36985844
0.32046935
0.27740812
0.36337706
0.33000809
0.35559547
0.33488342
0.40660867
0.40942827
0.34851104
0.18566312
0.34037226
0.30664349
0.29977322
0.35411155
0.27595773
0.39856786
0.32432687
0.36103556
0.24808097
0.36094457
0.22748557
0.21301953
0.28560722
0.37682116
0.37537614
0.35098875
0.29426673
0.36203998
0.25324896
0.30502108
0.40966916
0.38669103
0.33221254
0.33283231
0.26329589
0.36470991
0.26502377
0.36354893
0.33686024
0.31081071
0.29763311
0.32977107
0.43424526
0.36292034
0.37757096
""
""
0.21513547
0.19846153
""
0.25567013
""
0.23443738
0.08498998
0.26530492
0.22319986
0.21933749
0.1960967
0.24458003
""
""
0.25471324
0.257489
0.27294898
""
0.10895222
0.22320136
0.2079051
""
0.39171013
0.20018703
0.34632057
""
0.22650644
0.36280432
0.276241
0.23856936
0.27696955
0.3736847
0.38252342
0.26460361
0.21691604
0.23423314
0.38707188
0.1917506
0.23583667
0.25104213
0.25534067
0.23085147
0.2818675
0.33297116
0.32718444
0.32882458
0.37212566
0.41487744
0.39308676
0.36230937
0.34042597
0.37211505
0.36901122
0.35757646
0.45154986
0.32553223
0.34648404
0.31744644
0.3539283
0.27034059
0.32976463
0.3692804
0.33073509
0.36413217
0.32281026
0.37477174
0.34878024
0.31469274
0.37419495
0.3753233
0.31619826
0.36301717
0.38619941
0.37430462
0.41025466
0.33194616
0.29041076
0.38573426
0.37794396
0.36176479
0.27850196
0.32445592
0.37974304
0.34424037
0.33344579
0.33667222
0.3422018
0.34698924
0.35967863
0.41708705
0.30850145
0.42791066
0.39376038
0.37381405
0.34897131
0.25292751
0.3742241
0.36732218
0.39290491
0.36702555
0.37739775
0.27300644
0.36989334
0.30652833
0.33326226
0.36814949
0.33350676
0.31298766
0.40294498
0.36702961
0.3984493
0.34390908
0.33527642
0.29604533
0.38242224
0.35311949
0.36095446
0.12681775
0.31614819
0.21537642
0.20472546
0.20373549
0.25046036
0.13657877
0.20880984
0.20721458
0.21834508
