kir_imm_other_male_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067867801
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.045407683
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.032485958
""
""
""
""
0.081808075
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.068487294
""
""
""
""
""
0.023503445
""
""
0.035091694
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.016667465
""
""
""
""
""
0.023263561
""
""
0.037535373
""
""
""
""
0.035446402
""
""
""
0.0083162067
""
0.050861485
""
""
""
""
""
0.030425619
""
""
0.015424371
0.061882436
""
0.021383984
0.018910998
""
0.018584171
0.012785482
0.026523266
0.026151363
""
0.017770337
0.051825944
0.016564256
0.066315264
""
""
""
0.022681613
0.046447292
0.036462545
""
""
""
0.057157114
""
0.030654663
0.043447029
""
0.064301908
""
0.047375463
""
""
""
""
""
""
""
""
""
""
""
""
""
0.058129042
""
""
""
""
0.028705401
""
""
""
""
""
""
""
""
0.055916347
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041008294
0.048997775
""
""
0.036924317
""
""
""
""
0.06266728
""
0.052394778
""
""
""
""
0.051476371
0.022147784
""
""
""
""
""
""
""
""
0.033442076
0.067321911
""
""
""
""
""
""
""
""
""
""
""
0.032021236
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.023059921
""
""
0.033524711
""
0.031610664
0.062711552
0.039448027
""
0.040247727
""
""
""
""
""
""
0.052870899
""
""
""
""
0.056056138
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.072749913
""
0.058083624
""
""
""
""
""
""
""
""
""
""
0.038662322
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056792472
""
""
""
""
""
""
0.043341849
""
""
""
""
""
""
""
""
0.051592462
""
""
""
""
""
""
""
""
""
""
""
""
0.058555026
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.047788337
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041923631
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.036110856
0.010811143
""
0.048088167
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.017231446
""
""
""
""
""
0.036688693
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.043354552
""
""
""
""
""
""
""
""
""
""
""
""
""
""
