lpov_nbh_natam_pooled_mean
""
0.34502575
""
""
""
""
""
0.22978495
""
""
""
""
""
""
""
0.29027474
0.16804272
""
""
""
""
0.16041857
0.071079768
""
0.10212447
0.35081661
0.11190901
""
""
""
0.21850088
""
""
""
0.2129527
0.17339897
0.37470776
""
0.2193353
0.23489566
0.313355
0.4267281
""
""
0.43989518
""
""
0.18591857
0.26231703
""
0.32213485
0.35906199
""
""
""
""
""
""
0.53595573
""
""
""
0.3642289
""
0.042287424
""
""
0.32392165
0.53817797
0.544388
0.18338002
""
""
0.26870903
0.51035351
""
0.47299066
0.67282188
0.46543661
0.3755852
0.53701055
0.3442674
0.25693285
0.57637358
0.28818956
0.72797054
0.16399153
""
0.50283235
0.65807027
""
0.44646969
0.30641782
""
""
0.25953579
0.13484335
0.22973262
0.20770852
0.18538027
0.077665016
""
0.13974427
0.25629669
0.18380231
0.13705534
0.15478961
0.14658569
""
0.31012106
0.19229941
""
""
0.14814748
0.21623558
0.35558364
""
""
0.12618631
""
""
""
""
""
""
""
""
0.090391278
""
""
""
""
""
0.21527529
""
""
0.17649268
""
""
""
""
""
""
""
""
0.3470099
0.2161157
""
""
""
""
""
0.15062127
0.34428445
""
""
0.2852383
""
""
""
""
""
""
""
""
""
""
0.058850624
0.30333525
""
0.27399653
""
""
0.51337796
0.10631539
""
0.25081232
0.32902926
""
""
""
""
0.25093773
0.13325381
""
""
0.41643441
0.35847864
0.56247789
0.35663858
0.63788718
0.55087721
0.54787952
0.093929455
0.650033
0.30688143
0.21413866
0.17550547
0.18379369
0.21917093
0.30847225
0.21000727
0.21126398
0.20194915
0.40627569
0.25523451
0.56650966
0.38760355
0.21483807
0.25666168
0.11239827
""
0.38743016
0.59254962
0.40684652
0.52888513
0.57639378
""
0.37133545
0.41711575
0.41370383
0.37752196
0.47129467
0.4234826
0.36360106
0.46522531
0.65645021
0.4435336
0.51419902
0.40492561
0.23276918
""
0.14566626
0.51406604
0.41307706
0.32175082
0.37385693
0.2835747
""
0.20467325
0.30959618
0.51575816
0.41193077
0.29039893
0.42296189
""
0.47387874
""
""
""
0.40623641
0.48467344
""
""
""
""
""
""
""
""
0.216959
""
0.70050973
""
""
0.48254809
0.24926525
0.29571149
""
""
""
""
""
""
0.49644467
""
""
""
0.22916418
0.37628826
""
""
""
0.46651691
""
""
0.2573466
""
""
""
""
""
""
""
""
0.38021442
""
""
""
""
""
""
""
""
""
""
0.4360688
""
0.50481409
0.56713134
0.61810285
""
0.51721412
0.66186124
0.76961231
0.73402184
0.39052835
0.45980552
0.56855279
0.30632666
0.28378883
""
0.23928577
""
0.47817481
0.36936313
""
0.4872784
0.25445181
0.5234291
0.21926849
0.50632554
""
""
0.41106156
0.29613683
""
""
""
""
0.26250631
""
""
""
""
0.29216969
0.27540514
0.27576381
""
0.45984462
""
""
""
0.38008273
0.51492906
0.45925638
""
""
""
0.40465704
0.25597885
""
0.30544156
""
0.57906032
0.36926439
0.23154524
0.31162703
0.35453007
0.40962335
0.34084833
0.44468772
0.37683463
0.34687206
0.30544052
0.44788912
0.51511252
0.41235861
0.44327748
""
""
""
""
0.37897623
""
0.17678043
0.066068441
""
""
""
""
""
""
""
""
""
""
0.43653783
""
""
""
""
""
""
""
""
""
""
0.43564355
""
""
0.47284165
""
""
0.40046492
""
""
0.45266074
""
0.55327278
""
""
0.52804911
""
""
""
""
""
""
""
0.41492918
""
""
""
0.57442689
""
""
""
""
""
""
""
0.73620564
""
0.43927047
""
0.30733418
""
""
""
""
""
""
0.48118657
""
0.41980159
""
""
""
""
""
0.59900516
0.6813724
""
""
""
""
""
""
""
""
""
""
""
""
0.28839228
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.31909168
""
""
""
0.50529122
""
""
""
""
""
""
""
""
""
""
0.36975831
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38712016
""
""
""
""
0.34584722
0.49578938
""
""
0.43834585
""
0.27031553
""
0.25812995
0.14795494
""
""
0.26582319
0.39118037
""
""
""
0.33381593
""
0.17395765
""
""
""
""
""
""
""
""
0.23068348
""
""
0.35764951
""
""
""
""
""
0.37014648
0.28354999
""
""
""
""
""
""
0.22337089
""
""
""
""
""
""
""
""
""
""
""
0.44154593
""
""
""
""
""
0.39406353
""
""
""
""
""
0.60257721
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43511596
0.45918056
""
""
0.43872523
0.36222488
""
""
""
""
""
0.709405
""
0.47040036
""
0.50026989
""
""
""
""
""
""
""
""
""
""
""
0.45879015
""
""
""
""
""
""
""
""
0.22860627
0.44749126
""
0.36624688
""
""
""
""
""
0.66192192
""
""
""
""
""
""
""
""
0.66495633
""
0.48036939
""
""
0.53032738
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4269146
""
0.259835
""
""
""
""
""
""
""
""
0.65617955
""
""
0.54319811
""
0.50513989
""
""
""
""
""
""
0.63194698
""
""
""
0.33226022
0.44591865
""
0.2012133
0.33213499
""
""
0.37921673
""
""
""
""
""
""
""
""
""
""
""
0.60621911
""
""
""
""
""
""
0.28340572
""
""
""
""
""
""
""
0.52719802
""
""
0.39616251
""
""
0.34829101
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48828077
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45945442
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33327788
0.35281584
""
""
""
0.20510258
""
""
0.65205258
0.37558907
""
""
""
""
""
""
""
""
""
""
0.32543787
""
""
0.2926755
""
""
""
""
""
0.22503494
0.47608966
""
""
0.11271393
""
""
""
""
""
""
0.22404158
0.16659378
""
""
""
0.29143181
""
""
""
""
0.35139859
0.40198946
0.52939105
0.46190253
""
""
""
""
""
""
""
""
0.57166815
""
""
0.5750953
""
""
0.55729157
""
""
""
0.287494
""
0.76354975
""
""
""
""
""
""
""
""
0.44078946
""
0.3304967
""
""
""
0.10019529
""
""
""
""
""
""
""
0.62713045
""
""
0.43941903
""
""
0.38422179
""
""
""
0.54659498
""
0.39987913
0.3925367
0.42297089
""
""
""
""
""
""
0.28171089
""
""
""
""
""
""
""
""
0.34652969
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4145543
""
""
""
""
""
""
""
""
""
""
""
""
0.18541107
""
""
""
""
""
""
""
""
0.356653
""
""
0.45907918
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
