kir_24_asian_male_p75_se
""
""
""
""
""
""
""
0.085326463
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.093423828
""
""
""
""
""
""
""
""
""
""
""
0.13380799
""
0.035890542
""
""
""
0.065967254
""
""
""
0.034067176
""
""
""
0.042331297
""
0.048596274
""
""
""
""
""
""
""
0.047872894
""
""
""
0.074248783
""
""
""
""
""
""
0.022222904
""
""
""
""
0.053738646
""
""
0.056577135
""
0.097146653
0.067840755
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067363814
0.093923926
""
""
""
""
0.011626004
0.074129052
""
0.024450449
0.072128013
""
0.089011304
0.073283277
""
""
""
0.05943048
""
""
""
""
""
""
""
""
""
""
""
""
0.10791156
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042441882
""
""
0.083937518
""
""
0.042599171
""
""
""
""
""
0.05391096
""
""
""
0.0052687405
""
""
0.040058948
""
""
0.0076061371
""
0.039837729
0.013908947
0.15042032
0.059967231
0.063952819
""
0.018369
0.034854107
""
""
0.0030367142
0.053211182
0.026862841
""
0.1038481
0.027813409
""
""
0.017759493
0.029293386
0.09419737
0.0049579232
0.025897332
""
0.0095404852
0.0085062049
0.068961397
0.008808272
0.0057012495
0.0069636861
0.011460475
0.032832451
0.006655199
0.021813137
0.0045812549
0.032614563
0.04874723
""
""
0.0092841703
0.022023316
0.020035835
0.041238349
""
""
0.02553129
""
0.012228316
0.029920172
0.061387695
0.022437453
""
0.017625969
""
""
""
0.029745009
0.05049793
""
""
""
""
""
""
""
""
0.026463445
""
0.037332058
""
""
0.021498304
""
""
""
""
""
""
""
""
0.018634519
""
""
""
""
0.043492958
""
""
""
0.07879933
""
""
""
""
""
""
""
""
""
""
""
0.094640069
""
""
""
""
""
""
""
""
""
""
0.05029862
""
0.015003412
0.016660718
0.04636674
0.049933348
0.020268502
0.032618172
0.050229196
0.076447733
0.055248592
0.021805359
0.059116181
0.033266079
0.040058125
""
0.052434675
""
0.030262532
0.015395156
""
0.06490171
0.079025388
0.036200792
0.080588154
""
""
""
0.015424117
0.037100378
0.080259047
""
""
""
""
""
""
""
""
0.073070668
0.076070257
0.019586068
""
0.06821952
""
""
""
0.050651979
0.040129773
0.049802005
""
""
""
0.047936596
0.056395918
0.076774083
0.015690021
0.094003469
""
0.03894088
""
0.017208226
0.042318307
0.02104054
0.038807292
0.022422839
0.036932081
""
0.053768694
0.058322441
0.050462745
0.055318531
0.024736471
""
""
""
""
0.036710504
""
""
""
""
""
""
""
""
""
0.06232005
""
""
""
0.057983596
""
""
""
""
""
""
""
""
""
""
""
0.10516614
""
0.042529844
""
""
0.058661241
0.062475692
""
0.026088346
""
0.019119414
""
""
0.033486705
""
0.073009029
""
""
""
""
""
0.017379986
""
""
0.10367755
0.061228368
""
""
""
""
""
""
""
0.048301384
0.12123266
0.064329438
""
0.019289531
""
""
""
""
""
""
0.014246925
0.093812242
0.062799968
""
""
""
""
""
0.041329499
0.05691015
""
0.08926218
""
""
""
""
""
""
""
""
""
""
0.068127342
""
""
0.075559601
""
""
""
""
