kir_imm_other_male_p75_se
""
""
""
""
""
""
0.092765883
""
""
""
""
0.063151553
""
""
""
""
""
""
""
""
""
0.079429388
""
""
0.044902962
""
""
0.088266447
0.034799278
""
""
""
0.050140407
0.051329225
""
0.078292042
""
""
""
""
""
""
""
""
""
""
0.049208246
""
""
""
0.10289805
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.072529174
""
""
""
""
0.078573711
""
""
0.081896238
0.058955189
""
""
""
""
""
""
""
""
""
0.032027025
0.11452902
0.07169494
0.032337144
0.035158977
0.081491634
0.050857648
0.045393851
0.066115864
0.0471888
""
""
""
""
0.082356133
""
0.048655033
""
0.039212134
""
""
""
""
""
""
0.082245857
""
""
0.068192966
""
""
""
0.025525594
""
""
""
""
""
""
0.096130759
""
""
""
""
""
""
""
""
0.095390096
""
""
""
""
""
""
""
0.042641614
""
""
""
""
""
""
""
""
0.028795592
""
0.01135431
""
""
""
""
0.023869758
0.060307205
""
""
""
""
""
0.059073042
""
""
""
""
0.050168674
""
""
0.055709619
""
""
""
""
""
0.063765615
0.055426322
""
""
""
""
""
""
""
""
""
""
""
""
""
0.061473995
""
""
""
""
""
""
""
""
""
""
0.040774126
""
""
""
""
""
""
0.047648728
""
""
""
0.057024792
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.075582065
""
""
0.04553128
""
""
""
""
""
""
0.067412145
""
""
""
""
0.061095994
0.071851209
0.048775133
0.010651242
0.045244604
0.015517348
0.022777868
0.064344347
""
""
""
""
""
""
""
""
""
""
0.045832898
""
""
0.018569224
""
""
0.09675201
0.025411667
""
""
""
""
""
""
""
""
""
""
""
""
0.027926009
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.069508389
""
""
""
""
""
""
""
""
""
""
0.071033217
0.047260467
""
0.01604655
""
""
""
0.032915048
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.074554995
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067493856
""
""
""
""
""
""
0.040387969
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.030141067
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.099630736
""
0.069083154
""
""
""
""
""
""
0.035979278
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.075707331
""
""
""
0.03237224
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033386156
""
0.032565169
""
""
""
""
""
""
""
""
""
""
""
0.056887757
""
""
0.025716327
""
""
""
""
""
""
""
""
""
""
""
""
0.079452999
""
""
""
""
""
""
""
""
""
""
0.045565028
0.040486969
0.027051866
""
""
""
""
0.075667702
""
""
""
""
""
0.050016008
""
""
""
""
""
0.043401554
""
""
""
""
""
""
""
""
""
""
""
""
0.074022673
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.01301935
""
0.058512084
""
""
""
""
""
0.060990997
""
0.029552078
""
0.042905364
""
""
""
""
""
""
0.067515925
""
""
0.087590687
""
""
""
""
""
""
""
0.047742687
0.035913378
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05489064
0.05408439
0.036164094
0.046575412
0.017755779
0.014798779
""
""
""
0.062353294
0.054851655
0.01066959
0.02394757
""
""
0.017398927
""
0.051484402
0.0076474589
""
""
""
""
0.085955478
""
""
0.025514916
""
0.047318552
""
""
""
""
""
""
""
""
""
""
""
0.013506331
