wgflx_rk_white_pooled_n
247.0
539.0
94.0
62.0
235.0
""
75.0
468.0
127.0
84.0
152.0
42.0
82.0
48.0
69.0
269.0
209.0
33.0
24.0
206.0
62.0
365.0
290.0
88.0
270.0
265.0
121.0
426.0
79.0
119.0
132.0
""
32.0
101.0
662.0
256.0
1914.0
52.0
362.0
130.0
306.0
270.0
""
""
940.0
40.0
109.0
471.0
1170.0
62.0
722.0
516.0
""
43.0
113.0
74.0
139.0
250.0
726.0
""
268.0
171.0
502.0
245.0
43.0
""
105.0
""
""
1105.0
""
""
""
""
400.0
""
""
163.0
194.0
65.0
48.0
""
""
250.0
""
""
""
""
""
40.0
""
""
""
""
""
""
39.0
342.0
365.0
137.0
86.0
32.0
31.0
9510.0
532.0
164.0
2316.0
355.0
21.0
610.0
278.0
97.0
89.0
159.0
716.0
193.0
51.0
""
109.0
35.0
103.0
92.0
131.0
49.0
74.0
109.0
371.0
265.0
168.0
72.0
34.0
52.0
72.0
417.0
93.0
64.0
332.0
102.0
175.0
67.0
167.0
52.0
217.0
44.0
84.0
217.0
116.0
21.0
114.0
29.0
32.0
63.0
139.0
305.0
76.0
57.0
164.0
214.0
43.0
39.0
31.0
51.0
95.0
48.0
41.0
50.0
123.0
97.0
264.0
35.0
1248.0
120.0
77.0
460.0
56.0
49.0
526.0
64.0
84.0
60.0
190.0
86.0
653.0
314.0
32.0
75.0
2666.0
""
116.0
781.0
106.0
39.0
2649.0
104.0
729.0
1561.0
108.0
437.0
124.0
74.0
1703.0
310.0
149.0
138.0
11101.0
267.0
816.0
65.0
308.0
520.0
38.0
""
747.0
487.0
420.0
6088.0
1157.0
67.0
3616.0
3472.0
159.0
3737.0
6097.0
617.0
1440.0
872.0
1424.0
1011.0
3403.0
718.0
732.0
""
220.0
1241.0
1566.0
1403.0
304.0
247.0
22.0
825.0
205.0
2308.0
506.0
250.0
1498.0
65.0
2776.0
28.0
33.0
35.0
1164.0
360.0
72.0
""
24.0
29.0
""
""
""
144.0
1295.0
""
1094.0
49.0
153.0
2737.0
239.0
226.0
""
""
49.0
""
23.0
""
3142.0
""
62.0
""
226.0
1335.0
67.0
28.0
130.0
640.0
""
99.0
90.0
176.0
175.0
103.0
""
90.0
35.0
32.0
62.0
475.0
46.0
53.0
37.0
""
""
""
24.0
22.0
149.0
58.0
835.0
86.0
2886.0
3029.0
932.0
706.0
2855.0
1194.0
692.0
556.0
544.0
2061.0
667.0
381.0
568.0
85.0
727.0
80.0
1771.0
3396.0
43.0
546.0
392.0
720.0
670.0
167.0
81.0
36.0
2427.0
987.0
215.0
30.0
79.0
61.0
""
34.0
48.0
46.0
68.0
462.0
218.0
3003.0
56.0
385.0
143.0
42.0
25.0
720.0
1569.0
694.0
121.0
26.0
39.0
997.0
785.0
465.0
1682.0
261.0
253.0
835.0
116.0
2296.0
543.0
2893.0
1299.0
2927.0
1634.0
170.0
542.0
611.0
571.0
1171.0
1610.0
119.0
122.0
42.0
44.0
1446.0
79.0
156.0
76.0
69.0
""
42.0
""
84.0
66.0
202.0
287.0
56.0
47.0
421.0
42.0
25.0
38.0
113.0
124.0
52.0
61.0
""
174.0
""
302.0
204.0
23.0
623.0
78.0
102.0
632.0
235.0
""
509.0
21.0
1963.0
107.0
126.0
521.0
51.0
374.0
24.0
70.0
61.0
77.0
69.0
1007.0
52.0
24.0
247.0
407.0
43.0
""
188.0
57.0
69.0
36.0
44.0
592.0
259.0
440.0
76.0
1621.0
76.0
""
202.0
194.0
65.0
60.0
1997.0
150.0
499.0
""
83.0
94.0
80.0
43.0
468.0
514.0
36.0
204.0
38.0
45.0
43.0
""
21.0
110.0
63.0
""
143.0
149.0
146.0
32.0
21.0
289.0
85.0
69.0
""
21.0
108.0
30.0
59.0
""
67.0
85.0
23.0
55.0
149.0
511.0
219.0
144.0
34.0
285.0
66.0
104.0
62.0
52.0
124.0
""
57.0
""
32.0
""
456.0
256.0
""
52.0
24.0
198.0
83.0
""
69.0
""
""
46.0
""
31.0
25.0
172.0
111.0
87.0
30.0
26.0
209.0
20.0
27.0
44.0
101.0
249.0
230.0
118.0
""
60.0
102.0
""
""
67.0
343.0
36.0
44.0
46.0
73.0
173.0
1071.0
51.0
132.0
1356.0
""
552.0
63.0
71.0
325.0
22.0
30.0
182.0
707.0
32.0
""
""
651.0
77.0
165.0
""
47.0
""
159.0
130.0
79.0
124.0
80.0
99.0
178.0
140.0
538.0
167.0
57.0
""
37.0
200.0
140.0
256.0
43.0
47.0
136.0
55.0
54.0
26.0
428.0
22.0
73.0
537.0
28.0
111.0
297.0
46.0
342.0
32.0
157.0
116.0
845.0
267.0
140.0
131.0
378.0
309.0
11987.0
133.0
113.0
563.0
167.0
196.0
4770.0
164.0
72.0
341.0
167.0
151.0
302.0
287.0
45.0
138.0
355.0
61.0
205.0
35.0
42.0
452.0
311.0
246.0
118.0
338.0
178.0
266.0
82.0
1980.0
661.0
434.0
372.0
3143.0
873.0
114.0
318.0
377.0
297.0
220.0
1679.0
917.0
833.0
398.0
1498.0
388.0
131.0
147.0
88.0
154.0
177.0
236.0
238.0
296.0
122.0
390.0
1050.0
161.0
171.0
144.0
21.0
38.0
64.0
298.0
132.0
882.0
1291.0
135.0
1185.0
64.0
67.0
193.0
50.0
444.0
1030.0
120.0
553.0
118.0
176.0
202.0
120.0
120.0
441.0
2748.0
371.0
1526.0
401.0
224.0
1919.0
410.0
84.0
116.0
299.0
92.0
157.0
296.0
559.0
164.0
193.0
71.0
214.0
337.0
195.0
320.0
574.0
293.0
951.0
165.0
525.0
167.0
184.0
155.0
223.0
453.0
235.0
1140.0
397.0
231.0
697.0
336.0
536.0
323.0
253.0
238.0
175.0
179.0
164.0
726.0
253.0
543.0
241.0
1875.0
621.0
274.0
740.0
3269.0
358.0
83.0
285.0
474.0
247.0
468.0
100.0
297.0
55.0
112.0
140.0
104.0
161.0
102.0
928.0
226.0
97.0
230.0
212.0
228.0
138.0
1360.0
96.0
241.0
157.0
207.0
237.0
82.0
67.0
716.0
126.0
65.0
950.0
120.0
558.0
271.0
64.0
371.0
173.0
507.0
203.0
203.0
277.0
104.0
66.0
167.0
138.0
75.0
301.0
982.0
251.0
271.0
237.0
233.0
204.0
157.0
293.0
181.0
201.0
415.0
172.0
172.0
103.0
209.0
249.0
427.0
191.0
344.0
78.0
93.0
227.0
363.0
157.0
834.0
148.0
268.0
183.0
121.0
100.0
121.0
160.0
114.0
145.0
157.0
213.0
175.0
181.0
123.0
160.0
97.0
164.0
226.0
296.0
133.0
562.0
187.0
139.0
220.0
336.0
1235.0
113.0
108.0
133.0
143.0
204.0
295.0
330.0
135.0
127.0
118.0
75.0
114.0
297.0
190.0
91.0
161.0
131.0
302.0
122.0
2142.0
716.0
174.0
80.0
151.0
1091.0
150.0
399.0
479.0
208.0
105.0
139.0
86.0
245.0
416.0
181.0
73.0
341.0
147.0
221.0
811.0
95.0
159.0
143.0
68.0
134.0
58.0
224.0
140.0
157.0
439.0
""
34.0
174.0
20.0
""
93.0
110.0
98.0
""
306.0
226.0
43.0
185.0
71.0
471.0
35.0
27.0
221.0
51.0
228.0
197.0
192.0
145.0
48.0
31.0
57.0
49.0
""
68.0
""
51.0
236.0
""
""
120.0
173.0
45.0
2912.0
33.0
87.0
39.0
180.0
""
529.0
44.0
81.0
35.0
256.0
240.0
147.0
156.0
""
235.0
67.0
267.0
55.0
""
121.0
170.0
49.0
41.0
164.0
59.0
59.0
61.0
60.0
186.0
96.0
40.0
455.0
51.0
101.0
332.0
63.0
32.0
62.0
352.0
45.0
2167.0
119.0
913.0
34.0
71.0
53.0
43.0
""
46.0
250.0
80.0
50.0
72.0
""
86.0
""
101.0
57.0
623.0
88.0
103.0
106.0
40.0
233.0
