kir_native_other_female_p75_se
0.058177922
0.083606154
""
0.041837066
0.052121434
""
0.037076715
""
""
0.08476653
0.070762262
0.032122888
""
""
0.065192878
""
""
0.064558797
""
""
0.069391601
0.036560945
0.06349843
0.079979829
0.025142675
""
0.074057125
0.051098403
0.025103275
""
""
0.075664513
0.032637015
0.036673181
0.064455993
0.053066045
""
""
""
""
0.065752998
""
""
""
""
""
0.040194049
0.088411599
0.045424141
0.074958421
0.05376726
0.054863624
0.11159249
""
""
0.059093531
""
""
""
""
""
0.041993607
""
0.14566462
""
""
""
""
""
""
""
""
""
0.096195683
""
""
""
""
""
0.037396818
""
""
""
""
0.034637015
""
0.10308018
0.055633739
0.032365367
0.063693456
0.088694453
""
""
0.074850649
""
""
""
0.076691359
0.026049718
0.063992694
0.041483756
0.030295506
0.03368178
0.06843289
0.038196966
0.030101735
0.063416921
0.032065112
""
0.073391497
0.056110486
0.085038774
0.043959316
""
0.044816397
0.043281842
0.03962652
""
""
""
0.10519448
""
""
0.11694303
""
0.055998042
0.048397779
""
""
""
0.018726241
""
0.09201663
""
0.09180174
""
0.04675002
0.075137757
""
""
0.053652409
0.074547626
""
""
""
""
0.054485142
""
""
""
""
0.043114368
0.08721178
""
0.035587978
0.049426347
""
0.070357867
""
""
""
""
0.042249583
0.015624171
""
0.010523804
0.054971509
0.074060179
0.055282596
0.040497001
0.01492126
0.032148857
0.045322265
0.03400965
0.064984441
""
0.037258189
0.023623819
0.065527849
0.055290036
0.10023119
0.093768194
0.024917301
0.12180082
0.11605231
0.024026964
""
""
0.047198076
""
""
0.081176929
0.028099729
""
""
0.077445589
0.067608334
0.059016101
0.036077093
""
0.035406951
0.047508407
0.078662038
0.072961941
0.051665321
0.035372447
0.027995998
0.074977122
0.069775403
0.053806309
0.06454026
0.056834828
""
""
0.042746659
0.048821557
0.040093042
0.019736292
0.080868095
0.07667309
""
0.077808477
0.065798312
""
0.02247544
0.059292722
0.0547571
0.084581725
0.021390831
0.038054854
0.043317508
0.05088383
""
0.049538806
""
""
""
0.044036746
""
""
0.070686623
""
0.077073194
0.054363366
""
0.092121869
0.062500514
0.028502159
0.077786036
0.044557016
0.019992247
0.056235969
0.069227487
""
0.057001922
0.080874018
""
0.029071268
""
0.04405126
0.065288939
0.04387705
0.027540237
0.028867852
0.027814025
0.018540671
0.028468618
0.014571558
0.014966956
0.037064988
0.043806881
0.065365717
""
0.06878978
""
""
0.035885535
0.048381906
0.08954446
0.051614594
0.024665339
""
""
0.014830392
0.028493999
0.063649245
0.035631143
0.016264519
0.090109713
""
""
""
0.085633703
0.08591453
0.080694564
""
""
0.073404707
""
0.046194065
0.012147924
""
0.04004807
0.045705244
""
""
""
""
0.074711695
""
0.056365229
0.045861695
0.087026186
0.049016122
0.032430969
0.043539155
0.07761509
0.055339001
0.05340948
0.05809585
""
0.031292047
0.096151836
""
""
0.065983787
0.0513453
0.062813841
0.078996994
0.043152262
""
0.04309329
0.033710159
0.020729387
0.065751277
0.011718228
0.033285055
0.10096858
0.092088766
0.017841147
""
""
0.053148635
0.056045651
0.093160011
""
""
""
""
""
0.087243848
""
0.083268784
""
0.083125435
0.087172836
""
0.078552395
""
""
0.11286635
""
0.047077704
""
""
""
""
""
""
""
""
""
0.064127974
""
""
""
""
""
""
0.085846178
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067875467
""
""
""
""
""
""
0.051314708
""
""
0.069327503
0.070522673
""
""
""
0.070092537
0.075743355
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041331939
""
""
""
0.0410579
""
""
""
""
""
0.061481666
""
""
""
""
""
""
""
0.080410942
""
0.050224748
""
""
0.029719008
""
""
""
""
""
""
0.025362192
""
""
0.071906164
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035471749
0.014130714
""
""
""
""
0.088796973
""
""
""
""
""
""
0.093942404
""
""
