kir_stycz_pooled_male_p75_se
0.037302945
0.060940079
0.035036899
0.028378775
0.023334064
0.041453179
0.041549768
0.036376577
0.024805916
0.035063941
0.05338677
0.056231633
0.048461124
0.063668452
0.029796029
0.03423696
0.033327594
0.061397128
0.022557907
0.025096728
0.023361025
0.025096873
0.028566703
0.044681203
0.035574187
0.039218947
0.052275669
0.048165042
0.028765384
0.039343372
0.027788538
0.03543631
0.038910467
0.035600904
0.043714922
0.042129897
0.057529699
0.041807543
0.084865153
0.039069481
0.043251693
0.036321003
0.04528591
0.052988868
0.10579947
0.11270475
0.095966831
0.059458718
0.072690792
0.076056011
0.06748154
0.048650932
0.061881412
0.046029832
0.03569717
0.043436948
0.038217358
0.031392258
0.051986247
0.044234518
0.051384907
0.03875817
0.03568279
0.025423434
0.029462103
0.097158812
0.071806356
0.083555408
0.059729122
0.060112748
0.06325826
0.073806405
0.069420509
0.050291505
0.071969852
0.072742715
0.10174825
0.061683178
0.076714732
0.057380799
0.13110144
0.098676443
0.042816214
0.095868811
0.046106432
0.031329516
0.026783131
0.047985386
0.036467016
0.057948943
0.043070037
0.038305268
0.042881951
0.026280316
0.027753713
0.033353362
0.15795703
0.04927982
0.039292403
0.046091408
0.052841205
0.041782241
0.029298281
0.036785398
0.039118137
""
0.057244886
0.046527348
0.054144789
0.046606954
0.04463689
0.10761339
0.041532561
0.043172672
0.042586051
0.087349281
0.05863538
0.047869433
0.055749234
0.064056851
0.051259797
0.041116502
0.035124574
0.049109455
0.048814751
0.038134612
0.034799945
0.054889448
0.051049273
0.041365493
0.084365994
0.0409039
0.053180031
0.1025383
0.060913678
0.10157835
0.04643942
0.12318271
0.059770737
0.037191678
0.038947422
0.079749025
0.078346081
0.045946956
0.06481564
0.05957137
0.069268949
0.066056304
0.052141301
0.055433773
0.046093348
0.10375822
0.084067889
0.046244349
0.062889367
0.05947997
0.12533852
0.071028993
0.054064684
0.082327642
0.051758278
0.051843021
0.024858322
0.028063839
0.055869896
0.048494209
0.053848356
0.090915926
0.054540649
0.033064965
0.043951131
0.032636195
0.02890791
0.030914139
0.037538443
0.057172183
0.042154849
0.045753639
0.044042554
0.11743017
0.072320379
0.066078566
0.085471265
0.064659111
0.096876599
0.064040862
0.10258375
0.05330484
0.054183487
0.054838788
0.054002851
0.053049631
0.087662227
0.05744588
0.045951113
0.066169374
0.072727993
0.090040177
0.089870788
0.075726621
0.072091326
0.075283118
0.087658964
0.066973433
0.054708779
0.15311241
0.10794866
0.040738449
0.036873635
0.037272472
0.040218264
0.04621686
0.04117699
0.040348571
0.037380349
0.028297679
0.034236822
0.047623739
0.068543591
0.047279887
0.051824089
0.05884305
0.039638456
0.05228129
0.050330348
0.03027148
0.05666412
0.068529792
0.065879293
0.040980168
0.049920015
0.058171682
0.04692141
0.037127517
0.04359559
0.044174757
0.052570701
0.045243867
0.046172801
0.033662185
0.055857528
0.070534483
0.051393285
0.1063727
0.089936621
0.058074709
0.048890527
0.066459365
0.06598293
0.099083833
0.12368749
0.093204789
0.10908981
0.074732617
0.055041563
0.06630256
0.042519569
0.044821594
0.053522374
0.043509964
0.048915293
0.062097464
0.060069598
0.047360219
0.057489857
0.058751319
0.051805031
0.060359962
0.029956205
0.039911266
0.056583785
0.033009324
0.046143513
0.03554254
0.037110951
0.033739615
0.039152499
0.030571071
0.045801528
0.032880072
0.032574855
0.061876353
0.042089194
0.053365707
0.045512114
0.044783842
0.082018562
0.061058324
0.062002137
0.044937003
0.097012199
0.0496548
0.049458425
0.077472501
0.040424116
0.087369643
0.08509443
0.1337063
0.079812855
0.076756656
0.11309884
0.036385428
0.060436882
0.0689798
0.045348845
0.09136717
0.058700982
0.045117546
0.051381752
0.045372631
0.031265195
0.026774513
0.035289992
0.035916392
0.047149017
0.045681376
0.049527172
0.057043534
0.041790619
0.045257133
0.050636653
0.070200101
0.064708866
0.055590048
0.053394124
0.051181816
0.05703621
0.04608307
0.046471477
0.059664749
0.047885831
0.059308045
0.066422768
0.056825612
0.075614505
0.044089727
0.043357514
0.070238955
0.043634865
0.041185737
0.062523723
0.051500089
0.10142189
0.068452731
0.10681496
0.055484533
0.10301951
0.095928155
0.10971034
0.068738252
0.12629783
0.078632161
0.050598666
0.054841831
0.079698712
0.040461909
0.070081964
0.038087636
0.028584212
0.02029833
0.034699094
0.039539147
0.041613132
0.037143677
0.096849099
0.050258711
0.029561911
0.032070283
0.045116726
0.041854743
0.12379028
0.083900556
0.037931103
0.046601944
0.083450623
0.062728465
0.035232633
0.042674188
0.031639475
0.046597864
0.045988031
0.035470102
0.066700146
0.052574519
0.034285162
0.041001569
0.041552395
0.03366882
0.042842124
0.039248459
0.047696061
0.091861568
0.055308647
0.067044064
0.15782966
0.045924176
0.02939388
0.054801829
0.079400167
0.070977889
0.053249113
0.06438376
0.051479947
0.055893116
0.059033722
