kfr_native_black_female_mean
0.32935846
0.35350993
0.31925431
""
""
0.36889368
0.35016778
0.36596385
0.34426165
""
0.377018
0.36408338
0.34204236
0.28710613
""
0.39203146
0.38732719
0.34569892
0.3332392
0.29531321
0.3329061
""
0.34743878
0.36879045
""
0.36986473
0.3109726
0.35542735
0.46807858
""
0.35140964
0.33688471
0.34561908
0.33085695
0.32813749
""
0.37946793
""
0.39654225
0.34264839
0.37593111
0.39018926
0.35731214
0.37540212
0.38889584
0.39459345
""
""
0.34678623
0.40424278
0.36601669
0.34424159
0.32739815
0.36886078
0.34206462
0.30933833
0.36981189
0.3981528
0.48689774
0.3496362
0.35986653
0.30782077
0.36548328
0.26816854
0.34586346
0.32965282
""
""
""
0.41669121
""
""
""
""
0.40614399
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43647003
""
""
""
""
""
0.4007127
""
""
0.4021163
0.3246834
""
""
0.37167507
0.30646884
0.33635968
""
""
""
0.42326263
""
""
0.34416464
0.37161282
""
""
""
0.31221533
0.42253134
0.35597992
""
0.3401902
0.31163409
0.37484404
0.35296005
0.36825955
0.406937
""
""
0.29594132
""
""
0.3735171
0.40271181
0.41500714
""
""
0.28577051
0.39914379
""
0.41976497
""
0.35663557
0.34576863
0.42900792
""
0.36609966
""
""
0.34637764
0.31902236
0.36214754
""
0.38442129
""
0.39873978
""
0.3551237
""
0.43042326
""
""
""
0.36418405
""
0.37436196
0.36043572
""
""
0.38696375
""
""
""
0.33961967
""
0.40409112
0.33706248
0.35334179
""
0.39720443
""
""
0.2910499
""
""
0.43399847
""
""
0.38456166
""
""
""
""
0.39800119
0.40976989
""
""
0.38020834
0.37888128
0.42201725
""
""
0.41580027
""
""
0.43934548
""
""
0.44483611
0.48421779
""
0.39869148
0.39935607
""
0.40148038
0.42316848
0.38353518
0.38062555
0.48771322
0.44305262
0.44961649
0.48101085
""
""
""
""
0.41933998
0.46954927
0.39026162
0.45511633
""
""
0.38692102
""
0.4277997
0.43803391
0.28063774
0.36832577
""
0.43371058
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38091376
""
0.41724947
""
""
0.41945815
""
""
""
""
""
""
""
""
0.45727456
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4713825
""
""
""
""
""
""
""
""
""
""
""
""
0.40214252
0.39452091
""
0.38073719
0.41591576
0.40477604
0.55978501
""
0.39575818
0.40472963
0.37795493
0.41180924
0.36527815
""
0.38083988
0.35890821
0.35358074
0.36438867
0.31538844
0.37066618
0.39241749
0.43944788
0.34588164
0.33110413
0.27260256
""
0.36209545
0.35793427
0.45963454
""
0.30839702
""
""
""
0.35939234
""
0.32606936
0.38652036
0.34263709
0.36238131
""
0.31001353
0.36385041
0.28046864
""
0.35291702
0.33356896
0.375054
0.34688723
""
0.32962832
0.33881354
0.366119
