jail_black_male_p1
0.20993549
0.11373692
0.22345413
0.2120219
""
0.091781221
0.095364101
0.20549667
0.10455574
0.35170093
0.13070598
0.067809135
0.022163786
0.34095481
0.38559785
0.15694395
0.080552056
0.1284029
0.027155476
0.33036053
0.0024120742
0.017075306
0.20264065
0.061895911
0.25343689
0.13808832
0.13561909
0.19790664
0.087187819
0.14493957
0.13417947
0.1302001
0.06982094
0.25165159
0.17787045
0.17061304
0.16480665
0.12339395
0.18087932
0.022607744
0.15413639
0.18627277
0.10579639
0.11586462
0.20539105
0.078158028
0.030400774
0.25304529
0.16748686
0.081449859
0.2007831
0.24249463
0.063151248
0.086828433
0.23076583
0.17762838
0.21695022
0.28120965
0.19689116
0.16209041
0.14396378
0.1529755
0.14625975
0.20059252
0.11275297
0.11732925
""
""
""
0.14210337
""
""
""
""
0.23133391
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.31024787
0.42404366
""
""
""
""
0.20624076
0.30291024
-0.063910641
0.23985301
0.3333329
""
0.74990839
0.050530441
0.26379356
0.21015243
""
0.06764634
""
0.1616734
0.12105989
""
0.22935632
0.089923345
""
""
0.012498546
0.13574144
0.31531325
0.23203552
0.15510741
0.19658308
0.054665878
0.043724358
0.16128513
0.26168525
0.18905185
""
""
0.31090027
""
""
0.25727502
0.2596224
0.20890838
0.21390134
""
0.24324039
0.19748032
""
0.15786433
""
0.17880784
0.32317722
0.35960865
""
0.25508177
""
""
0.21196251
0.20570628
0.18230461
""
0.048343908
""
0.17690368
""
0.089203469
""
0.13383353
""
0.075650528
0.12047534
0.21768658
""
0.13635588
-0.086726964
""
""
0.36223251
-0.0084718382
""
""
0.23139416
""
0.27551234
-0.016274074
0.27635324
""
0.11166342
""
""
0.25763127
""
""
0.16239887
""
0.84194994
0.12360184
""
0.10821414
0.13299386
""
0.12862328
0.1109062
""
""
0.1663637
0.12151034
0.13689227
""
0.17606571
0.075556166
""
""
0.041039683
0.0061925976
""
0.14894497
0.20480081
""
0.13881242
0.17542216
-0.040044975
0.18369186
0.14380927
0.14445494
0.20128128
0.093588486
0.18079714
0.25803387
0.19409181
0.19816795
-0.052948032
""
""
0.14775318
0.1033367
0.10768537
0.2165554
""
""
0.19184209
""
0.14532265
0.070858344
0.1492293
0.33035403
""
0.27576432
""
""
""
0.27313736
0.36058334
""
""
""
""
""
""
""
""
0.25844601
""
0.24886635
""
""
0.25017333
""
""
""
""
""
""
""
""
0.12307394
""
""
""
""
0.49907866
""
""
""
0.46091041
""
""
""
""
""
""
""
""
""
""
""
0.11118282
""
""
""
""
""
""
""
""
""
""
0.12728105
""
0.2242059
0.23105487
0.2924422
0.12018892
0.29299694
0.33777833
0.053441986
0.36668625
0.31037545
0.30374628
0.26993853
0.20503139
0.30211258
0.27290979
0.3089757
0.088776268
0.26304418
0.14132544
0.41351217
0.22073717
0.22744371
0.26865986
0.16434333
0.30878454
0.40194362
""
0.26246986
0.15827398
0.071459942
0.34543142
0.19181721
""
""
0.39120609
0.12867509
0.063446686
0.36094922
0.20529865
0.41900137
0.2568368
""
0.37610203
0.13904066
0.21069816
""
0.30350015
0.27762589
0.24168146
0.32763949
0.30899906
0.16746798
0.3528069
0.38323364
0.42284685
0.13287045
0.2140545
0.1935256
0.27318722
0.23459961
0.21210772
0.33176628
0.17945266
0.28634533
0.28132445
0.1968151
0.27344784
0.28360549
0.24199547
0.23883341
0.21098509
0.17839223
0.27794471
0.35626981
0.14793105
-0.12071834
0.2300656
0.21836923
0.13895097
0.22007155
0.24930021
0.15773715
0.61892557
0.20463414
0.17060892
0.18660295
0.2359309
0.26507491
0.26291636
0.11056358
0.13875936
0.14505659
""
0.19209176
0.45962304
0.26466236
0.11053099
0.16520946
-0.0047651497
0.25560257
0.27678943
0.171086
0.15590569
0.091063172
0.29411283
0.15009944
0.4170596
0.12694164
0.22226287
0.23816796
0.19685712
0.51815265
0.20191935
0.32075095
0.23120393
0.10096716
0.1001399
0.16905056
0.19927278
0.2758106
""
""
0.17881587
0.1603737
0.17997369
0.14562275
0.14428566
0.27356371
0.28355116
""
0.16950689
0.23095499
0.18832487
0.51816249
""
0.1310198
0.26838395
0.055637147
0.13687395
0.18824469
""
""
0.1721568
0.34188282
0.3133589
0.14847487
0.15326002
-0.055500295
0.25538784
0.17509602
0.28438994
0.1530558
0.14869195
0.16858219
0.11960277
0.15426506
0.43799591
0.12358043
0.18090121
0.35368824
0.18278699
0.25216535
0.046564039
0.13247943
0.070703201
0.20807739
0.16402605
0.04654327
0.23564437
0.19028285
0.25763232
0.18339831
""
0.20987695
0.19519784
0.18725033
0.020988701
0.043336991
0.0787348
0.096772783
0.19873706
0.24438383
0.055452414
0.15220633
""
