kir_natam_male_p10
0.30454677
0.28597191
""
0.31373569
0.34719387
""
0.28298396
""
""
0.37284034
0.2955521
0.31241181
""
0.38786876
0.27724332
""
0.36713171
0.3066158
""
0.24180426
0.33909929
0.31769344
0.32689694
0.30411017
0.38521183
0.51950461
0.32761854
0.26683632
0.37371331
""
""
0.64520681
0.30079544
0.38221815
0.33366659
0.50273454
""
""
""
""
0.37921309
""
""
""
""
""
0.38178
0.48198867
0.42359018
0.43724692
0.4040924
0.35386202
0.28335801
""
""
0.483336
""
0.61963493
""
0.1827925
""
0.3671605
""
0.33201715
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36852852
""
""
""
0.27073252
0.3880555
""
0.35019013
0.3723889
0.37794635
0.36276147
0.39541572
""
""
0.39053687
""
""
0.41902664
0.21480115
0.37910986
0.39099616
0.31714052
0.3978391
0.47680295
0.4930906
0.32737413
0.41404209
0.43740124
0.3330062
0.39308092
0.31470865
0.29818657
0.45696858
0.32097617
""
0.43763232
0.31472096
0.32834065
""
""
""
0.37451744
""
""
""
""
0.29367167
0.43116429
""
""
""
0.38308051
""
""
""
0.56237388
""
0.47137332
0.30826771
""
""
0.45260552
0.39952797
""
""
""
""
0.30905724
0.34797949
""
0.39626291
0.34739649
0.35825655
0.3420054
""
0.32223764
0.48262858
0.54690659
0.39866832
0.47191802
""
""
""
0.26441661
0.32476607
""
0.4024837
0.43032452
0.29166588
0.40709335
0.4317461
0.33018884
0.32154953
0.37464958
0.40852153
0.33153656
0.27117068
0.39070365
0.38025573
0.41514415
0.39472434
0.29571462
0.35074016
0.25497267
""
""
0.29665491
""
""
0.38792014
""
""
0.37318492
0.35271066
""
""
""
""
""
0.20719418
""
0.36709043
0.39527532
0.21536575
0.54476041
0.39506519
0.2598733
0.35766008
""
0.32770181
0.3102513
0.21213365
0.24963552
""
""
0.56693786
0.32093745
0.38401476
0.34473598
0.43840903
""
""
""
0.2802794
""
0.3418749
0.40592712
""
""
0.36053553
0.4220528
0.25835875
0.22225553
""
""
""
""
""
0.41367978
""
""
0.17285767
""
""
0.34329817
""
""
0.30940908
0.32821187
""
""
0.34855193
0.46240982
0.36500362
""
0.30641004
0.20537157
""
0.4114098
""
0.50147802
""
0.48172265
0.35872704
0.39310881
0.40152851
0.39088359
0.52478898
0.40822026
0.34483361
0.48641792
0.53698862
""
""
0.38069835
0.37095717
0.20791863
0.39232448
0.34680107
""
0.40334749
0.35754779
""
""
0.35305467
0.35309842
""
0.40271741
0.373106
""
0.3151204
0.41331893
""
0.37688339
0.28716087
0.30549368
""
""
0.31418791
""
0.17343785
0.27196145
0.32400212
0.29141212
0.3018662
""
""
""
0.43008438
""
""
0.35638684
0.35184696
""
0.59226078
0.37043411
0.30852506
0.30408648
0.28462675
0.28222641
0.40797919
""
0.34532735
""
""
""
""
0.31410256
0.27001184
""
0.45413193
""
0.4569338
0.33256406
0.34456286
""
0.36654979
0.46405065
0.29094365
""
0.39440989
""
""
0.33279303
0.50505894
""
""
0.44906694
0.31512526
""
""
""
""
""
""
""
""
""
0.35325971
0.33394432
""
0.25490654
""
0.30680296
""
""
""
""
""
""
""
""
""
0.27498746
""
""
""
0.22801241
""
0.37493244
0.30206403
""
""
""
""
""
""
0.3192229
""
0.16933668
""
0.41333818
0.38022605
0.50134307
0.41556722
""
0.25964865
0.24548097
""
0.28071848
0.26485601
0.20797047
0.35225883
0.28097847
""
""
0.32911921
0.2747896
""
""
""
0.35980496
""
""
""
""
0.33163846
0.34570158
0.27791885
""
0.2200125
0.27663004
""
0.28894836
""
0.38361079
""
""
""
""
""
""
""
0.31437832
""
""
""
0.30253771
0.25723794
""
""
0.21595262
0.30171773
0.21792008
""
0.27152163
0.43254176
""
""
""
""
0.29776159
0.25422144
0.27305678
""
""
0.27053723
""
""
""
""
""
""
0.39519328
""
""
0.34989518
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43999463
0.33785415
""
""
""
""
0.44013014
""
""
""
""
""
""
""
0.40902832
""
0.3135829
0.35194278
0.39639705
0.25429264
0.42246312
0.37170196
""
0.40853509
0.42593783
0.3465822
0.53543872
0.28685495
""
""
0.3679578
0.30837557
0.30841053
0.23667058
0.38256571
""
0.3808158
0.4052771
0.39111364
0.38560212
0.37520415
0.38842675
0.37919533
0.41005105
0.38288823
0.39540261
0.29047444
""
""
""
0.42771739
""
0.32523784
0.56700712
0.40048131
""
0.32765889
0.35167921
""
""
""
""
""
""
""
""
""
""
""
0.61454612
""
""
0.37333664
""
0.46391645
""
""
""
0.49119419
""
""
""
""
""
""
0.36402923
0.38247564
0.36249629
0.40403286
0.43670884
0.47661623
0.45870322
""
0.28195325
""
""
""
""
""
""
""
""
0.54629529
""
""
0.50797468
""
""
""
""
""
0.20939551
""
0.32781756
0.43180358
0.3901687
0.35735565
0.30787641
0.39244884
0.34984627
0.37330928
0.36818659
""
0.41705012
0.36714876
0.33512437
0.36916757
0.36097184
0.39135197
0.44197264
0.39766812
0.31232694
0.36828446
0.49194095
""
0.22499982
0.24156208
0.39563358
0.33789751
0.32235813
0.43170518
0.3896116
0.28546491
0.29872358
0.50852442
0.38243034
0.31511906
0.29536286
0.28714284
""
""
""
0.28838629
0.29962578
""
""
0.25092089
0.26749304
""
""
0.25296396
0.28410476
0.42233106
""
""
0.29060134
0.3382616
0.38826576
""
0.34807813
""
0.30855012
""
""
""
0.29293114
""
""
0.42151305
0.30479988
0.29673126
0.31342655
0.2517938
0.31080267
0.45092863
""
0.35060027
0.37999684
0.38283002
0.31569055
""
0.34862027
0.19231239
0.38648102
0.29568464
""
0.35446873
0.18747529
""
0.27885583
""
0.39112997
0.34737092
0.4451195
0.28592783
""
""
""
0.4250412
""
0.35070211
0.36586708
""
""
0.36214125
0.33681023
0.32468539
0.31518382
0.36867034
0.32068357
0.41457438
0.38075754
0.36308572
0.35314208
0.41672766
0.23806639
""
""
0.3764948
0.37672585
0.37371176
0.39805058
""
0.39371964
0.41188112
0.30913073
0.39274907
0.38585654
0.36417893
""
0.29569191
0.45402583
0.33882105
0.35882029
0.37474334
0.3564254
0.3207753
0.34267426
0.42573944
0.28419435
0.30017394
0.35524529
""
0.35829458
""
""
""
0.25380212
0.27472576
0.3303721
