stayhome_white_female_n
6121.0
23336.0
7343.0
18580.0
34659.0
32991.0
21000.0
134651.0
31198.0
100421.0
126541.0
14982.0
10528.0
4015.0
530.0
8400.0
793.0
2003.0
20561.0
8868.0
2550.0
7069.0
39729.0
191.0
122.0
109614.0
38364.0
3542.0
16952.0
79539.0
4783.0
1712.0
1372.0
1016.0
2245.0
3381.0
2335.0
3117.0
1280.0
6233.0
4724.0
10759.0
87904.0
1760.0
5267.0
9001.0
2801.0
3163.0
3044.0
4286.0
8358.0
1254.0
6547.0
9040.0
5386.0
7888.0
21062.0
11411.0
2458.0
15187.0
11603.0
8249.0
5021.0
18822.0
6972.0
3347.0
3916.0
6923.0
11321.0
5183.0
4766.0
13414.0
2996.0
18510.0
19881.0
47477.0
4456.0
156833.0
20916.0
3322.0
4614.0
69002.0
1273.0
2853.0
9120.0
13611.0
5504.0
1622.0
2718.0
2145.0
1582.0
1783.0
4915.0
3226.0
4328.0
954.0
5119.0
7404.0
1023.0
5344.0
1845.0
2356.0
5087.0
768.0
10480.0
76.0
440.0
2135.0
1795.0
910.0
503.0
352.0
1190.0
1028.0
4403.0
86.0
251.0
96.0
568.0
275.0
154.0
2748.0
472.0
49.0
27.0
85.0
273.0
22.0
165.0
121.0
282.0
497.0
1062.0
606.0
904.0
1532.0
624.0
7578.0
1699.0
776.0
567.0
55.0
235.0
1868.0
3688.0
1068.0
1135.0
4291.0
7275.0
575.0
1557.0
98.0
5166.0
3297.0
588.0
389.0
198.0
394.0
1777.0
1124.0
858.0
467.0
281.0
194.0
863.0
116.0
3592.0
2336.0
2769.0
2570.0
2724.0
2195.0
2182.0
4178.0
19591.0
1503.0
1590.0
2212.0
6301.0
23.0
65.0
21.0
26.0
2496.0
3873.0
702.0
238.0
2352.0
2700.0
1541.0
1075.0
3131.0
7107.0
878.0
10690.0
1660.0
1952.0
28445.0
1488.0
606.0
59.0
241.0
440.0
1639.0
19715.0
122.0
124.0
3982.0
380.0
318.0
291.0
229.0
433.0
656.0
342.0
130.0
764.0
1976.0
1656.0
427.0
2213.0
44.0
910.0
13854.0
60550.0
833.0
28.0
1104.0
1855.0
3132.0
1607.0
400.0
212.0
822.0
447.0
484.0
2480.0
934.0
777.0
4806.0
10300.0
17039.0
3190.0
1922.0
2169.0
1747.0
4938.0
3951.0
52187.0
5602.0
3059.0
1278.0
637.0
9530.0
2531.0
14183.0
3951.0
8372.0
1907.0
3661.0
7354.0
2390.0
10180.0
2226.0
23127.0
1055.0
769.0
3149.0
7179.0
1734.0
138.0
598.0
""
2344.0
36.0
1761.0
6433.0
1861.0
502.0
6492.0
1675.0
195.0
110.0
""
934.0
1241.0
487.0
319.0
812.0
465.0
490.0
742.0
3301.0
965.0
291.0
24357.0
1314.0
25534.0
484.0
1544.0
27.0
6691.0
483.0
170.0
117.0
57.0
120.0
364.0
3060.0
7332.0
3754.0
7996.0
76107.0
10491.0
3518.0
1694.0
2778.0
438.0
121.0
359.0
402.0
46.0
1055.0
466.0
738.0
5440.0
177.0
266.0
4430.0
726.0
101.0
563.0
1476.0
1263.0
5807.0
1860.0
7443.0
45301.0
66290.0
4560.0
9630.0
7086.0
5140.0
4287.0
1345.0
152.0
2390.0
1522.0
1706.0
28550.0
1270.0
4413.0
4981.0
1613.0
""
8983.0
81.0
""
""
27.0
""
256.0
817.0
227.0
336.0
31.0
""
""
2549.0
603.0
538.0
3498.0
464.0
1359.0
560.0
1140.0
1443.0
508.0
""
109.0
5487.0
39.0
315.0
2706.0
2488.0
1920.0
213.0
584.0
3381.0
4215.0
1906.0
442.0
3118.0
""
6765.0
258.0
955.0
297.0
2440.0
165.0
86.0
680.0
12788.0
180.0
70742.0
656.0
18485.0
6127.0
353.0
3739.0
6712.0
766.0
1655.0
666.0
3992.0
1548.0
16181.0
2047.0
194.0
5177.0
1629.0
316.0
900.0
26.0
17001.0
57261.0
7089.0
11809.0
341.0
207.0
1006.0
1355.0
651.0
3443.0
3860.0
208.0
263.0
6447.0
3017.0
8005.0
1039.0
4793.0
14542.0
12346.0
19522.0
9089.0
51669.0
32968.0
1584.0
562.0
343.0
11839.0
13648.0
63023.0
30336.0
31.0
524.0
44948.0
2699.0
12326.0
176192.0
2859.0
1768.0
2072.0
2815.0
18260.0
2194.0
6602.0
50933.0
1774.0
27499.0
2054.0
5703.0
9714.0
1544.0
208.0
4926.0
50.0
167.0
242.0
4860.0
2548.0
90865.0
