kfr_imm_pooled_male_mean
0.50665176
0.49445629
""
""
""
""
""
0.41103747
""
""
""
""
""
""
""
0.47558519
""
""
""
""
""
""
0.42228675
""
0.54517329
0.41289359
""
""
""
""
""
""
""
""
0.50602162
""
0.51552486
""
""
""
0.56622815
0.42987555
""
""
0.5544486
""
""
0.44886872
0.52523476
""
0.55182904
0.54843581
""
""
""
""
""
""
0.61232209
""
""
""
0.56767899
""
""
""
""
""
""
0.48711258
""
""
""
""
0.51252645
""
""
0.47852755
0.32900545
0.54198897
0.44475892
""
""
0.53291702
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48778734
0.48338005
0.60391009
""
""
0.50976592
0.47483131
0.42264706
0.63950771
0.43090463
0.47324386
0.46580005
0.50440532
0.4492763
""
""
""
0.46023089
""
""
""
""
""
""
""
""
""
""
""
""
0.43472824
""
""
""
""
""
0.426842
""
""
0.50911796
""
""
""
""
""
""
""
""
0.56511396
""
""
""
""
""
""
""
0.39840671
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53201413
""
0.56951785
""
""
0.4622238
""
""
0.54906315
""
""
""
0.6905247
""
0.43285516
""
""
""
0.59103566
""
""
0.46163404
""
0.40851957
0.58264142
""
0.52088815
0.45310351
0.43944091
0.49889824
0.43730518
""
0.4825879
0.4915424
0.44071129
""
0.49337959
0.45112002
0.59702861
""
0.41965172
0.47407836
""
""
0.48517552
0.52319914
0.56570482
0.51935744
0.58076942
""
0.46905115
0.51241374
0.49487454
0.47761631
0.49796632
0.56868392
0.49345037
0.51880521
0.58161837
0.51153457
0.59642059
0.47576228
0.45962143
""
0.39361846
0.55290246
0.51977086
0.47059393
0.51332521
0.43462107
""
0.46405798
0.56572241
0.50681776
0.52496183
0.44590902
0.47349098
""
0.53931695
""
""
""
0.55193853
0.51471889
""
""
""
""
""
""
""
""
0.45669708
""
0.54950809
""
""
0.47335738
0.52859437
0.45863453
""
""
""
""
""
""
0.55728889
""
""
""
0.54107976
0.5729239
""
""
""
