spouse_rk_hisp_female_mean_se
0.023320284
0.03016551
""
0.014413988
0.013972985
""
0.011262288
0.044683076
0.051069349
0.018485187
0.020220485
0.0089389458
""
0.022608226
0.017642925
""
""
0.018568072
""
""
0.018904749
0.0086997598
0.019504728
0.025163781
0.0082325153
""
0.018700924
0.010616472
0.0073065837
0.033941228
0.025350304
0.0344395
0.010691552
0.010152879
0.034129441
0.013419561
0.041516762
0.035195176
""
""
0.020851724
""
""
""
""
""
0.0065894048
0.020202294
0.013115587
0.022290668
0.014052905
0.015914546
0.02409854
""
""
0.01357428
""
""
""
0.031487007
0.03477627
0.013193342
""
0.030711021
""
0.049683124
""
""
""
""
""
0.048044369
""
0.023763629
0.052188449
""
0.048403736
""
""
0.011666653
0.042504519
0.028681764
""
0.021448897
0.0091147628
0.02528304
0.028147025
0.012860209
0.015405769
0.022971382
0.031777836
0.040438514
0.034997068
0.019903699
0.050120614
""
0.023284951
0.0096381558
0.0035485574
0.0068784016
0.0082977498
0.0017509867
0.0043257521
0.0061752968
0.0077600442
0.0032283224
0.0078850398
0.006348304
0.025073923
0.010866457
0.013605743
0.020942634
0.012353409
""
0.012458945
0.011211241
0.012588779
""
""
""
0.018252643
0.038014486
0.027198855
0.020028753
0.04956162
0.013516706
0.017386161
0.030559199
""
""
0.0047453917
0.045124933
0.023909556
0.042101424
0.013161569
0.044505555
0.019155495
0.011693149
0.041413631
0.04221607
0.015997993
0.018375305
""
0.050559554
0.024927203
""
0.020302217
0.039297666
""
""
0.045902327
0.013323351
0.035738975
""
0.0088329958
0.016159924
""
0.021262731
""
0.053463537
""
""
0.013777258
0.0066339136
""
0.002985036
0.050923489
0.039503369
""
0.014286211
0.0045276056
0.010213547
0.023086354
0.0099029811
0.042832013
0.027206447
0.010880304
0.0059855422
0.027989889
0.034740925
0.046977237
0.056475285
0.010906506
0.031971518
0.052121274
0.010236338
""
0.029453807
0.0178343
""
""
0.018060414
0.012837685
""
""
0.032808963
0.014288791
0.019603206
0.0081395935
0.01853586
0.0092759402
0.0098826094
0.023391176
0.020730343
0.016847987
0.010219861
0.0089332471
0.039991636
