pos_hours_black_male_mean
0.77223206
""
""
0.64115179
0.68239403
0.61312699
0.73587298
""
""
0.71221459
0.71923339
0.73007196
""
""
0.68509209
""
""
0.77969837
""
0.76135445
0.72224885
0.73674774
0.75348264
0.73871732
0.77572411
0.607315
0.705185
0.70278972
0.74693561
0.64326507
0.67939651
0.75905496
0.76162738
0.78851545
0.7501049
0.65559584
0.67958456
0.646267
0.63922119
0.72835201
0.7871725
0.66909057
0.77365798
""
0.75685054
0.64784634
0.69453478
0.66756397
0.77065289
0.69908553
0.78563476
0.72308367
0.75531828
0.55047137
0.74993998
0.68047667
0.75200164
""
""
0.65406764
0.62127078
0.70606929
0.67492181
""
""
""
""
""
""
""
0.66755825
0.64760429
0.61701983
0.69780433
0.57557195
""
0.64719629
0.89025408
0.66036606
0.70239311
0.67961121
0.78891951
""
0.6994139
0.7529524
0.77084517
0.76851338
0.70833296
0.75249434
0.73155755
0.72386003
""
""
0.70226085
""
""
""
0.77439421
0.69137025
0.65082133
0.61855704
0.71327895
0.66859192
0.6372602
0.69308633
0.65779793
0.70439464
0.70216352
0.5389083
0.73113579
0.65753579
0.70425844
0.71344614
0.63911492
0.76205951
0.64937228
0.74487907
0.57574821
0.62726915
0.69859791
0.58287835
0.54484767
0.7042104
0.71559674
0.62233162
0.68740213
0.72304708
0.64573359
0.70247084
0.6709891
0.70917654
0.60878712
0.80495244
0.72449559
0.73209971
0.65855575
0.65988535
0.75405121
0.63050097
0.77774024
0.66575348
0.71676868
0.71438992
0.66914296
0.68707943
0.73614663
0.71181905
0.73363304
0.66067499
0.63427144
0.62536979
0.72696155
0.68571955
0.80807126
0.62224603
0.69111276
0.673406
0.69632214
0.73061997
""
""
""
0.81675309
0.7176494
0.87509358
0.78035265
""
""
""
0.80081218
0.6819489
0.75894558
""
0.64009809
""
""
0.7208755
0.63407415
""
""
""
""
0.71291262
""
""
0.72499311
""
""
0.84148335
""
""
0.93460441
0.78560418
""
""
0.73838639
""
0.70913547
0.66007042
""
0.6409995
0.73553336
""
""
0.70675516
0.65370739
0.68862325
""
""
0.75260258
""
0.78027463
""
""
0.72514534
0.76072699
0.60436684
0.70843667
""
""
""
""
""
""
0.73125428
0.62387341
""
""
0.73023093
0.73987275
0.78138757
0.81482947
""
""
""
0.78597742
""
0.83161545
""
""
""
""
0.73859835
0.71635038
""
""
0.71323872
0.60033369
""
0.89482039
0.69447029
0.79239672
""
""
0.52405411
""
""
0.64079446
""
0.83624423
""
0.878811
0.75300288
0.79970276
0.73089844
0.75828588
0.85051501
0.7728616
0.69258636
0.59748262
0.71797442
0.80203164
0.98358005
""
""
""
""
""
""
""
0.80556816
""
""
0.81657052
0.91198236
""
0.80138284
0.76321119
""
""
""
""
""
""
""
""
""
""
""
""
0.7705062
""
""
""
""
""
""
""
0.78318805
""
""
""
""
""
""
""
""
""
""
""
""
0.69892716
""
""
""
0.76725852
0.57153618
""
""
0.59326917
""
0.73056984
0.63748378
0.68314558
0.68895388
0.65898937
0.71387851
""
""
0.68643177
""
""
0.50381339
0.56957823
""
""
""
""
""
""
0.69520187
0.60819477
0.81582284
""
""
0.55724299
""
0.64068478
""
0.60396433
0.53863978
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73112804
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.72054988
""
""
0.83426321
""
""
""
""
""
""
0.69255304
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.68810642
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.9690516
0.82416272
0.70443916
""
""
""
""
""
0.95261979
0.7561751
""
""
""
""
0.72657853
""
""
""
""
""
""
0.67848402
0.52235788
""
""
0.73491216
""
""
""
0.78765047
""
""
""
""
""
""
""
0.68837965
""
""
0.42444563
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.67358643
""
0.74240655
""
""
""
0.79327005
""
""
""
""
""
""
""
0.72395366
0.7371403
0.81999332
0.68193436
0.73158324
0.62432545
0.69686013
""
""
""
""
""
""
""
""
""
0.71488798
""
""
0.76493865
""
""
""
""
""
0.62501347
0.60987145
0.75681973
0.65204275
0.70061672
0.73110098
0.65117764
0.70655447
0.66079938
0.64751923
""
""
""
""
""
0.73670608
""
0.41929844
0.72374552
""
""
0.84403491
""
""
""
""
""
""
""
""
""
""
""
""
0.84977961
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.83709663
""
""
""
""
""
""
""
0.82163864
""
0.72653639
""
0.73559535
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74939626
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75408989
0.69088995
0.65718311
0.84480447
0.63213676
0.79297829
""
""
""
""
0.95401728
0.64492625
0.7243005
""
""
0.75538611
""
0.75457335
0.65953821
""
""
""
""
0.86400694
""
""
0.69567317
""
""
""
""
""
""
""
""
""
""
""
""
""
0.80918205
