staytract_asian_male_p1
""
0.039146747
""
""
""
""
""
0.18826176
""
""
""
""
""
""
""
0.079937488
""
""
""
""
""
""
0.021288896
""
""
""
""
""
""
""
""
""
""
""
0.10597453
""
0.16519696
""
0.14922579
""
0.11292268
""
""
""
0.14747289
""
""
""
0.064677961
""
0.22220935
0.1308547
""
""
""
""
""
""
0.17794465
""
""
""
0.13760473
""
""
""
""
""
""
0.20960502
""
""
""
""
0.15947734
""
""
0.40809828
""
0.2811029
0.27151981
""
""
""
""
""
""
""
""
0.12228854
""
""
""
""
""
""
""
0.15533008
0.06775701
""
""
""
""
0.19411732
0.35530463
-0.022660391
0.17611857
0.0086913789
""
0.14234966
0.014722024
""
""
""
0.2196009
""
""
""
""
""
""
""
""
""
""
""
""
-0.38667166
""
""
""
""
""
""
""
""
0.10313904
""
""
""
""
""
""
""
""
0.18455218
""
""
""
""
""
""
""
-0.14094248
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.089247338
""
0.18733312
""
""
0.26053673
""
""
-0.084335245
""
""
""
""
""
0.23442008
""
""
""
0.32636335
""
""
0.26782498
0.47787625
""
0.278687
0.097620338
0.16426605
0.22649564
0.34977883
0.13817553
0.12960908
""
0.23649792
0.082204133
-0.01349087
""
0.32398877
0.39040864
0.22667089
""
0.19586709
0.20789933
""
""
0.27565593
0.32578632
0.35802871
0.32126603
0.24338308
""
0.25189948
0.27924722
0.1356719
0.31076288
0.30926788
0.39325795
0.22007357
0.26678404
0.34952465
0.2472879
0.31312528
0.19961026
0.2259651
""
0.36581135
0.29503712
0.26418364
0.19746312
0.21526562
0.058230899
""
0.29182318
-0.10567798
0.26835266
0.22088282
0.19108908
0.39865619
""
0.19466582
""
""
""
0.15192775
0.31261289
""
""
""
""
""
""
""
""
0.23178664
""
0.17835012
""
""
0.11832152
""
""
""
""
""
""
""
""
0.21527268
""
""
""
""
0.1705135
""
""
""
0.30703962
""
""
""
""
""
""
""
""
""
""
""
0.08570347
""
""
""
""
""
""
""
""
""
""
0.14172873
""
0.22168484
0.18962784
0.16636316
0.21755233
0.1986419
0.28958568
0.17906214
0.20645271
0.22820538
0.22214025
0.069593094
0.14310955
0.10827228
""
0.39762643
""
0.1534877
0.28881642
""
0.097626142
0.2078805
0.13020134
0.19079879
0.13051315
""
""
0.2448249
0.29241416
0.1806374
""
""
""
""
""
""
""
""
0.25305626
0.071476161
0.22167347
""
0.048433498
""
""
""
0.25361219
0.15300752
0.20226264
""
""
""
0.20524268
0.053716432
0.19727948
0.29526252
0.46147537
""
0.18612209
""
0.28018111
0.2347884
0.19934791
0.12477104
0.24218583
0.17178057
0.44972238
0.15111285
0.15858975
0.063139789
0.10423098
0.21879728
""
""
""
""
0.32151625
""
""
""
""
""
""
""
0.45553115
""
0.43949449
0.22017725
""
""
0.17211482
""
""
""
""
""
""
""
""
0.036490452
""
0.34672973
0.18472619
""
0.088021807
0.37162843
""
0.20675005
0.20107077
""
0.17075904
""
0.18783763
""
""
0.078383982
""
0.075864278
""
""
""
""
""
0.18613273
""
""
0.04205627
0.18087381
""
""
""
""
""
""
""
0.22156285
0.34688118
0.23520485
""
0.2157961
""
""
0.45808819
""
""
""
0.25060213
1.2052891
0.19054811
""
""
""
""
""
0.25441226
0.21490057
""
-0.014761078
""
""
""
""
""
""
""
""
""
""
-0.014169916
""
""
0.12220325
""
""
""
""
""
""
""
""
""
""
""
""
""
0.20013751
0.052185673
0.32915339
""
0.91780871
""
""
""
""
""
""
""
""
""
""
0.08314427
0.13993952
""
""
""
0.22375152
""
""
1.279928
""
""
""
""
""
""
""
""
""
""
""
0.42112878
""
""
""
""
""
0.14881025
""
""
""
""
""
""
""
0.20584017
""
""
""
""
0.32282081
0.40188026
0.34123558
0.38202804
0.18191177
""
0.20801257
""
""
""
""
""
""
0.27634057
""
""
""
0.13288274
""
""
""
""
""
0.36417103
""
""
""
""
""
""
""
0.11080575
""
""
""
""
""
""
""
""
""
""
""
""
""
0.99111283
""
""
0.16023783
""
""
""
""
""
""
""
""
0.13422444
""
""
""
""
0.15430579
0.26190004
""
""
0.22029696
""
""
0.23988572
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.24787723
""
""
""
""
""
0.2266297
0.10153811
0.59114653
0.077803567
0.18790123
0.16558626
""
""
0.19060937
""
0.12892741
0.17532687
0.14501806
0.088173345
""
0.13063526
""
""
""
""
""
""
""
""
""
""
""
0.097509436
""
""
""
""
""
""
""
""
0.13800314
0.11650101
""
0.13105455
""
""
""
""
0.14323995
0.22331817
""
0.25453746
""
""
""
""
""
0.41511229
0.25638604
0.26875743
0.151344
""
""
0.11389042
0.14754961
""
""
""
""
""
""
0.3985832
""
""
""
""
""
""
""
0.14920452
""
0.063108765
""
0.21807076
""
""
""
""
0.046839561
""
0.1729718
0.35110506
""
0.053881478
""
0.24728943
""
""
""
""
""
""
0.18498503
""
0.21799357
""
0.13446519
0.0078734523
""
0.17875798
0.1980921
""
""
""
0.18100262
""
""
""
""
""
""
""
""
""
""
0.18886137
""
""
""
""
""
""
0.09873493
""
""
""
""
""
""
""
0.1017367
""
""
0.12723525
""
0.22970986
""
""
""
""
0.056500599
""
""
""
""
""
""
""
""
""
0.079362087
""
""
""
0.14122918
""
""
""
""
""
""
""
""
""
""
""
""
""
0.073925175
""
""
""
""
""
0.20929225
""
""
""
""
""
""
""
""
""
""
""
""
-0.45165095
""
""
""
""
""
""
""
0.17359731
""
""
""
""
0.1665094
""
""
""
""
0.8414709
0.15341865
0.1202713
""
""
""
""
""
0.5547865
""
""
""
""
""
""
0.18827574
""
""
""
""
0.11917973
""
""
0.12423513
""
""
""
""
""
""
""
""
""
""
""
0.44354901
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.18003255
""
""
""
""
0.0050961385
""
""
""
""
0.094517291
-0.089738034
""
-0.048893064
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.18422863
""
""
""
""
""
0.1168964
""
""
""
0.041963071
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.082434721
""
""
""
0.36428809
""
0.18903187
0.3650144
0.178813
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50316465
""
""
""
""
""
""
""
0.20746554
""
0.085708827
""
""
""
""
""
""
""
""
""
""
""
""
""
0.29363763
""
""
""
""
""
0.087524101
""
""
""
0.11336137
""
""
""
""
""
""
""
""
""
""
""
""
0.22812597
""
""
""
""
""
""
""
""
0.22715758
""
""
0.094306231
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33732599
""
""
0.067006029
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14503598
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.073851414
""
""
""
""
""
""
""
""
0.25389352
""
""
""
""
0.25296694
0.19757676
0.13869779
""
""
""
""
""
""
0.21639958
""
""
""
""
""
0.6062234
""
""
0.24921514
""
0.10866994
0.33696744
""
""
0.1901094
""
""
""
0.22951697
0.16021237
0.15989287
""
0.25049412
""
""
""
0.43671247
0.10623005
""
""
""
0.53746372
0.5861637
0.080487311
0.21434228
0.10267387
""
0.16767979
""
0.17702056
0.044372167
""
""
""
""
""
""
0.24040048
0.22363341
0.11868534
""
""
0.26986092
""
""
""
0.19819988
""
""
""
""
""
0.13043959
0.32912457
0.21153735
0.28237739
0.0042309593
""
0.080478832
0.071277685
0.32579088
""
0.22445153
""
0.14395295
0.21811286
""
0.22548987
0.28254369
""
0.19868261
""
0.010016232
0.097812206
0.29670608
0.1003284
0.19175032
0.15900914
0.37766054
0.19417499
""
0.15111153
0.29546419
0.22943018
0.39497218
0.23716354
""
0.23899835
0.26028091
0.31270453
0.22714281
""
""
0.29067189
""
""
""
""
""
0.25600517
""
0.17527629
""
0.16950817
""
""
""
""
""
0.11860015
""
""
""
0.31866062
""
0.23093633
""
""
0.27252966
""
""
""
""
0.21164939
0.08491537
""
""
0.00095596042
0.1792645
0.18280134
""
0.17019105
""
""
0.18635114
""
0.094299279
0.036640204
""
""
0.22768074
""
0.054602906
""
""
""
0.092293873
""
0.19048093
""
""
0.016224183
""
0.16158932
""
""
""
""
""
""
0.17116378
""
""
0.20834637
0.085555777
0.26173115
""
""
0.16094458
""
-0.013016128
0.16434136
0.21555984
""
""
0.21666732
""
""
""
""
0.38403273
""
""
0.14472465
""
""
-0.0025710282
0.2036593
""
""
-0.35166106
0.041378107
0.16898772
""
""
""
""
""
""
""
0.20127968
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.028244978
""
""
""
""
""
""
""
0.040672988
""
""
0.24385804
""
0.16136789
""
""
""
""
""
""
0.21807198
""
""
""
0.18958904
""
""
0.12348141
0.22156802
0.10640701
""
0.26723659
""
""
""
""
""
""
""
""
0.12085058
""
""
0.067892537
0.12141044
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.073245756
""
""
""
""
""
""
0.2924903
0.26812547
""
""
""
""
0.27695709
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0023660841
0.23521951
""
""
""
""
""
""
""
0.12144035
""
""
""
""
""
""
""
0.15650056
""
""
""
""
""
""
""
""
""
""
""
""
""
0.024406884
0.12051732
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.22235808
0.042856228
""
""
""
""
0.19841181
""
""
0.35523975
""
""
""
""
0.16573489
""
0.16775253
""
""
""
""
""
""
""
""
""
""
""
""
0.18118571
""
""
""
""
""
""
""
""
0.13825852
0.17057417
0.17361788
0.004200418
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16528267
""
""
""
""
""
""
""
0.13956125
""
0.35805094
""
0.22531307
""
""
""
""
""
""
0.16902877
""
""
""
0.17596889
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.22275342
""
""
""
""
""
""
0.56929255
""
""
""
""
""
""
""
0.042152382
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14477058
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
