staycz_natam_pooled_mean_se
""
0.056449614
""
""
""
""
""
0.072971441
""
""
""
""
""
""
""
0.079485103
0.099112749
""
""
""
""
0.087153882
0.097767226
""
0.057300974
0.1075772
0.043459434
""
""
""
0.12153476
""
""
""
0.098424517
0.040692799
0.039185721
""
0.09404783
0.020953972
0.11267327
0.067969985
""
""
0.024704741
""
""
0.069740131
0.025385916
""
0.058302023
0.049864266
""
""
""
""
""
""
0.077992529
""
""
""
0.069318444
""
0.0096860528
""
""
0.063105702
0.074735567
0.011070711
0.01794816
""
""
0.045179013
0.022048311
""
0.081509568
0.029822148
0.030948687
0.050162897
0.048414223
0.023643568
0.068118207
0.035917498
0.026061535
0.032774944
0.026400225
""
0.045092467
0.044355523
""
0.067359962
0.072305389
""
""
0.025613748
0.011378761
0.059479237
0.010654564
0.024963509
0.028159499
""
0.040153954
0.0061223987
0.029077107
0.01041883
0.0092934854
0.015465668
""
0.040234827
0.038249604
""
""
0.096164808
0.024747944
0.10837229
""
""
0.10797583
""
""
""
""
""
""
""
""
0.036476448
""
""
""
""
""
0.081047125
""
""
0.064110383
""
""
""
""
""
""
""
""
0.10514221
0.10173349
""
""
""
""
""
0.089974396
0.094063483
""
""
0.10062193
""
""
""
""
""
""
""
""
""
""
0.070712306
0.084915206
""
0.040337298
""
""
0.061969396
0.061431188
""
0.031993367
0.059419073
""
""
""
""
0.032396469
0.086707212
""
""
0.022067729
0.084216036
0.065363981
0.027575158
0.12180683
0.089231983
0.025609152
0.044808634
0.046348825
0.01957453
0.087670207
0.023154873
0.043136697
0.035815235
0.020970542
0.032700896
0.068674155
0.069378145
0.010616939
0.049355648
0.067858212
0.082045533
0.033777352
0.042832498
0.10603268
""
0.043295693
0.06191719
0.064239539
0.017705305
0.034329906
""
0.015135392
0.016741902
0.090473987
0.016985234
0.014595395
0.04287928
0.027428733
0.044319198
0.042389903
0.037294973
0.02170313
0.04758811
0.027490646
""
0.050619122
0.030931326
0.025584051
0.027346632
0.045526758
0.046779934
""
0.026486764
0.096493565
0.030120112
0.041800015
0.040468007
0.026167752
""
0.027864853
""
""
""
0.047405202
0.091526411
""
""
""
""
""
""
""
""
0.020976236
""
0.062813349
""
""
0.025502954
0.086661078
0.097483054
""
""
""
""
""
""
0.025255289
""
""
""
0.055293966
0.045027301
""
""
""
0.05040976
""
""
0.038171183
""
""
""
""
""
""
""
""
0.045766734
""
""
""
""
""
""
""
""
""
""
0.04819699
""
0.064609267
0.045039084
0.092627563
""
0.03928262
0.033992916
0.10714099
0.066184834
0.048115425
0.05810941
0.056607526
0.045373011
0.069081359
""
0.046803001
""
0.038520887
0.026963228
""
0.082783908
0.089830086
0.054524377
0.078864425
0.11098349
""
""
0.031193059
0.029783674
""
""
""
""
0.074726142
""
""
""
""
0.075412974
0.080357477
0.03228312
""
0.082339622
""
""
""
0.060945828
0.046561997
0.06752342
""
""
""
0.063872039
0.061169297
""
0.032436222
""
0.10763081
0.044155456
0.087462246
0.030788945
0.075138286
0.036978275
0.051907148
0.031762946
0.040799536
0.081478864
0.093330152
0.065913826
0.046671454
0.055573028
0.046861354
""
""
""
""
0.045320038
""
0.09503942
0.096563213
""
""
""
""
""
""
""
""
""
""
0.10505276
""
""
""
""
""
""
""
""
""
""
0.10558528
""
""
0.061580874
""
""
0.070447467
""
""
0.059227351
""
0.042692862
""
""
0.090593487
""
""
""
""
""
""
""
0.045647852
""
""
""
0.086751707
""
""
""
""
""
""
""
0.088752002
""
0.080421425
""
0.044490632
""
""
""
""
""
""
0.046725173
""
0.0891224
""
""
""
""
""
0.091173351
0.082173206
""
""
""
""
""
""
""
""
""
""
""
""
0.094034456
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05784272
""
""
""
0.097165108
""
""
""
""
""
""
""
""
""
""
0.061338395
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10271923
""
""
""
""
0.095778689
0.037148532
""
""
0.032451279
""
0.035042852
""
0.066734686
0.033372071
""
""
0.073549159
0.057456695
""
""
""
0.046961837
""
0.10173152
""
""
""
""
""
""
""
""
0.073363088
""
""
0.050957743
""
""
""
""
""
0.10070211
0.048009366
""
""
""
""
""
""
0.089478664
""
""
""
""
""
""
""
""
""
""
""
0.079582617
""
""
""
""
""
0.019393725
""
""
""
""
""
0.047018193
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05128634
0.10736611
""
""
0.047873195
0.096993856
""
""
""
""
""
0.077563144
""
0.089063004
""
0.062233347
""
""
""
""
""
""
""
""
""
""
""
0.079354972
""
""
""
""
""
""
""
""
0.049508251
0.061779838
""
0.077587381
""
""
""
""
""
0.090256706
""
""
""
""
""
""
""
""
0.050452579
""
0.057636868
""
""
