kfr_stycz_other_pooled_p1
0.19589102
0.25812662
""
""
0.11729687
""
""
0.28414267
""
""
""
""
""
""
""
0.15315266
0.29715177
""
""
""
""
0.29606295
0.3637664
""
0.15506247
0.4232564
0.36734596
0.31625032
""
""
""
""
""
""
0.26829633
0.069965079
0.26870906
""
0.31141558
0.25908694
0.32592914
0.36820328
""
""
0.27579564
""
""
0.27469814
0.18996173
""
0.16267686
0.29892251
""
""
""
""
0.16120736
0.27190217
0.21345146
""
0.037902858
""
0.21299991
0.23726982
""
""
""
""
""
0.32512578
0.22159807
""
""
""
0.31479564
""
""
0.32288957
0.24159227
0.15632269
0.56715894
""
""
0.21901524
0.36670482
""
""
""
0.30213654
0.28554708
""
""
""
""
""
0.29001153
0.29074639
0.36946279
0.32880864
0.33029079
""
""
0.21365167
0.34139991
0.32772499
0.38181105
0.32188016
0.24851578
""
0.28768837
0.34009236
""
""
0.28258887
0.31573033
0.38670745
""
""
""
""
""
""
""
""
""
""
0.2834287
0.22042476
0.24578013
""
""
""
""
0.40770364
""
""
0.17759033
""
0.20826489
0.16408069
0.34541121
""
""
""
""
0.16288044
""
""
""
""
""
""
""
0.29333928
""
""
0.15539353
0.15842406
""
""
""
""
""
""
""
""
""
""
0.25632516
""
0.31419414
""
""
0.28291166
""
""
0.26018101
""
""
""
0.12149929
""
0.29336256
0.39326188
""
""
0.41557926
""
0.44293505
0.30020943
0.41824174
0.41528964
0.42210478
0.28371108
0.35584986
0.34011742
0.40033329
0.26606575
0.30480006
0.50955248
0.36710298
0.32073131
0.35806218
0.24075674
0.40688342
0.32961673
0.41536689
0.64075232
0.22945103
0.36609772
""
""
0.31719568
0.4331266
0.33612281
0.43148762
0.39481264
""
0.37540513
0.39029959
0.2191342
0.35751477
0.39834031
0.44421399
0.33801615
0.39654022
0.40289244
0.40123239
0.46425137
0.33685592
0.27224913
""
0.28194761
0.38424641
0.34157795
0.3307687
0.38417453
0.28934202
""
0.34799626
0.33611959
0.41912797
0.31904
0.2353579
0.38971165
""
0.38408846
""
""
""
0.42931685
0.42274743
""
""
""
""
""
""
""
0.41422746
0.35182071
""
0.47009805
""
0.35455298
0.318748
0.25721127
0.38751486
""
""
""
""
""
""
0.40061057
""
""
""
0.54980636
0.30679098
""
""
0.15872844
0.37618461
""
""
0.4718734
0.37708598
0.19439828
""
""
0.26769349
""
""
""
0.26859128
""
""
""
""
""
""
""
""
0.40216905
""
0.36554512
""
0.35022724
0.32929865
0.29516706
0.30488721
0.29699621
0.31117123
0.2652539
0.31216097
0.35820106
0.29980361
0.27585408
0.33630097
0.27276069
""
0.2546809
""
0.28545079
0.29838812
""
0.27487436
0.27552927
0.32867351
0.28984693
0.37370589
""
""
0.30504179
0.28470802
0.45907441
""
0.13318478
""
""
""
""
""
""
0.3294296
0.2925325
0.28712121
0.34765562
0.30148911
0.33118525
""
""
0.3240422
0.30307594
0.33092335
0.24037759
""
""
0.33162835
0.22277629
0.31617635
0.31871638
0.28011072
0.30468684
0.4251895
0.46329555
0.33854309
0.35703143
0.3252584
0.31554216
0.30596131
0.29645583
0.38484114
0.33563352
0.26351008
0.35427728
0.32705933
0.35988081
0.29013669
0.51443267
""
""
0.26328728
0.25152487
0.25778487
""
""
""
""
""
""
""
0.27989894
0.41516024
""
""
0.27543715
""
""
""
0.32649854
""
0.15840666
""
""
0.45022494
""
0.27393183
0.5863322
""
0.2855522
0.26110417
0.48577836
0.44626656
0.30903774
""
0.27008
""
0.35626823
""
""
0.4287169
""
0.29806352
""
""
""
""
""
0.29789749
""
""
0.29266298
0.24333329
""
""
0.39697352
""
""
""
""
0.30406576
0.2606813
0.29621145
""
0.30257037
""
""
0.26104861
0.46091008
""
""
0.38068029
""
0.28369263
""
""
""
""
""
0.29387751
0.33568442
""
0.24470998
""
""
""
""
""
0.10590899
""
""
""
""
0.28600892
""
""
0.11283112
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3151727
0.19068702
""
""
0.22276971
0.22202696
""
""
""
0.073603131
""
""
""
""
""
0.27739078
0.26949281
""
""
""
0.12077454
""
""
""
""
""
""
""
""
""
0.22513621
0.36628753
""
""
""
0.19801977
""
""
""
""
0.15786752
0.054735344
0.20276445
""
""
0.25645959
""
""
""
0.30269662
""
""
""
""
0.33420295
0.37702724
0.31750762
0.35376269
0.38521808
""
0.2266691
""
""
0.32784292
""
""
0.1785275
0.2312593
""
""
""
0.35453358
""
""
""
""
""
0.20579581
""
""
0.26811856
""
""
""
""
0.34150156
0.29426849
""
""
""
""
0.32285073
0.28568384
""
""
0.080711059
""
""
""
0.37710482
""
""
0.25111198
""
""
0.069914401
""
0.32384598
""
""
""
0.28440094
""
""
""
0.32995009
0.14103529
0.35125399
""
""
0.32676104
""
""
0.44374672
""
""
""
""
""
""
""
""
""
0.031746376
""
""
""
""
0.34712067
""
0.22849269
""
0.19074157
0.13044922
""
""
0.34087017
0.33024305
0.24881515
0.23680553
0.39845493
0.35831121
""
0.35645187
""
""
""
0.41145271
0.25699079
0.30854723
0.18838203
0.28006756
""
""
""
0.21233346
""
""
""
""
0.081606679
""
0.44488648
0.22235984
""
""
""
""
""
""
""
""
0.31387591
0.33991078
""
0.25364867
""
""
""
""
0.3793757
0.15259506
""
0.22200866
""
""
""
""
""
0.27284575
0.28053781
0.25800678
0.27883753
""
""
0.26372582
0.25620651
""
""
0.34627673
""
""
0.24134263
0.30321643
""
""
""
""
0.46140048
""
""
0.24650456
""
0.25395787
""
0.29350153
""
""
""
0.3143945
0.3581154
""
0.38538435
0.29026181
0.18600874
0.43770269
0.45888385
0.24249141
0.19201562
0.054442111
""
""
0.26111171
""
0.31035009
""
0.40770015
""
0.31826314
0.22949018
0.41149589
0.21584113
0.28926009
0.33658648
""
0.2621249
0.29790819
0.30867052
0.19747433
""
0.15821682
""
""
""
""
""
""
0.37918121
""
""
0.65696496
0.42265102
""
""
0.23396929
""
0.26271325
""
0.35372633
0.2356101
""
""
0.20135352
""
""
0.26960695
""
0.26311073
0.26870543
""
0.29862338
""
0.28898683
""
""
0.30831632
""
""
""
""
""
0.16810338
0.34128579
""
""
""
""
""
""
""
""
""
0.29031822
""
""
""
""
""
0.15563832
""
0.43850228
""
""
""
0.28927031
""
0.28718796
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32589883
""
""
""
0.3277432
0.28658131
""
""
""
""
""
""
0.37272438
""
""
""
""
""
0.41503337
""
""
""
""
""
""
0.32665309
0.32338607
""
""
""
0.24903665
""
""
0.26378983
0.32318997
""
""
""
0.38664111
0.41274816
""
""
0.049567182
""
""
0.25997192
""
""
""
""
""
""
""
""
""
0.34412122
""
""
0.38229486
""
""
""
""
""
""
0.31891844
0.20176765
""
0.24342033
""
