kfr_stycz_black_pooled_p50
""
0.2936371
0.28758553
""
0.38722822
0.30141842
0.33635467
0.20801692
0.37560567
0.30673924
0.35628334
0.35824874
0.46560991
""
0.35276496
0.25982499
0.42066228
0.36004356
""
0.49440113
0.40909991
0.31817058
0.36390018
0.20730628
""
""
""
0.24184683
0.18386848
""
0.3570964
0.30109721
""
0.23058978
""
""
""
""
""
0.23618706
0.25976843
""
""
0.30348754
0.2586481
0.26548064
0.30262703
0.39866331
0.36252216
0.38560355
0.33955288
0.33218589
0.39891443
""
0.41623351
0.24135143
""
""
""
""
""
""
""
""
""
0.28344607
0.299027
0.24664882
0.35112658
0.36188549
0.35515514
0.27470222
0.31732571
0.33028069
0.19355401
0.33729082
0.30691722
0.29415229
0.31950316
0.31628889
0.29896718
0.3049317
0.33173388
0.27226144
0.36367849
0.2799063
0.30489847
0.29976875
0.2973291
""
0.41573924
0.29496789
0.19689868
0.36317977
0.36850259
""
""
0.33256152
0.39801362
""
0.26308927
""
0.36697695
""
""
""
0.31277972
0.30668506
0.32513657
0.33909547
0.38002282
0.27714586
0.28790575
0.3424314
0.26094887
""
""
""
0.22979885
""
""
0.32281935
0.39102334
""
""
0.32588404
0.36093697
0.34654313
""
0.27216622
0.30089304
0.28327578
0.37226892
0.48119628
0.52136165
""
0.33081114
0.19123283
0.31342182
0.3801167
0.32081795
0.29819429
0.35541627
0.43646789
0.48010495
""
0.29062894
""
0.53322136
""
""
""
""
0.45967251
0.32266581
0.499699
""
""
""
0.21015196
0.17334291
0.31133887
0.34000048
0.32867274
0.28492084
0.39206514
0.38882601
0.32684281
""
0.48632148
0.38283142
0.31391647
0.33427873
0.32485017
0.22402298
0.11602011
""
0.28094068
0.30204913
0.32577917
0.27145186
0.27991661
0.36758438
0.30451927
0.28015974
""
0.34840137
""
0.2254824
0.16196322
0.23367229
0.34413344
0.13459256
""
""
""
""
0.34490255
""
""
""
0.43912575
""
0.45020759
0.46727106
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38550231
""
""
0.36151505
""
""
0.20490482
""
0.59953845
0.27826872
0.34471241
0.31723395
0.3452014
0.32366401
0.24880248
0.33453083
0.34061852
0.32056847
0.319469
0.33855134
0.2973612
0.32917494
0.27243799
0.28733861
""
0.17553748
0.31759384
0.35159048
0.36295155
0.20559695
0.27085534
0.28037858
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36655062
0.34551612
""
0.32980987
0.34401089
0.32426697
0.3821685
0.53234875
0.33796108
0.3453365
0.41939846
0.41701916
0.44962695
0.33179098
0.30328763
0.23203416
0.24731432
0.43400881
0.30114293
""
0.24709086
0.3727746
0.33725214
0.29598972
0.33895877
0.34844166
""
""
0.29758507
0.25507745
0.25389269
0.35821465
0.27603012
""
0.31268144
0.29142162
0.34459686
0.40233704
0.24217039
0.35386312
""
""
""
""
""
""
""
0.36390209
""
""
""
""
""
0.31917045
""
""
0.34470102
0.22462821
""
""
""
""
0.27222466
""
""
""
""
""
0.42747563
""
0.31358218
0.32022822
""
""
0.28103036
0.3098264
0.29863954
0.35007045
0.33187208
0.32130581
0.32388717
0.40147138
0.34840089
0.3404994
0.35688007
0.32868472
0.38575226
0.33332437
""
0.45182618
0.21837783
0.38642317
0.27499902
0.2865777
0.41962925
0.36064094
0.27298403
0.31664336
0.31476238
0.32879356
0.33152533
0.29859841
0.25624022
0.28250998
0.30125058
0.27891108
""
0.36748192
0.26492664
0.32701856
0.33430809
""
""
""
""
""
0.28913081
""
""
""
""
""
0.34491161
0.30246156
0.30885842
0.32723105
0.32207695
0.3290123
0.35790831
0.35604537
0.36667928
0.31982726
0.32795042
0.33249229
0.31487131
0.29645491
0.32984149
0.32094151
0.39158371
0.34820354
0.32184717
0.3192738
0.35252544
0.37774906
0.37280765
0.34340626
0.3270984
0.31151402
0.34217304
0.38211226
0.37010625
0.32123092
0.35670379
0.3346352
0.40810591
0.34188607
0.35373092
0.28531551
0.41062382
""
""
0.27249786
0.32130793
0.39971474
0.34855932
0.38031632
0.36124602
0.33823001
0.37862393
0.32857913
0.29577321
0.36196208
0.36600724
0.39100367
0.37442464
0.31433517
0.39213327
0.37344986
0.36028242
0.36438891
0.38464144
0.35580081
0.32046661
0.38093463
0.30195436
0.31309941
0.35482416
0.32676148
0.31836724
0.35555422
0.39609385
0.34236747
0.32474184
""
0.34420058
0.30694529
0.38589829
""
""
0.40103835
""
0.37299836
0.32149875
0.33233672
0.34190035
0.37142482
0.40342301
0.48818344
""
""
0.33404028
""
0.51482111
0.3668997
0.3990342
0.36982778
0.32713547
0.32284364
""
0.32621598
""
""
0.39149365
""
0.38527805
""
0.39950469
0.40798551
0.33170155
0.36839783
0.34186491
0.36042628
0.34726226
0.34638539
0.41351461
""
0.43283069
""
0.37004116
0.37706763
0.35118279
0.37653697
0.35458148
0.35919201
0.40964374
""
""
""
""
""
0.47136915
0.41703954
0.43726793
""
""
0.31512949
0.45337862
""
0.36849958
0.38163039
0.36955449
0.36784354
0.35553256
0.37778279
0.32776698
0.34785268
0.34807509
0.32168311
""
0.37133625
0.39790577
0.34155545
0.37834865
0.39570427
0.43079254
0.40018836
0.36329919
0.36260229
0.3524746
0.24221766
""
""
0.37641376
""
0.446601
""
0.24950917
""
0.40020692
0.162297
0.35840261
0.307542
0.5374667
0.27687612
0.32866576
0.39509323
0.25599128
0.33420688
0.49414447
0.30698469
""
""
""
""
""
""
""
""
""
""
0.37080294
0.39587131
""
0.28254935
""
""
0.38038293
""
""
0.34245509
""
0.26416615
0.30436301
0.30861518
0.21964067
""
""
""
0.34392646
0.33071905
0.27616721
0.40737537
0.31765732
0.25376397
0.3226997
0.34321135
0.31728348
0.35971096
0.30464956
0.35838419
""
0.39040586
0.41345903
""
0.33522227
0.37352335
0.29026845
""
0.28091457
""
""
0.35286921
0.34143722
0.32858789
0.2673223
0.30139372
""
0.38167551
0.22300106
0.37252724
0.33050826
0.35444388
0.32195795
0.38070965
0.35880631
0.34101787
0.31994033
0.33387443
0.32840928
0.35981482
0.35630745
0.25373647
0.26979634
0.2855612
0.34890401
0.23252578
0.31088823
0.32176054
0.29190463
0.29665071
0.37853301
0.31425759
0.34684235
0.374446
0.34390178
0.3406719
0.28957954
0.33254349
0.3491354
0.35122907
""
""
""
0.27432007
0.3132129
0.32488453
""
0.34249666
0.36218095
""
""
""
""
""
""
0.29426059
0.379264
0.35707724
0.25544706
0.28674129
0.23290539
0.25507364
""
""
""
0.3252359
0.40533966
""
""
""
""
0.25664398
0.07349769
0.39974472
0.31928441
0.38038442
""
0.51678336
0.35445428
0.34938586
0.31053969
0.37110355
0.46894255
0.36306766
0.38533691
0.39401606
0.4255299
0.34213105
0.32769841
0.33662185
0.28154144
0.43033066
0.30113637
0.33776808
0.33705539
0.28581089
0.38066036
0.36705562
0.35548377
""
""
0.30366164
0.33464086
0.26071244
0.41496223
0.36937389
0.33858031
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.21694435
""
""
""
""
""
""
""
""
""
""
0.26831564
0.32873231
0.28809974
0.31478113
0.28616196
0.29868135
0.31516719
0.28382528
