kfr_top20_other_female_n
47.0
81.0
""
""
""
""
""
145.0
""
""
""
""
""
""
""
66.0
32.0
""
""
""
""
31.0
90.0
27.0
43.0
53.0
28.0
53.0
""
""
""
""
""
""
68.0
51.0
364.0
""
43.0
63.0
51.0
34.0
""
""
350.0
""
""
42.0
212.0
""
160.0
63.0
""
""
""
""
47.0
25.0
74.0
""
47.0
26.0
74.0
20.0
""
""
""
""
""
1195.0
26.0
""
""
""
310.0
""
""
148.0
104.0
55.0
36.0
""
""
126.0
23.0
""
""
""
21.0
49.0
""
""
""
""
""
22.0
30.0
267.0
165.0
34.0
""
""
21.0
3435.0
166.0
89.0
1003.0
156.0
""
140.0
133.0
""
""
27.0
185.0
""
""
""
21.0
""
""
""
""
""
""
""
45.0
79.0
28.0
""
""
""
""
60.0
""
""
68.0
""
""
""
23.0
""
""
""
""
57.0
""
""
""
""
""
""
""
62.0
""
""
44.0
43.0
""
""
""
""
21.0
""
""
""
""
""
41.0
""
353.0
""
""
51.0
""
""
207.0
""
""
""
24.0
""
238.0
44.0
""
""
4048.0
""
45.0
342.0
40.0
""
2528.0
55.0
282.0
1061.0
43.0
220.0
88.0
22.0
1028.0
230.0
66.0
37.0
12804.0
137.0
479.0
28.0
133.0
410.0
""
""
865.0
192.0
142.0
4332.0
560.0
""
2715.0
3784.0
86.0
3226.0
5788.0
1658.0
1393.0
374.0
2264.0
597.0
3691.0
353.0
314.0
""
97.0
1689.0
870.0
934.0
215.0
86.0
""
394.0
87.0
1382.0
349.0
214.0
573.0
""
1043.0
""
""
""
279.0
89.0
""
""
""
""
""
""
""
21.0
729.0
""
202.0
""
21.0
1440.0
46.0
41.0
""
""
""
""
""
""
677.0
""
""
""
30.0
240.0
""
""
""
116.0
""
""
34.0
32.0
22.0
""
""
""
""
""
""
134.0
""
""
""
""
""
""
""
""
28.0
""
169.0
""
680.0
763.0
124.0
133.0
679.0
429.0
103.0
103.0
228.0
468.0
147.0
564.0
191.0
""
287.0
""
591.0
1787.0
""
104.0
98.0
227.0
129.0
49.0
""
""
1030.0
496.0
64.0
""
29.0
""
""
""
""
""
""
130.0
47.0
1048.0
""
71.0
30.0
""
""
168.0
305.0
184.0
25.0
""
""
204.0
190.0
73.0
1540.0
73.0
44.0
461.0
25.0
1196.0
303.0
895.0
311.0
757.0
354.0
33.0
90.0
205.0
223.0
223.0
478.0
21.0
28.0
""
""
398.0
29.0
46.0
""
""
""
""
""
""
""
45.0
44.0
""
""
77.0
""
""
""
29.0
23.0
""
""
""
76.0
""
57.0
35.0
""
229.0
89.0
22.0
125.0
74.0
""
372.0
""
553.0
20.0
""
169.0
""
82.0
""
""
""
""
""
816.0
""
""
79.0
97.0
""
""
30.0
""
""
""
""
134.0
44.0
52.0
""
619.0
""
""
62.0
""
""
""
669.0
""
77.0
""
""
""
""
""
125.0
176.0
""
24.0
""
""
""
""
""
""
""
""
""
21.0
171.0
""
""
91.0
""
""
""
""
""
""
""
""
""
""
""
""
""
290.0
49.0
""
""
65.0
""
""
""
""
28.0
""
""
""
""
""
354.0
57.0
""
""
""
30.0
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
42.0
""
""
""
""
53.0
32.0
28.0
""
""
""
""
""
""
56.0
""
""
""
""
1968.0
13333.0
643.0
1742.0
369.0
""
98.0
""
""
48.0
""
""
45.0
78.0
""
""
""
174.0
""
23.0
""
""
""
79.0
""
""
""
""
""
""
22.0
140.0
30.0
""
""
""
""
20.0
48.0
""
""
38.0
""
20.0
""
69.0
""
""
60.0
""
""
27.0
""
20.0
""
""
""
166.0
""
""
""
""
37.0
3727.0
""
""
58.0
""
""
894.0
""
""
""
""
""
""
""
""
""
23.0
""
""
""
""
39.0
""
38.0
""
25.0
""
""
""
400.0
102.0
54.0
51.0
694.0
65.0
""
24.0
""
""
25.0
173.0
134.0
92.0
26.0
223.0
23.0
""
""
""
""
""
""
""
23.0
""
41.0
189.0
""
""
""
""
""
""
""
""
135.0
321.0
""
141.0
""
""
""
""
52.0
90.0
""
62.0
""
""
""
""
""
40.0
432.0
40.0
290.0
23.0
""
372.0
66.0
""
""
27.0
""
""
""
98.0
""
""
""
""
30.0
""
""
85.0
""
153.0
""
56.0
""
""
""
""
57.0
""
152.0
33.0
""
71.0
34.0
81.0
""
23.0
""
""
""
""
85.0
20.0
31.0
""
378.0
96.0
22.0
91.0
893.0
30.0
""
44.0
93.0
""
36.0
""
21.0
""
""
""
""
""
""
101.0
""
""
""
""
""
""
249.0
""
21.0
""
23.0
""
""
""
96.0
""
""
155.0
""
76.0
26.0
""
50.0
""
75.0
""
""
23.0
""
""
""
""
""
""
93.0
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
36.0
""
33.0
""
""
""
42.0
""
57.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
84.0
""
""
""
39.0
176.0
""
""
""
""
""
""
21.0
""
""
""
""
""
21.0
""
""
""
""
""
""
288.0
82.0
""
""
""
203.0
""
""
62.0
""
""
""
""
24.0
25.0
""
""
30.0
""
""
114.0
""
""
""
""
""
""
25.0
""
""
83.0
""
""
34.0
""
""
""
""
""
""
66.0
37.0
""
24.0
""
142.0
""
""
""
""
43.0
26.0
22.0
166.0
""
""
""
""
""
""
""
""
42.0
""
""
""
""
""
464.0
""
""
""
43.0
""
157.0
""
""
""
37.0
""
""
""
""
34.0
""
87.0
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
79.0
""
""
129.0
""
""
""
78.0
""
649.0
33.0
273.0
""
""
""
""
""
""
30.0
""
""
""
""
""
""
""
""
259.0
""
""
""
""
""
""
""
73.0
""
29.0
26.0
""
""
""
49.0
""
""
21.0
56.0
""
""
""
""
88.0
21.0
""
""
""
""
70.0
""
""
""
238.0
""
""
36.0
""
""
""
""
""
""
""
20.0
""
282.0
""
""
""
30.0
""
""
28.0
""
576.0
21.0
""
118.0
""
""
""
30.0
""
""
""
""
""
""
""
20.0
""
58.0
""
""
46.0
""
""
""
""
""
52.0
""
""
""
""
""
""
20.0
""
""
""
26.0
""
""
""
""
""
""
22.0
""
""
""
""
""
28.0
""
""
""
""
""
""
""
69.0
""
""
""
""
""
""
23.0
""
46.0
""
21.0
41.0
""
165.0
223.0
140.0
""
""
""
""
""
""
249.0
""
""
""
""
""
59.0
""
""
417.0
""
135.0
72.0
""
""
48.0
""
""
27.0
462.0
85.0
24.0
""
116.0
""
""
30.0
58.0
39.0
""
""
47.0
46.0
50.0
48.0
190.0
48.0
""
117.0
""
32.0
175.0
21.0
26.0
""
""
""
""
100.0
41.0
205.0
""
28.0
88.0
20.0
20.0
38.0
107.0
""
37.0
49.0
""
24.0
109.0
49.0
703.0
794.0
93.0
""
119.0
92.0
249.0
29.0
231.0
""
279.0
414.0
""
1493.0
1428.0
34.0
130.0
""
""
142.0
91.0
21.0
681.0
273.0
106.0
744.0
""
513.0
69.0
355.0
120.0
1228.0
""
555.0
808.0
1034.0
598.0
""
""
88.0
""
""
""
""
38.0
71.0
""
158.0
33.0
157.0
73.0
22.0
40.0
91.0
""
60.0
""
46.0
""
131.0
38.0
495.0
21.0
""
66.0
25.0
35.0
""
27.0
435.0
49.0
29.0
""
61.0
148.0
266.0
""
626.0
""
""
66.0
""
72.0
100.0
""
35.0
646.0
25.0
73.0
21.0
34.0
""
61.0
""
114.0
52.0
""
197.0
51.0
1175.0
""
23.0
""
22.0
""
""
195.0
""
""
174.0
122.0
66.0
23.0
""
45.0
37.0
101.0
414.0
2015.0
23.0
""
350.0
37.0
54.0
40.0
""
26.0
""
37.0
82.0
31.0
""
41.0
45.0
""
""
""
53.0
451.0
""
""
""
""
""
32.0
""
1614.0
""
""
25.0
48.0
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
21.0
23.0
""
""
""
""
123.0
31.0
""
""
""
26.0
""
762.0
""
""
""
40.0
""
""
167.0
78.0
49.0
""
92.0
""
""
""
""
""
""
""
""
233.0
""
""
33.0
63.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
66.0
48.0
""
""
""
""
43.0
236.0
137.0
""
""
""
""
134.0
""
""
""
""
""
""
""
43.0
""
""
32.0
20.0
""
29.0
36.0
""
""
""
""
""
""
""
""
""
25.0
""
21.0
""
""
""
56.0
""
""
""
""
""
""
""
""
""
""
""
""
""
27.0
34.0
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
155.0
95.0
33.0
""
33.0
25.0
50.0
""
""
103.0
""
""
32.0
""
212.0
""
72.0
""
""
""
""
""
""
""
""
""
64.0
""
""
257.0
""
""
22.0
""
""
""
28.0
""
862.0
149.0
133.0
71.0
""
40.0
34.0
27.0
""
39.0
""
""
29.0
""
""
""
27.0
""
""
""
""
""
""
""
""
88.0
""
""
""
""
""
""
36.0
32.0
""
102.0
""
147.0
""
""
32.0
""
""
""
254.0
""
""
33.0
991.0
21.0
""
""
""
""
""
""
21.0
""
39.0
23.0
""
""
""
""
36.0
""
""
382.0
""
""
""
""
""
""
195.0
""
""
""
""
""
""
""
91.0
49.0
""
""
""
""
35.0
""
""
78.0
69.0
""
""
""
""
""
""
112.0
""
""
""
""
""
""
""
""
39.0
""
22.0
""
""
""
36.0
""
""
""
""
""
""
""
""
168.0
""
""
""
""
""
""
""
""
""
21.0
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
494.0
""
""
""
""
""
""
""
""
""
""
""
41.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
262.0
34.0
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
308.0
""
28.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
68.0
3080.0
43.0
41.0
""
""
""
""
""
72.0
""
31.0
""
""
581.0
""
98.0
39.0
""
45.0
28.0
47.0
317.0
104.0
225.0
92.0
26.0
252.0
695.0
622.0
477.0
85.0
142.0
814.0
238.0
533.0
70.0
353.0
728.0
515.0
362.0
315.0
381.0
46.0
259.0
88.0
478.0
70.0
778.0
""
42.0
28.0
""
110.0
""
123.0
52.0
""
""
""
""
43.0
""
32.0
""
76.0
""
132.0
""
""
""
142.0
137.0
""
98.0
""
""
""
""
""
60.0
235.0
""
1349.0
168.0
66.0
70.0
96.0
96.0
33.0
60.0
40.0
28.0
29.0
296.0
521.0
""
24.0
40.0
52.0
31.0
""
29.0
155.0
2410.0
""
45.0
40.0
634.0
24.0
1125.0
1076.0
189.0
172.0
488.0
91.0
341.0
40.0
73.0
47.0
58.0
3475.0
109.0
351.0
259.0
71.0
139.0
198.0
28.0
""
24.0
62.0
1054.0
78.0
43.0
92.0
162.0
34.0
24.0
69.0
788.0
25.0
""
92.0
20.0
""
""
""
""
21.0
""
""
48.0
160.0
56.0
94.0
30.0
""
49.0
""
97.0
31.0
""
""
""
55.0
33.0
140.0
803.0
""
""
78.0
""
""
207.0
33.0
218.0
29.0
114.0
""
""
30.0
""
371.0
38.0
81.0
""
38.0
""
60.0
""
90.0
""
67.0
""
29.0
34.0
34.0
""
""
""
""
628.0
""
""
36.0
56.0
114.0
""
354.0
106.0
""
44.0
24.0
""
23.0
72.0
""
79.0
28.0
94.0
44.0
74.0
35.0
42.0
42.0
22.0
""
30.0
""
""
""
91.0
24.0
531.0
""
""
""
139.0
22.0
26.0
""
""
""
""
""
""
""
""
""
45.0
81.0
""
""
""
""
""
""
""
""
98.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
20.0
""
""
""
""
""
105.0
""
35.0
20.0
132.0
28.0
75.0
39.0
""
46.0
31.0
293.0
""
43.0
175.0
119.0
42.0
58.0
25.0
24.0
1064.0
24.0
24.0
109.0
81.0
117.0
22.0
1269.0
28.0
30.0
50.0
274.0
36.0
771.0
52.0
""
""
""
32.0
21.0
""
38.0
25.0
44.0
33.0
146.0
36.0
132.0
43.0
330.0
397.0
35.0
183.0
52.0
97.0
""
20.0
87.0
""
629.0
""
""
94.0
""
23.0
""
23.0
29.0
""
139.0
28.0
""
103.0
70.0
57.0
41.0
51.0
32.0
319.0
488.0
158.0
48.0
25.0
""
""
103.0
46.0
64.0
""
82.0
""
84.0
""
39.0
""
28.0
21.0
94.0
63.0
266.0
118.0
201.0
30.0
""
702.0
23.0
532.0
""
70.0
210.0
33.0
130.0
""
""
154.0
54.0
99.0
""
""
""
""
33.0
44.0
65.0
""
23.0
152.0
28.0
""
34.0
106.0
71.0
75.0
""
58.0
90.0
79.0
""
27.0
160.0
44.0
237.0
25.0
43.0
43.0
1691.0
181.0
168.0
113.0
54.0
175.0
145.0
151.0
207.0
31.0
""
316.0
97.0
140.0
86.0
22.0
""
1673.0
235.0
141.0
""
""
23.0
27.0
143.0
669.0
61.0
108.0
137.0
31.0
23.0
176.0
125.0
""
""
""
28.0
307.0
33.0
119.0
119.0
""
577.0
94.0
165.0
43.0
478.0
""
1592.0
136.0
""
32.0
92.0
31.0
""
43.0
916.0
""
149.0
62.0
851.0
""
129.0
20.0
262.0
63.0
31.0
419.0
91.0
59.0
""
26.0
68.0
324.0
""
25.0
""
25.0
46.0
184.0
291.0
453.0
""
195.0
63.0
""
113.0
""
""
23.0
36.0
""
""
91.0
309.0
50.0
76.0
264.0
125.0
77.0
25.0
68.0
""
129.0
654.0
""
207.0
37.0
22.0
1301.0
29.0
""
54.0
""
26.0
""
""
""
22.0
25.0
21.0
122.0
""
195.0
""
280.0
28.0
157.0
117.0
915.0
127.0
""
107.0
""
79.0
""
""
85.0
234.0
""
247.0
30.0
24.0
28.0
""
27.0
28.0
""
189.0
""
""
46.0
36.0
260.0
38.0
""
146.0
""
37.0
32.0
30.0
""
191.0
""
""
25.0
""
31.0
59.0
61.0
362.0
""
115.0
143.0
""
22.0
122.0
""
""
""
""
""
21.0
""
""
""
""
""
""
""
21.0
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
27.0
""
""
""
""
""
55.0
""
""
123.0
""
""
240.0
""
""
20.0
""
""
""
""
""
""
""
""
""
26.0
""
63.0
""
""
""
74.0
48.0
23.0
""
""
24.0
29.0
""
""
""
22.0
38.0
""
22.0
533.0
""
""
40.0
""
21.0
""
22.0
20.0
23.0
""
28.0
""
42.0
201.0
""
""
""
23.0
""
""
24.0
""
""
""
""
27.0
""
275.0
""
""
""
""
22.0
23.0
30.0
""
""
69.0
""
""
44.0
""
20.0
361.0
""
""
25.0
""
""
""
""
32.0
""
33.0
38.0
145.0
""
""
40.0
677.0
""
""
81.0
91.0
46.0
""
""
""
""
21.0
72.0
""
""
""
86.0
56.0
""
""
34.0
""
""
""
""
""
""
""
40.0
""
25.0
762.0
1515.0
""
""
""
78.0
178.0
86.0
""
""
""
""
""
""
""
""
""
77.0
""
""
""
""
""
31.0
""
""
""
""
""
594.0
""
""
76.0
""
""
39.0
315.0
""
""
""
""
""
""
1947.0
""
""
""
475.0
""
""
""
""
""
""
81.0
""
96.0
680.0
""
""
""
""
""
""
""
489.0
""
""
""
""
246.0
""
""
""
""
""
25.0
114.0
115.0
""
127.0
""
""
""
""
""
29.0
2824.0
40.0
""
""
90.0
""
49.0
106.0
""
""
41.0
28.0
""
""
""
49.0
""
""
""
""
""
""
188.0
""
""
132.0
""
""
65.0
26.0
""
""
36.0
""
""
""
22.0
""
41.0
""
23.0
""
""
""
""
29.0
""
""
""
""
""
188.0
""
""
149.0
""
""
""
""
""
23.0
""
29.0
""
89.0
""
""
""
""
276.0
""
""
""
32.0
25.0
""
""
270.0
""
""
55.0
21.0
""
84.0
""
""
""
106.0
""
""
106.0
""
""
""
""
""
""
""
59.0
""
24.0
""
""
""
50.0
""
""
""
""
""
""
136.0
""
""
""
""
""
""
""
1568.0
183.0
""
""
""
""
120.0
807.0
""
""
31.0
""
""
28.0
28.0
42.0
32.0
""
""
""
41.0
""
""
192.0
""
""
327.0
22.0
""
27.0
27.0
""
""
""
""
""
67.0
87.0
26.0
""
425.0
""
""
""
""
28.0
""
""
""
""
""
""
1514.0
""
""
""
31.0
52.0
24.0
503.0
""
112.0
""
253.0
33.0
""
""
110.0
""
41.0
""
""
22.0
""
32.0
46.0
43.0
42.0
""
83.0
""
""
""
""
300.0
39.0
""
49.0
""
22.0
""
""
""
32.0
26.0
""
""
""
346.0
""
""
30.0
""
""
29.0
""
2059.0
75.0
""
""
20.0
57.0
""
41.0
""
""
""
""
""
56.0
289.0
32.0
""
32.0
62.0
""
26.0
""
""
""
270.0
22.0
""
""
""
22.0
""
45.0
21.0
""
""
""
""
23.0
""
""
29.0
21.0
""
108.0
813.0
""
""
""
72.0
21.0
30.0
""
""
25.0
""
""
175.0
222.0
""
""
""
26.0
""
""
""
""
216.0
243.0
""
""
37.0
337.0
31.0
""
32.0
""
66.0
32.0
""
28.0
""
357.0
27.0
46.0
""
64.0
71.0
22.0
""
405.0
433.0
""
56.0
""
146.0
""
196.0
97.0
""
23.0
85.0
1007.0
""
""
41.0
""
24.0
265.0
69.0
123.0
796.0
""
167.0
37.0
""
82.0
""
82.0
129.0
211.0
65.0
4549.0
886.0
39.0
""
100.0
""
96.0
36.0
27.0
""
2867.0
""
169.0
""
1484.0
718.0
65.0
716.0
""
91.0
255.0
43.0
313.0
""
79.0
""
""
""
63.0
""
""
""
""
""
""
20.0
""
""
""
49.0
""
32.0
176.0
""
""
""
""
28.0
25.0
""
30.0
""
""
47.0
""
""
""
40.0
""
""
""
""
24.0
41.0
""
""
""
""
""
""
""
""
""
""
""
""
52.0
""
""
21.0
24.0
""
212.0
""
""
36.0
28.0
""
41.0
""
398.0
37.0
""
55.0
26.0
52.0
""
55.0
""
20.0
""
""
""
""
""
40.0
""
150.0
""
83.0
""
""
""
51.0
87.0
""
""
""
1056.0
27.0
29.0
29.0
121.0
48.0
""
24.0
23.0
34.0
""
192.0
20.0
126.0
""
45.0
27.0
23.0
40.0
70.0
""
""
""
""
48.0
""
56.0
246.0
27.0
""
97.0
54.0
25.0
""
25.0
""
""
""
48.0
""
""
""
139.0
""
79.0
""
31.0
""
27.0
""
41.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
