kfr_24_black_male_mean
0.35280347
0.36978734
0.29368091
0.33110523
0.32688057
0.36941513
0.34467638
0.3351936
0.25731614
0.34619272
0.33380455
0.34016854
0.32990649
0.34463215
0.33505034
""
""
0.35052887
0.23930915
0.36558911
0.35819799
0.35311928
0.34161398
0.34653443
0.35489634
0.33605552
0.36751288
0.35108674
0.36969316
0.35142532
0.37870377
0.34285375
0.37417686
0.37840426
0.36226648
0.33970463
0.36200973
0.32808563
0.35457793
0.30753285
0.34336931
0.3645274
0.35686868
0.34885097
0.32841268
0.33754912
0.34359059
0.34466308
0.35652125
0.32735425
0.35768101
0.35847223
0.31819487
0.31065908
0.33356085
0.33681357
0.31776375
0.3443934
0.31506693
0.34298396
0.33779079
0.34074354
0.3685835
0.337659
0.39890981
0.3441925
""
0.36200199
0.3848955
0.4047161
0.31394929
0.31439802
0.30560836
0.34811661
0.34395072
0.39717925
0.37255248
0.34770718
0.43676418
0.34512445
0.31918624
0.34396344
0.34432271
0.33813053
0.34630561
0.38540184
0.33440909
0.37392634
0.36035401
0.34414515
0.34085849
0.37239918
0.28386375
0.34396189
0.38586995
""
0.35410044
0.35157815
0.34723306
0.35749605
0.34323695
0.3805148
0.38404804
0.37970603
0.3498745
0.3616378
0.33972961
0.36219636
0.35460994
0.34759793
0.33935857
0.37934369
0.36787394
0.3424792
0.3653549
0.36404416
0.3518773
0.33247951
0.36319995
0.33006266
0.34060523
0.34490615
0.35875779
0.37885618
0.34392381
0.34946215
0.35145944
0.35583994
0.35493866
0.36321938
0.36227483
0.34764978
0.33820432
0.37426698
0.36104476
0.37522382
0.35591659
0.35033351
0.33591515
0.35489741
0.34519345
0.35853255
0.36150926
0.32190371
0.33685803
0.34852621
0.3499417
0.34498787
0.33800387
0.335363
0.36657342
0.36534804
0.35093173
0.37465152
0.34918919
0.34675887
0.38060614
0.35754374
0.3620252
0.34830099
0.33310822
0.32998982
0.44112426
0.37263376
0.42426389
0.4147954
0.44740888
0.37832901
""
0.33752665
0.3345179
0.33079505
0.36855218
0.30775806
0.35661146
0.32225364
0.30123392
0.2997866
0.48670551
""
0.62310463
0.36227396
0.33353114
0.3760519
0.34534997
0.33023694
0.30863672
0.42340249
0.32386851
0.39729077
0.37570122
0.39198077
0.3278245
0.35810682
0.34175313
0.35052809
0.36104622
0.32601532
0.31105956
0.43011233
0.32436097
0.34430498
0.40167877
0.33069628
0.33130655
0.33431321
0.34007186
0.40135583
0.36108086
0.35620236
0.34469959
0.3417553
""
0.4337126
0.34975028
0.31437901
0.32808983
0.32292438
0.42431924
0.36390284
0.33248082
0.35334903
0.34746
0.37882721
0.33360726
0.33618808
0.39309937
0.31991136
0.31734681
0.32241109
0.3195799
0.35096133
""
0.36339992
""
0.31877702
""
0.28985974
""
0.34796247
0.33126676
0.41380203
0.37962335
0.37452441
0.38536987
0.38616481
0.3949132
0.31641448
0.44723475
0.35178533
0.32483953
0.36058122
0.45233449
""
0.39152694
0.50559372
0.43993098
0.35107374
0.47069982
0.37564659
0.32409483
0.39150968
0.36817181
0.34371775
0.38455617
0.37569597
0.3959879
0.39292493
0.3645646
0.37618136
0.36828312
0.37932625
0.37508455
0.4282285
""
0.43363968
0.42853832
0.41523093
""
0.47153121
0.38958916
""
""
0.42035404
0.44868809
0.40054804
0.39900234
0.38761112
0.40009868
""
""
""
""
0.42144865
""
""
""
0.43085101
0.41823372
0.39565286
0.35538086
""
0.48048866
0.35890803
0.46582037
0.38171411
""
0.37918749
0.29856825
""
0.346811
0.35862491
0.39556441
0.35177344
0.34751755
0.3753413
""
0.40485132
0.40387785
0.38111472
0.37013108
0.31290463
0.35585457
0.31662491
0.30063727
0.3443763
0.31325129
0.32531548
0.39002937
0.29989693
0.28883848
0.31959474
0.30644771
0.30576047
0.33048001
0.33087438
0.31860536
0.40407974
0.36058781
0.32941601
0.37020406
0.33219764
0.28704834
0.32031298
0.34910914
""
""
""
""
0.35236889
0.36709893
0.31818092
0.31226748
0.36997387
0.31213486
0.29794651
0.27377471
0.28309318
0.36066303
0.31662104
0.31778342
""
0.37069371
""
""
0.31005237
0.31749398
0.35659689
""
""
""
""
0.43379575
""
""
""
""
""
""
0.43892455
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40551183
""
""
""
""
""
""
""
""
""
0.41062176
0.43217695
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40853441
""
0.41574794
""
""
""
0.29503402
0.34169492
""
""
""
0.42295632
""
""
""
""
""
0.42317492
""
""
0.36901823
""
""
""
0.52366698
0.37948421
""
0.3440052
""
""
0.33311409
""
""
""
""
""
""
0.39115143
""
""
0.41678184
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4227598
0.37942785
""
""
0.30764374
0.43029395
0.3760522
""
""
""
""
""
""
0.32524884
""
""
0.3921296
0.32389131
0.34775543
0.42480886
0.31151262
0.30630144
0.34297302
0.2898767
0.38021216
0.34278578
0.32868525
0.35309464
""
""
0.34426698
0.32782689
0.33714619
0.38606986
0.33744228
""
0.3575193
0.33532745
0.32781285
0.38118631
0.35662425
0.32730204
0.34382102
""
0.37397483
0.37720191
0.37879273
""
""
""
0.3843157
""
0.35972944
0.3093431
0.39559627
0.36605123
0.33402386
0.34331277
""
0.28768781
""
0.34297332
0.37004417
""
""
0.43280527
""
""
0.37834668
0.3397252
0.34990969
0.2703203
0.3343637
0.44424868
0.36466947
0.42809957
0.4187704
""
0.36005512
0.45132658
""
""
""
""
0.40917733
0.4097732
0.36852893
0.32649738
0.35871157
0.34509489
0.34883845
0.34076631
0.3368468
0.36097988
