jail_natam_pooled_n
78.0
40.0
""
128.0
87.0
""
289.0
""
""
45.0
90.0
401.0
""
32.0
53.0
""
285.0
78.0
""
123.0
179.0
3416.0
215.0
47.0
344.0
68.0
120.0
152.0
345.0
""
22.0
42.0
253.0
161.0
142.0
162.0
35.0
23.0
""
""
133.0
""
""
""
""
""
381.0
675.0
142.0
109.0
171.0
121.0
44.0
""
""
155.0
""
91.0
""
36.0
20.0
208.0
""
30.0
""
20.0
""
""
""
""
""
""
""
20.0
26.0
""
""
""
""
203.0
26.0
24.0
""
44.0
243.0
22.0
30.0
76.0
562.0
182.0
52.0
""
""
91.0
""
""
41.0
74.0
429.0
151.0
140.0
422.0
250.0
125.0
155.0
362.0
123.0
298.0
37.0
77.0
65.0
56.0
155.0
""
197.0
142.0
99.0
""
""
""
44.0
""
""
35.0
""
64.0
60.0
""
""
""
504.0
28.0
24.0
""
37.0
20.0
86.0
79.0
""
25.0
102.0
81.0
""
""
20.0
""
92.0
396.0
""
31.0
37.0
173.0
38.0
""
357.0
295.0
85.0
76.0
27.0
""
""
""
88.0
488.0
""
861.0
235.0
89.0
624.0
97.0
1195.0
169.0
170.0
181.0
62.0
47.0
178.0
453.0
154.0
185.0
38.0
40.0
168.0
""
""
223.0
""
""
52.0
""
""
54.0
146.0
""
""
""
36.0
29.0
171.0
""
165.0
93.0
39.0
64.0
71.0
108.0
213.0
""
42.0
60.0
35.0
63.0
""
""
110.0
94.0
71.0
275.0
23.0
34.0
""
""
60.0
""
260.0
41.0
23.0
25.0
170.0
84.0
82.0
48.0
""
29.0
""
""
""
36.0
""
""
29.0
""
20.0
61.0
""
""
38.0
306.0
20.0
31.0
633.0
51.0
160.0
""
98.0
126.0
""
115.0
""
42.0
24.0
69.0
100.0
120.0
94.0
956.0
71.0
419.0
525.0
80.0
112.0
25.0
""
108.0
57.0
59.0
153.0
92.0
""
42.0
274.0
""
""
470.0
176.0
""
57.0
478.0
""
179.0
93.0
20.0
115.0
213.0
65.0
""
28.0
44.0
24.0
148.0
1454.0
62.0
279.0
80.0
""
""
""
88.0
22.0
""
30.0
39.0
25.0
56.0
386.0
498.0
385.0
188.0
159.0
112.0
""
155.0
""
""
""
""
58.0
29.0
26.0
65.0
""
79.0
147.0
604.0
21.0
794.0
92.0
57.0
""
406.0
""
""
41.0
72.0
25.0
29.0
42.0
48.0
""
30.0
""
20.0
23.0
""
22.0
32.0
""
28.0
23.0
21.0
29.0
""
509.0
""
26.0
""
""
""
""
""
""
""
306.0
""
""
""
218.0
""
422.0
109.0
""
""
""
""
""
""
158.0
""
37.0
""
44.0
97.0
59.0
99.0
""
290.0
58.0
""
195.0
146.0
66.0
113.0
586.0
25.0
""
167.0
218.0
""
29.0
""
53.0
24.0
""
""
""
53.0
71.0
42.0
""
108.0
126.0
""
133.0
""
46.0
20.0
""
21.0
""
""
""
""
104.0
""
""
""
734.0
162.0
25.0
""
198.0
100.0
68.0
""
342.0
42.0
25.0
""
""
27.0
212.0
132.0
170.0
26.0
""
330.0
""
""
""
27.0
""
""
338.0
""
""
94.0
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
207.0
999.0
""
""
23.0
""
37.0
""
""
""
""
""
""
22.0
89.0
""
73.0
376.0
464.0
31.0
104.0
42.0
21.0
761.0
43.0
666.0
60.0
39.0
""
""
80.0
23.0
227.0
80.0
757.0
32.0
104.0
1784.0
2783.0
1009.0
340.0
6316.0
617.0
48.0
261.0
277.0
178.0
""
26.0
""
59.0
""
45.0
90.0
36.0
""
116.0
54.0
""
""
""
23.0
34.0
""
""
""
""
""
""
32.0
""
""
271.0
""
378.0
""
""
""
108.0
""
""
""
""
""
""
72.0
137.0
35.0
116.0
945.0
208.0
41.0
""
38.0
""
""
""
""
""
26.0
""
""
85.0
""
""
114.0
""
""
""
21.0
25.0
71.0
28.0
131.0
742.0
1269.0
122.0
163.0
92.0
86.0
723.0
93.0
22.0
775.0
206.0
590.0
4392.0
792.0
449.0
72.0
619.0
46.0
1536.0
36.0
""
233.0
271.0
141.0
81.0
225.0
121.0
168.0
808.0
189.0
34.0
570.0
274.0
338.0
263.0
""
""
""
222.0
289.0
""
""
110.0
396.0
""
""
94.0
87.0
62.0
""
""
364.0
189.0
57.0
""
54.0
""
146.0
""
""
26.0
391.0
""
""
29.0
2532.0
80.0
4230.0
227.0
1377.0
92.0
""
3684.0
1733.0
318.0
4782.0
21.0
50.0
38.0
273.0
42.0
""
183.0
39.0
""
33.0
""
219.0
863.0
93.0
337.0
""
""
""
95.0
""
63.0
278.0
""
20.0
296.0
327.0
213.0
131.0
222.0
389.0
383.0
769.0
361.0
1213.0
600.0
203.0
30.0
""
623.0
448.0
1002.0
824.0
30.0
122.0
818.0
194.0
206.0
3315.0
136.0
27.0
47.0
83.0
535.0
275.0
333.0
1097.0
94.0
787.0
119.0
528.0
285.0
33.0
""
217.0
""
""
""
329.0
202.0
2687.0
