kir_imm_pooled_male_p25
0.4117206
0.41890985
""
""
""
""
""
0.43948686
""
""
""
""
""
""
""
0.41213596
""
""
""
""
""
""
0.45775425
""
0.51826698
0.37044838
""
""
""
""
""
""
""
""
0.50570238
""
0.47573495
""
""
""
0.39004663
0.39846286
""
""
0.5215134
""
""
0.31384411
0.48407996
""
0.46909153
0.47245759
""
""
""
""
""
""
0.40890041
""
""
""
0.56576192
""
""
""
""
""
""
0.54889464
""
""
""
""
0.5222488
""
""
0.42602515
0.48142585
0.63194561
0.606552
""
""
0.63214278
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50742239
0.43433481
0.58463901
""
""
0.53100103
0.48300704
0.45779148
0.48986796
0.45135227
0.53973919
0.48710239
0.47183841
0.50863862
""
""
""
0.50793517
""
""
""
""
""
""
""
""
""
""
""
""
0.43911904
""
""
""
""
""
0.49707788
""
""
0.45246205
""
""
""
""
""
""
""
""
0.61855745
""
""
""
""
""
""
""
0.44304717
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60705489
""
0.54936081
""
""
0.48290047
""
""
0.53682286
""
""
""
0.60814458
""
0.42450503
""
""
""
0.57152969
""
""
0.49179092
""
0.42718014
0.55509508
""
0.47366133
0.49073562
0.51032162
0.49412319
0.49809176
""
0.52852565
0.53230935
0.39568818
""
0.5266028
0.51722735
0.62250584
""
0.36993107
0.49834025
""
""
0.50926322
0.5349282
0.57997781
0.54019552
0.57879239
""
0.49674153
0.52659309
0.52181774
0.51031625
0.51650751
0.58503658
0.51417851
0.51680678
0.55302793
0.55182821
0.57815468
0.49031004
0.4717811
""
0.44146073
0.53334463
0.51015377
0.50127476
0.51151735
0.46497235
""
0.50881034
0.61027527
0.520114
0.55660188
0.48404947
0.51602525
""
0.51960456
""
""
""
0.55402601
0.57864428
""
""
""
""
""
""
""
""
0.51706558
""
0.51184434
""
""
0.4430134
0.39069965
0.37640506
""
""
""
""
""
""
0.51006621
""
""
""
0.53063565
0.58489674
""
""
""
0.51415187
""
""
""
""
0.47184077
""
""
""
""
""
""
0.50689924
""
""
""
""
""
""
""
""
""
""
0.54772109
""
0.49961916
0.48252049
0.53661311
0.59019959
0.50738239
0.48767605
0.52131993
0.4643079
0.55104351
0.49133009
0.4783712
0.49335709
0.50474751
""
0.45550179
""
0.44652817
0.47422907
""
0.44541651
0.45664006
0.45545632
0.4608292
0.59131294
0.57493716
""
0.49127594
0.4154706
0.52281576
""
0.47174233
""
""
""
""
""
0.53758782
0.44523171
0.47366667
