kfr_white_female_mean_se
0.0059788064
0.0038554277
0.011743085
0.011349682
0.0060966518
0.029631611
0.012188974
0.0041774577
0.0082925605
0.0096812695
0.0074361544
0.015648475
0.010600312
0.013226174
0.012372237
0.0069111646
0.0064071272
0.015776062
0.017863337
0.008107556
0.013541791
0.0047504958
0.006354874
0.01038807
0.0057328385
0.0052892673
0.008875519
0.0047044251
0.011416583
0.0085088881
0.0087335706
0.03593551
0.016421583
0.011518794
0.0050546355
0.0060581579
0.0022170399
0.013058031
0.0050676437
0.0078137415
0.005244039
0.0055606877
0.02600796
0.025106519
0.0031180624
0.012629947
0.0087575158
0.0047116717
0.0027504915
0.012279456
0.0038089098
0.0041709919
0.022752946
0.013976427
0.010832164
0.011352524
0.0071204295
0.0054906588
0.0035877849
0.030781647
0.005678813
0.0076631908
0.0042465245
0.0059100091
0.01498246
0.025008814
0.0094712628
""
""
0.0030748248
0.053476911
""
0.050505787
""
0.0050254399
0.05425391
0.049671482
0.00910901
0.0082855485
0.013355931
0.016109331
""
""
0.0074394192
0.049614996
0.063853323
""
0.046360955
0.030017678
0.017823817
""
0.025316432
0.023092728
0.051388878
""
0.048513051
0.015721841
0.0048016403
0.0049601081
0.0081446087
0.0095265619
0.019230355
0.01745045
0.00096440484
0.003732272
0.0065180208
0.0019634208
0.0043284348
0.019643463
0.0036841086
0.0057067792
0.010981001
0.010107569
0.0072037224
0.0035578329
0.0070914505
0.015924368
0.023555016
0.0084403716
0.017942786
0.010679573
0.010250982
0.0084212171
0.016296268
0.011451956
0.0099977991
0.00521828
0.0054526366
0.0076728738
0.011803209
0.020413727
0.014239987
0.012377012
0.004846253
0.010485098
0.012082272
0.0050474801
0.011178717
0.0064516375
0.01149889
0.0083078593
0.012660109
0.0069271615
0.013144042
0.012068732
0.0063987891
0.0096054571
0.025122754
0.010520861
0.020341292
0.015053887
0.014453941
0.0091951741
0.0053874194
0.011516743
0.011595436
0.0071418667
0.0068559451
0.015223079
0.015890079
0.015678771
0.013094333
0.010138142
0.014373188
0.013540311
0.013589449
0.0085210996
0.0094365636
0.0058826073
0.017060619
0.0027635749
0.0098148407
0.012277312
0.0043651229
0.013535264
0.015004789
0.0042331149
0.012356584
0.010572554
0.013433905
0.0075077298
0.010334161
0.003687917
0.0052346527
0.021492364
0.010127794
0.0019358658
0.063257121
0.008154585
0.0035458377
0.0088824127
0.014266766
0.0019356724
0.0090135736
0.0035847139
0.002462622
0.0097295586
0.0045134178
0.0087451627
0.011814558
0.0022821254
0.0054515325
0.0075691799
0.0091767767
0.00095808407
0.0053731739
0.0037906966
0.01137573
0.0055337134
0.0042073652
0.016055301
0.023699645
0.0037067737
0.0048182039
0.0047896537
0.001242777
0.0027768754
0.013276604
0.001523348
0.0016288977
0.0081264274
0.0014894269
0.0012210327
0.0040847487
0.0025335583
0.0032749076
0.0027711187
0.0031991559
0.0017531505
0.0038246263
0.0035376151
0.031608641
0.0067883632
0.0027885027
0.0024409343
0.0025949546
0.0055648694
0.0060272585
0.018337352
0.0034062988
0.0064764922
0.0020664788
0.0045174342
0.0060891085
0.0024673813
0.013426624
0.0018909575
0.016195584
0.019450219
0.019248025
0.0029136112
0.0055919564
0.010623852
0.035545439
0.016049605
0.020313175
""
0.024555383
0.023555625
0.0077544767
0.0027647621
0.051362865
0.0029078301
0.013335209
