marr_24_pooled_female_mean
0.39255735
0.40444511
0.46162218
0.35626855
0.27680796
0.30881405
0.26370561
0.41410854
0.45468938
0.31209657
0.30943847
0.23897333
0.41129503
0.39213502
0.31932798
0.39499468
0.37874106
0.31957179
0.44724172
0.21283136
0.23216964
0.23164377
0.24654238
0.20568517
0.223692
0.19995648
0.28258923
0.28020525
0.23485771
0.25410482
0.25775999
0.29509869
0.20393504
0.23617852
0.19365992
0.30819422
0.32787418
0.31694722
0.2072355
0.15829262
0.22023153
0.29224917
0.36914134
0.43666452
0.22794887
0.18758278
0.18230829
0.31007522
0.24035798
0.29356968
0.34109271
0.27246827
0.27258143
0.27799267
0.33236274
0.23837423
0.31299403
0.40903816
0.39739799
0.25776488
0.31761032
0.30803183
0.27316719
0.45005688
0.45618939
0.4056758
0.46390709
0.43674132
0.47212282
0.48029524
0.21173747
0.19351813
0.12993281
0.31020823
0.29457363
0.45925805
0.35979825
0.43489245
0.42105955
0.19070905
0.22384056
0.38977104
0.47092625
0.37164241
0.30104616
0.39654449
0.39672375
0.34926367
0.35411301
0.42297941
0.41812325
0.45590302
0.43187827
0.32849452
0.4436909
0.46101427
0.43728977
0.36504093
0.22362423
0.28070104
0.2462123
0.15772031
0.17822841
0.23430429
0.24880816
0.21994728
0.24817604
0.25144821
0.31933513
0.28930613
0.22975284
0.25592536
0.2207886
0.21414703
0.22519425
0.30935955
0.24317518
0.20659642
0.2907069
0.23566575
0.28021923
0.32509986
0.24707454
0.30573469
0.26647815
0.22679055
0.24245158
0.32187343
0.19761847
0.24899469
0.20805857
0.2822606
0.26650533
0.36614448
0.36047998
0.30838585
0.32947567
0.22492974
0.20867884
0.21817613
0.2314861
0.32203346
0.27160805
0.26347673
0.21553099
0.21360554
0.34302247
0.28307384
0.26614255
0.24106079
0.4613834
0.29434863
0.25049275
0.20656478
0.31168079
0.27161372
0.29030138
0.24281543
0.3260332
0.43404427
0.43306318
0.48643711
0.27928266
0.17106946
0.25900573
0.15544356
0.28875691
0.29820842
0.29241467
0.31194803
0.19830027
0.24766727
0.32240039
0.27717265
0.35396808
0.30128506
0.2776472
0.3259694
0.28237987
0.27723175
0.30191636
0.32315287
0.2950412
0.37466502
0.35571569
0.25693959
0.41988865
0.37109551
0.29520553
0.41050893
0.4058331
0.3889316
0.26443908
0.37472075
0.34316927
0.40944338
0.3185133
0.35909465
0.2562395
0.38558868
0.28374115
0.38225651
0.40783229
0.36977169
0.3331399
0.34541485
0.26754707
0.37330204
0.36782953
0.3401477
0.40312323
0.35257444
0.42789
0.37868336
0.22960229
0.33654261
0.25545117
0.19557016
0.37928858
0.35350382
0.2598412
0.30253416
0.38463527
0.38890544
0.25618586
0.35473526
0.30595931
0.29332328
0.20553745
0.2574771
0.26069111
0.31076002
0.37360227
0.32704702
0.41266474
0.37823716
0.45166105
0.34376863
0.44745389
0.50118691
0.38952401
0.35016581
0.32390621
0.32544008
0.35029766
0.30275825
0.25059748
0.18612909
0.25289497
0.22691472
0.18308245
0.24913575
0.29199168
0.25699297
0.28846455
0.23535727
0.22026007
0.16469866
0.31140882
0.1911338
0.29741481
0.19972207
0.2900604
0.27234
0.15918127
0.11240489
0.13478853
0.11223757
0.1323757
0.16949026
0.22914098
0.23453556
0.22123267
0.25814602
0.28032207
0.26304981
0.22005621
0.19541004
0.24957186
0.21203916
0.15233108
0.075963795
0.096336707
0.11682749
0.1915745
0.22085857
0.1458734
0.12935854
0.15672302
0.3137396
0.34392062
0.27246368
0.29430673
0.3428387
0.32988784
0.35960495
0.36603683
0.30287251
0.28290674
0.31689996
0.22284162
0.35434893
0.33562979
0.27537996
0.30380407
0.32713255
0.36202309
0.37027308
0.33086032
0.38284475
0.29326537
0.29648393
0.39985186
0.2881963
0.28900912
0.262256
0.30972803
0.31254908
0.30416903
0.29609346
0.3113035
0.22445357
0.31451383
0.35967606
0.39231333
0.28954825
0.27891734
0.33212569
0.30691069
0.27145678
0.30291674
0.28080845
0.23994042
0.20527287
0.2810435
0.15876484
0.26774716
0.41081297
0.42425334
0.22199485
0.35638964
0.32899535
0.2644262
0.31502953
0.361442
0.46539706
0.49685732
0.4771238
0.50855511
0.50018358
0.40576115
0.40934321
0.40214977
0.41517437
0.33681265
0.36844113
0.44357866
0.37606686
0.43901181
0.30620688
0.45843002
0.38286185
0.27124783
0.30286446
0.29278493
0.394696
0.37175822
0.44722581
0.4475697
0.42744333
0.41925502
0.42451754
0.32219982
0.47388238
0.4273504
0.4453378
0.29950625
0.35974833
0.23261629
0.36278129
0.41279748
0.42456588
0.42866474
0.42655373
0.40604296
0.28254986
0.33433917
0.34968799
0.32571739
0.36504677
0.35794541
0.38622892
0.36314014
0.36923778
0.40140459
0.3129307
0.41232401
0.4103556
0.36754566
0.32096931
0.35808313
0.36880359
0.34596378
0.34510303
0.37383094
0.3126238
0.30201417
0.39109281
0.35758916
0.29838708
0.36272219
0.3725346
0.44098601
0.37846336
0.45256138
0.41086277
0.34389338
0.35764554
0.38467261
0.43402353
0.36058342
0.36973259
0.29540843
0.27203444
0.36888567
0.37430423
0.50465971
0.3737247
0.36400163
0.33478531
0.35524485
0.33616966
0.30458009
0.41511601
0.37474102
0.37005791
0.35271019
0.22908075
0.47748676
0.43705285
0.23073775
0.36414781
0.35493344
0.41989356
0.35620537
0.37838611
0.3481825
0.38466859
0.37686479
0.35065791
0.31833804
0.36975709
0.31214902
0.39255771
0.38896984
0.27070463
0.38470376
0.38508996
0.35252663
0.34858039
0.48567402
0.37886253
0.3301892
0.3256706
0.48147938
0.30341637
0.34622779
0.42697921
0.38259423
0.42973736
0.4657765
0.40113345
0.36204106
0.44174767
0.42613304
0.37650636
0.38742974
0.37588629
0.29831925
0.31164178
0.32636029
0.31023207
0.25042731
0.43777862
0.51468295
0.35295096
0.40016639
0.39674187
