kir_top20_black_pooled_mean_se
0.0078136465
0.013001911
0.027922753
0.0042221146
0.0030890445
0.0069130072
0.0019959612
0.016477054
0.022313608
0.0032325434
0.0037031251
0.0016621548
0.035900082
0.013001249
0.0041378071
0.045097101
0.070118621
0.0059082974
0.0048606591
0.0046658288
0.0019598724
0.0019873211
0.003248652
0.003056525
0.0018600943
0.0050006807
0.003411402
0.0023199639
0.0017074145
0.004561624
0.0040488672
0.0046430384
0.0018922718
0.0024878061
0.0034043361
0.0028850983
0.0041135452
0.003957401
0.0054319212
0.0046692868
0.0017718353
0.0043191742
0.0068175709
0.016279543
0.0050963759
0.003974997
0.0014000431
0.0038648567
0.0019883343
0.0037674329
0.0037171368
0.0025874744
0.0025423514
0.0081487736
0.0085601397
0.0019511733
0.0060345586
0.014684449
0.010806276
0.0033928005
0.0049346844
0.0023528207
0.0077775721
0.0084957182
0.034857914
0.012649305
""
0.026147116
0.020312408
0.02704329
0.003714639
0.0029380536
0.0024733138
0.0031351857
0.0045049754
0.017637752
0.0036565759
0.0060582394
0.0075056627
0.0011831379
0.0031539986
0.007435218
0.012874194
0.0066852067
0.0020972604
0.0093392162
0.008410316
0.0035141902
0.0033683293
0.0061966721
0.0072843735
0.018114686
0.017059527
0.0032599529
0.038540866
""
0.011105209
0.0048523364
0.0017525987
0.0027908646
0.0036569161
0.0010841667
0.001769293
0.0038536941
0.0036418829
0.0017284518
0.0034454085
0.0017462107
0.004653878
0.0044057383
0.0036886835
0.0028826273
0.0018761123
0.0046225665
0.0021793295
0.0023682928
0.0021022523
0.0066191913
0.0078317467
0.0052193515
0.0026317821
0.0046821735
0.0053017642
0.0041920291
0.0043244129
0.0024085445
0.0024631205
0.0052640857
0.0046856771
0.0049757236
0.00098178082
0.0040313206
0.0042222962
0.0060309176
0.0067149699
0.0044848463
0.0026499406
0.002372887
0.0047076168
0.004470672
0.0025370191
0.0053638974
0.0068723201
0.0050099408
0.0027659237
0.0048011746
0.0036393735
0.0035923906
0.0039683678
0.0038269639
0.011383859
0.0018503956
0.0028611666
0.005156049
0.0027031323
0.0022168215
0.0060637151
0.0022926286
0.0057753343
0.013589211
0.029405747
0.029402668
0.0058128312
0.001470716
0.0094761122
0.0012941916
0.039565425
0.043227907
0.047037583
0.0087926192
0.00111153
0.0058537461
0.037336003
0.004507367
0.028089847
0.044494588
0.0044725402
0.0030519417
0.036019791
0.052134622
0.05219961
0.044255599
0.0024805588
0.015488737
0.015222784
0.0019884456
0.021650966
