has_mom_hisp_pooled_p75_se
""
""
""
0.066956677
0.08453241
""
""
""
0.12826419
""
""
""
""
""
""
""
""
""
""
""
0.11498919
0.062696576
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.064448215
0.39484549
0.3279421
0.13418545
""
0.098558009
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.031985566
""
""
0.11700203
0.1798455
""
""
""
""
""
""
0.055506673
0.042670026
""
""
""
0.08500538
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10642109
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.095005207
0.02804956
0.022205204
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027927449
""
""
""
""
""
""
0.20914949
0.050936721
0.13240814
0.072763823
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.19554673
""
""
""
0.10539497
""
""
""
""
""
0.2715714
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.09340471
""
0.41298357
1.6674196
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.060769301
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48814493
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.091962501
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1562293
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15631111
""
""
0.044131842
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.074464314
""
""
""
""
""
""
""
""
""
""
""
""
0.15290165
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11124756
""
""
""
""
""
""
""
""
""
0.14544778
0.11276179
""
""
""
""
""
0.074745886
""
0.062403541
""
""
""
0.075427957
""
""
""
""
""
""
""
""
""
""
""
""
0.103521
""
""
""
