comcoll_other_female_p75_se
0.16859619
""
""
0.10872433
0.10192093
""
0.093183741
""
""
""
""
0.080117308
""
""
0.19608082
""
""
""
""
""
0.16965127
0.089320533
0.16768225
""
0.049179833
""
0.14344445
0.092615366
0.052185446
""
""
""
0.073881745
0.062282789
""
0.096495561
""
""
""
""
0.18469109
""
""
""
""
""
0.058665618
""
0.11127581
""
0.1327765
0.11573803
""
""
""
0.13210075
""
""
""
""
""
0.094219692
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.086107455
""
""
""
""
0.068725795
""
""
0.096640229
0.075064667
0.13290961
""
""
""
0.15403871
""
""
""
0.15917042
0.05262357
0.19386818
0.11897285
0.061420884
0.059084687
0.16791439
0.05848987
0.049584415
0.17889731
0.06719017
""
0.13599646
0.15014797
""
0.095644131
""
0.099155314
0.11880407
0.078947395
""
""
""
0.21437535
""
""
0.16620377
""
0.13104656
0.13478085
""
""
""
0.040236287
""
""
""
""
""
0.15337743
0.11395362
""
""
""
0.13142508
""
""
""
""
0.162358
""
""
""
""
0.0954981
""
""
0.058419928
0.11720695
""
0.12819724
""
""
""
""
0.087740712
0.034835514
""
0.020651178
""
""
""
0.12550552
0.029455006
0.065817468
""
0.090648219
""
""
0.085753366
0.050245032
""
""
""
""
0.061463349
""
""
0.055890139
""
""
0.11129782
""
""
0.10114201
0.067123212
""
""
""
""
0.21088813
0.08101622
""
0.098380439
0.13032191
""
""
0.19476834
0.099546887
0.057468627
""
""
0.15319467
0.1381263
0.14049141
""
""
0.079191789
0.12462983
0.085250571
0.042361431
""
""
""
""
0.19213006
""
0.04714163
0.1394731
0.14260343
0.16646796
0.054666586
0.1046398
0.13224417
0.10533404
""
""
""
""
""
0.13501115
""
""
""
""
""
0.10744989
""
""
0.1239743
0.082555391
""
0.10691358
0.039852783
0.1005239
""
""
0.11147107
""
""
0.074248157
""
0.12045898
""
0.10398956
0.064974658
0.077465266
0.062543415
0.021500653
0.061674651
0.024237035
0.029736495
0.081286535
0.08390747
""
""
0.17391942
""
""
0.085801147
0.12518525
""
0.13576189
0.064746827
""
""
0.026001375
0.064109176
""
0.093413867
0.036833882
""
""
""
""
""
""
""
""
""
""
""
0.12198658
0.029673632
""
0.1479678
0.15418954
""
""
""
""
0.17770354
""
""
0.1325745
""
""
0.087150477
0.10254293
""
0.099415593
0.16166978
0.15724847
""
0.046404302
""
""
""
0.14033309
0.13218841
""
""
0.10011324
""
0.08773493
0.094849385
0.055625986
""
0.022226451
0.073918976
0.17146516
""
0.045467813
""
""
0.11325291
0.12309372
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15644199
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10779367
""
""
""
""
""
""
0.12422949
""
""
""
0.14446175
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.080810763
""
""
""
0.1454657
""
""
""
""
""
0.14505205
""
""
""
""
""
""
""
""
""
0.12431841
""
""
0.065441191
""
""
""
""
""
""
0.047840096
""
""
0.21201997
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.074917123
0.035362065
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12534018
0.091170341
0.074543975
""
""
""
""
0.14099455
0.11537152
0.049768057
0.16701908
""
""
""
0.11210302
""
0.15040588
""
0.12503725
""
""
0.066792756
0.081502087
0.14989311
0.14985844
0.037933506
0.17152992
""
0.19864027
0.068945654
""
""
""
""
""
""
""
0.1800264
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.060874622
""
0.042212408
""
""
""
""
""
""
""
""
""
""
""
0.14523242
""
0.12209862
0.028376505
0.15501076
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16545236
""
0.085702635
0.046379052
0.036841273
""
0.14537261
0.16124772
0.25041392
0.10557081
""
""
0.21503279
""
0.13310015
0.035699885
0.18211877
0.23036748
""
0.22305615
""
0.061524741
""
""
""
""
""
""
0.14955668
""
""
""
""
""
0.1294644
""
""
0.20261705
""
""
""
""
""
""
""
""
0.14620201
""
""
""
""
""
""
""
0.15469432
""
""
""
""
""
0.015101759
0.076689281
0.041152529
""
0.073726483
""
""
""
0.069082528
""
0.035283096
""
0.059936173
0.16020951
""
""
0.1327697
""
0.15951684
0.04590366
""
""
0.089418784
""
""
""
""
""
""
""
0.078963526
0.057866622
""
0.12746619
""
""
""
""
""
""
0.15197133
""
""
0.091409706
0.24103926
0.11781473
""
0.22320992
0.057161104
0.067810982
0.055698793
0.087595992
0.026718253
0.024080701
""
""
""
0.072799891
0.057756439
0.016148418
0.039748788
""
""
0.025518933
0.13345589
0.0759065
0.012344729
""
""
""
""
0.067846723
""
0.11263382
0.031516496
""
0.049579617
""
0.15448819
0.081205398
""
""
""
""
""
""
0.16029136
0.20617685
0.019637108
