spouse_rk_pooled_pooled_n
20398.0
8705.0
2025.0
27787.0
16971.0
2542.0
33980.0
3168.0
2148.0
12230.0
14011.0
48853.0
2243.0
5417.0
13806.0
1542.0
1297.0
13457.0
1933.0
2019.0
16860.0
20834.0
11229.0
6078.0
45154.0
1383.0
7190.0
18871.0
43609.0
3511.0
4279.0
8640.0
36420.0
22756.0
3030.0
18203.0
3905.0
5576.0
971.0
976.0
17692.0
3332.0
1789.0
876.0
2177.0
2478.0
43939.0
11424.0
27748.0
6951.0
14290.0
20637.0
8670.0
574.0
1053.0
17618.0
2635.0
895.0
821.0
5184.0
3175.0
24770.0
1317.0
3969.0
4935.0
4166.0
1332.0
2632.0
3266.0
4321.0
2289.0
3318.0
3397.0
7430.0
3102.0
1856.0
6734.0
4765.0
2051.0
35750.0
3854.0
7171.0
3990.0
7472.0
48960.0
5786.0
6017.0
10218.0
20735.0
11644.0
9046.0
3347.0
4010.0
18797.0
3674.0
1475.0
7719.0
14889.0
74134.0
20325.0
24221.0
100159.0
44864.0
21810.0
22848.0
61045.0
19197.0
44548.0
4520.0
12483.0
9677.0
7819.0
23822.0
1623.0
21521.0
32510.0
19127.0
1135.0
977.0
1101.0
8042.0
3885.0
3081.0
4546.0
3134.0
13853.0
13488.0
3129.0
2064.0
2279.0
120568.0
4650.0
6927.0
3130.0
10834.0
4843.0
17971.0
10285.0
1547.0
3952.0
12796.0
7778.0
1095.0
2079.0
5359.0
1355.0
9248.0
5197.0
3137.0
2966.0
5441.0
36116.0
7876.0
1466.0
27003.0
19883.0
2200.0
13325.0
2731.0
6536.0
866.0
2538.0
12102.0
81918.0
1420.0
154297.0
5684.0
5769.0
2194.0
14639.0
180804.0
20173.0
6367.0
25662.0
6005.0
2633.0
21804.0
60992.0
7113.0
3859.0
4325.0
4991.0
51936.0
5331.0
4813.0
81422.0
2141.0
7313.0
19689.0
1429.0
3480.0
9468.0
41940.0
2187.0
3268.0
8465.0
12833.0
14871.0
36351.0
5387.0
29150.0
19096.0
6890.0
9236.0
16771.0
28319.0
59770.0
7483.0
11624.0
15128.0
11030.0
18877.0
2654.0
2561.0
30426.0
32470.0
19417.0
94297.0
8900.0
8664.0
4890.0
8006.0
9218.0
5395.0
62959.0
15362.0
11752.0
17441.0
94002.0
32437.0
27959.0
15746.0
1931.0
9464.0
1579.0
5279.0
1994.0
12331.0
1015.0
5781.0
12592.0
6405.0
7128.0
16821.0
5798.0
4929.0
9614.0
41699.0
6115.0
11969.0
86617.0
14268.0
8777.0
1963.0
10517.0
5789.0
3848.0
36353.0
8033.0
30110.0
9732.0
25226.0
48775.0
44523.0
30009.0
284250.0
42898.0
179352.0
183585.0
20848.0
14632.0
5330.0
974.0
10292.0
974.0
2711.0
25362.0
11342.0
3538.0
9132.0
50449.0
251.0
176.0
148470.0
47517.0
