has_dad_white_male_mean
0.90467674
0.9327355
0.8180424
0.8585133
0.91562957
0.86250937
0.86355823
0.92566544
0.92159861
0.89873117
0.93253297
0.84006494
0.93723673
0.8798123
0.91205007
0.93592238
0.85769832
0.74981189
0.90707648
0.93329877
0.88279617
0.87679791
0.91782832
0.91151315
0.89297086
0.86067295
0.82332534
0.85441071
0.8742407
0.88162702
0.88209021
0.85288388
0.83394772
0.86198312
0.88013333
0.8732115
0.72928679
0.8298797
0.89068669
0.84066319
0.81405914
0.89571863
0.92259079
0.88842016
0.91429144
0.93545336
0.90912354
0.85932738
0.89664203
0.83326936
0.91316807
0.88281965
0.88468468
0.86616474
0.90890634
0.85175496
0.86919117
0.90883696
0.90707624
0.86250782
0.8548581
0.91345662
0.92332333
0.88747507
0.88888586
""
0.98110193
0.89341283
0.87743366
0.88956314
0.95982099
0.87291765
0.7662164
0.9239766
0.91644049
0.87339628
0.7859419
0.72564107
0.66798353
0.84934366
0.48924395
0.58358294
0.80605978
0.81375527
0.91035271
0.9195956
0.89172143
0.8549282
0.84936619
0.78559756
0.78614879
0.82577175
0.91133541
0.84956801
0.83965397
0.91001505
0.59409529
0.82531458
0.84089452
0.87942308
0.86020201
0.91145682
0.88486695
0.90591955
0.89257348
""
0.85630524
0.8897779
0.88402814
0.894517
0.87636042
0.9276318
0.87928838
0.85398293
0.85833019
0.7826255
0.84584337
0.86414713
0.86324841
0.84107608
0.90108424
0.86144179
0.84671366
0.90402782
0.86573267
0.91898489
0.84038645
0.91370028
0.87523264
0.88908851
""
0.94614518
0.92771256
0.9563756
0.88186038
0.96924484
0.87563205
0.7955004
0.87412304
0.91111583
0.9564631
0.97925419
0.95856798
0.87435871
0.82452714
0.88795078
0.85762882
0.8979876
0.90527672
0.88990921
0.90961939
0.88751847
0.85029221
0.84610277
0.84799308
0.86122394
0.90660214
0.88131559
0.92918569
0.74980676
0.85128397
0.84764838
0.95107126
0.91168576
0.82601935
0.75161976
0.82452083
0.83141184
0.89303041
0.8863039
0.88093388
0.92578721
0.84895074
0.92280734
0.90206963
0.88313049
0.89646518
0.82819909
0.90786523
0.83479023
0.92861068
0.90951788
0.85822505
0.88485283
0.8032847
0.89598233
0.89875782
0.84728384
0.89955729
0.88952672
0.93623215
0.89363241
0.7906298
0.88894248
0.82916558
0.7177636
0.74397409
0.74720377
0.92056257
0.9270094
0.85208797
0.92237788
0.78924775
0.9036656
0.88055956
0.88006312
0.85686058
0.87662309
0.87901133
0.92705649
0.91255742
0.86563313
0.90232295
0.87700409
0.81953645
0.88668549
0.79437125
0.86381245
0.75064647
0.88256925
0.90797746
0.81237894
0.83823609
0.9208045
0.89842564
0.94805956
0.91003084
0.89999729
0.92058247
0.96654654
0.87480217
0.75674134
0.87541294
0.86564165
0.8689931
0.81509382
0.83288229
0.89588642
0.84864688
0.92474276
0.88169426
0.85532296
0.89649171
""
""
0.78106463
0.91595262
0.8983137
0.92037261
""
0.94091624
0.92405963
""
0.90315253
0.8687253
0.81245619
0.80935466
0.86297709
0.88036126
0.85044652
0.83526677
0.86689132
0.7792685
0.88619924
0.74261779
0.88574696
0.83753544
0.83456236
0.91089845
0.8754403
0.89591074
0.88522226
0.84088099
0.88193965
0.86388481
0.92374843
0.90737361
0.90122616
0.87236464
0.88324988
0.91736257
0.92971462
0.87697065
0.87446427
0.85399258
0.87989712
0.9022209
0.9283728
0.7961998
0.87247479
0.69233829
0.81521845
0.91700643
0.61266899
0.91260368
0.83307904
0.82824975
0.71680647
0.83303064
0.75749272
0.67763042
0.83493054
0.80644757
0.74484503
0.67232865
0.80453449
0.8124333
0.83092654
0.92652589
0.82534593
0.90239882
0.93381596
0.86489099
0.88209087
0.86830813
0.83016813
0.92732227
0.91910869
0.86941183
0.86827981
0.88372737
0.8381092
0.92636615
0.90474659
0.84201515
0.88763899
0.84647393
0.91148227
0.91091645
0.94577694
0.85804641
0.8885684
0.7878328
0.92362183
0.91556585
0.8913579
0.88864315
0.83747911
0.86933172
0.85998797
0.9059093
0.80926108
""
0.91048622
0.8857404
0.85474527
0.92124736
0.95408016
0.73588014
0.83273059
""
0.84625262
0.86140436
0.87356275
0.88504666
0.89467674
0.85963815
0.89845479
0.88929349
0.92746294
0.87653762
0.80162525
0.89213002
