kfr_white_pooled_mean
0.52783126
0.52878237
0.53941685
0.48948431
0.49255329
0.58558708
0.52083647
0.48965725
0.47459626
0.45647341
0.49190399
0.5731824
0.56289709
0.49932089
0.50103903
0.53348207
0.51405805
0.5073669
0.47218877
0.52088821
0.51738107
0.49365729
0.51190549
0.54609996
0.47902107
0.52091891
0.52394098
0.48483041
0.51215643
0.50272006
0.48643112
0.51268041
0.53639787
0.51776117
0.52833176
0.49432522
0.56410414
0.52393562
0.52611804
0.49937803
0.55026197
0.50720614
0.54573679
0.46040922
0.53589326
0.58532906
0.48180139
0.48480207
0.53430122
0.55940133
0.56558704
0.52240556
0.52632761
0.57158923
0.53788865
0.48062012
0.44496572
0.50144613
0.58743382
0.5237723
0.49244487
0.50722826
0.54919463
0.47482079
0.56194079
0.54786229
0.47162676
0.39313793
0.57656467
0.52677023
0.53195202
0.39086154
0.56320173
0.57063723
0.51261365
0.52650505
0.50088805
0.52768362
0.50626081
0.48936844
0.48212695
0.38082221
""
0.47430989
0.52942234
0.50361532
0.51439983
0.47432694
0.46113843
0.48688191
0.62961751
0.48857078
0.49044091
0.46558684
""
0.51228565
0.55654091
0.51724845
0.54937857
0.51498222
0.54290622
0.54302049
0.47636059
0.55139488
0.48159471
0.54102743
0.5284133
0.48528147
0.54653215
0.51838219
0.52679861
0.52266854
0.52522349
0.49026233
0.53123981
0.50793326
0.51353031
0.53702462
0.47642118
0.51937217
0.53146929
0.468146
0.48515552
0.5313918
0.57113528
0.51545626
0.5099659
0.47466919
0.51931036
0.48975345
0.54468673
0.53173548
0.51140851
0.53206843
0.49271777
0.45820963
0.48826531
0.52244633
0.47720373
0.49079171
0.48720193
0.50182509
0.50024021
0.45395082
0.47816372
0.50791663
0.48283774
0.50106686
0.46069241
0.51417428
0.49313623
0.4884572
0.48253861
0.50426894
0.50364053
0.44675672
0.51098436
0.50043911
0.48341078
0.45566839
0.49341765
0.47369286
0.51403111
0.48581931
0.4735986
0.50854218
0.4401857
0.46770835
0.50193608
0.48924989
0.54522914
0.4802722
0.48536789
0.50246596
0.45291346
0.46118063
0.51233655
0.51437998
0.45417345
0.47282892
0.54684556
0.48399267
0.52651757
0.51370221
0.47620609
0.45340994
0.60783201
0.60063565
0.551907
0.51835555
0.52362388
0.56199849
0.61507201
0.47147638
0.57790673
0.55002427
0.50903314
0.50472033
0.54743987
0.58878207
0.55226713
0.52617514
0.5124132
0.54856813
0.57687473
0.52632809
0.63164622
0.52274966
0.49835461
0.52513468
0.55448508
0.58127826
0.56129527
0.58157575
0.54064
0.59763032
0.58450782
0.52484488
0.53235561
0.54620391
0.57946664
0.53923434
0.57378799
0.61815494
0.55138284
0.5583269
0.64319861
0.57272327
0.62359565
0.56944561
0.51508975
0.53633994
0.52625591
0.56102246
0.57677311
0.53473914
0.53272921
0.49410218
0.51390702
0.53199434
0.54495257
0.58560997
0.57634699
0.49114338
0.53725916
0.55231827
0.60923743
0.53380179
0.5584265
0.49096119
0.59646654
0.59924144
0.5568701
0.58590674
0.58942461
0.59158415
0.45857328
0.50138545
0.532498
0.55172634
0.56026548
0.53595567
0.62670499
0.59525269
0.5751763
0.54986912
0.5165711
0.5737201
0.54368776
0.52254611
0.58201605
""
0.50059193
0.58050966
0.59447587
0.56105471
0.59581429
0.52482444
0.5738554
0.58430648
0.56005901
0.55531776
0.58872193
0.54796934
""
0.57196444
0.51377553
0.52998084
0.59130812
0.55487603
0.58260095
0.54521656
0.58465654
0.5831809
0.53544146
0.52853125
0.62561589
0.54720551
0.60061711
0.53898185
0.55856723
0.61990881
0.57140392
0.59516412
0.54913533
0.56833816
0.5855099
0.60395861
0.6633625
0.63022906
0.59475279
0.61277783
0.61103374
0.5729323
0.61833996
0.53965569
0.52764606
0.5842613
0.52536821
0.66787767
0.55145872
0.49059302
0.48140395
0.45727539
0.5001446
0.5568558
0.45935079
0.49825698
0.46932811
0.50707626
0.5502128
0.45998934
0.45425779
0.4099746
0.50763398
0.49894294
0.49849546
0.40370682
0.50366735
0.44180346
0.47650558
0.4670485
0.48486802
0.50047076
0.47231427
0.46668857
0.47187731
0.52017999
0.4684644
0.50107598
0.48371899
0.5106293
0.5000912
0.48809329
0.51063728
0.55590135
0.44388545
0.48414505
0.48054475
0.50120771
0.47442695
0.53891641
0.55417925
0.51542348
0.50341839
0.50829899
0.45469883
0.5187425
0.4849979
0.55063957
0.46563077
0.51193166
0.49430794
0.45382878
0.54566854
0.47998601
0.49835354
0.5273484
0.55933762
0.46650085
0.46720165
0.48186916
0.47883826
0.48452324
0.47768608
0.45273346
0.45794401
0.49654588
0.41736749
0.4774887
0.48689258
0.53045022
0.47999436
0.48800001
0.48005772
0.50388134
0.4543663
0.54459798
0.5066874
0.45543584
0.4797214
0.53473639
0.52568704
0.50831133
0.47791499
0.48599705
0.50858176
0.47632146
0.5085085
0.48417491
0.48612389
0.53727841
0.51977742
0.44842669
0.54574084
0.56626093
0.52234107
0.49863711
0.46032277
0.60761803
0.49594739
0.48861265
0.56740385
0.48283511
0.53000355
0.45383802
0.48763379
0.49442452
0.49112737
0.50815994
0.59900624
0.48619786
0.49084193
0.50679946
0.51473194
0.5095697
0.48262426
0.52835536
0.4826633
0.50473481
0.48697367
0.45177117
0.61934781
0.49469531
0.57197493
0.48219699
0.64892596
0.4598259
0.46569189
0.50550026
0.48249418
0.50375676
0.52635247
0.58708531
