staytract_other_male_p25_se
0.097742438
0.08312133
""
""
0.14134286
""
""
0.067302153
""
""
""
""
""
""
""
0.098286107
0.11162524
""
""
""
""
0.1206343
0.072449051
0.098961331
0.12412281
0.06897749
0.16394426
0.096843377
""
""
""
""
""
""
0.06796696
0.12112718
0.038992185
""
0.1283403
0.11443426
0.086559698
0.1075731
""
""
0.037531648
""
""
0.079966106
0.043236312
""
0.045924511
0.08652465
""
""
""
""
0.11490262
0.13690679
0.079844825
""
0.084287629
""
0.082003772
0.12234687
""
""
""
""
""
0.021249136
0.11570052
""
""
""
0.03897306
""
""
0.065404475
0.06645909
0.11407346
0.11908584
""
""
0.063785277
0.16995254
""
""
""
""
0.11291424
""
""
""
""
""
""
0.091125615
0.042431977
0.066333361
0.11453755
""
""
""
0.011492667
0.039311398
0.069122814
0.021957951
0.063569002
""
0.063802816
0.050585844
""
""
0.14909731
0.054993939
0.12093255
""
""
""
""
""
""
""
""
""
""
0.11025652
0.085503988
0.128263
""
""
""
""
0.10703303
""
""
0.078423209
""
""
0.14682645
0.15733196
""
0.15106423
""
""
0.082556739
""
""
""
""
""
""
""
0.089497544
""
""
0.13479798
0.13059106
""
""
""
""
""
""
""
""
""
0.1292253
0.12130817
""
0.034364283
""
""
0.077820644
""
""
0.044485435
""
""
""
0.12122483
""
0.048059519
0.12680143
""
""
0.01144905
""
0.074241079
0.038819075
0.099109642
0.15191318
0.016388748
0.12215954
0.022991782
0.021453757
0.15858743
0.048277043
0.075907968
0.16299227
0.021088524
0.043683901
0.074428342
0.11382876
0.0063928193
0.057200421
0.031351294
0.14376433
0.065841727
0.032160565
""
""
0.023653409
0.048119552
0.062654153
0.010243229
0.029959405
""
0.013002485
0.011036257
0.075647198
0.011910945
0.0092409831
0.019064538
0.018752424
0.036737196
0.017938752
0.029345136
0.013151592
0.033313707
0.041728031
""
0.068216212
0.016481495
0.024226259
0.022657206
0.046730727
0.062551059
""
0.033721481
0.0686085
0.022526167
0.043817736
0.053046439
0.027531171
""
0.021219349
""
""
""
0.041123487
0.092077501
""
""
""
""
""
""
""
0.15727343
0.024993824
""
0.076337256
""
""
0.018432068
0.057894409
0.10968851
""
""
""
""
""
""
0.027672183
""
""
""
0.10091244
0.037449259
""
""
""
0.066676646
""
""
0.0918018
0.12286672
0.09771467
""
""
0.14213124
""
""
""
0.059100464
""
""
""
""
""
""
""
""
0.10358431
""
0.051077906
""
0.027201176
0.026793938
0.064853735
0.08888901
0.027278598
0.03483047
0.088689655
0.076325387
0.058112815
0.031113917
0.071943067
0.030031433
0.048814952
""
0.042130999
""
0.026445113
0.016860377
""
0.069164187
0.086733595
0.040369343
0.055770092
0.12586424
""
""
0.022563392
0.02989245
0.092255875
""
0.089630857
""
""
""
""
""
""
0.054375753
0.070560284
0.021384077
""
0.051960245
0.1174391
""
""
0.059381571
0.041406531
0.050091047
0.15667023
""
""
0.051680371
0.03730651
0.056860801
0.018073991
0.051304758
0.092373222
0.0300467
0.14238982
0.020325273
0.044738151
0.023694754
0.044165593
0.024416447
0.034019172
