two_par_pooled_female_p50
0.79005766
0.70187938
0.73302418
0.77661705
0.75730515
0.78361565
0.82443208
0.72937226
0.81266308
0.76407743
0.82267296
0.708202
0.77329278
0.86691886
0.76020551
0.821778
0.74744743
0.69084007
0.79079509
0.76569545
0.70025384
0.65603417
0.67814589
0.79095066
0.86105835
0.84045547
0.84066415
0.85144055
0.75140101
0.87846196
0.76967943
0.70245916
0.77791697
0.82941145
0.85957909
0.84122455
0.7661351
0.82415885
0.70935041
0.80753058
0.75537533
0.81563681
0.78566658
0.66360027
0.76754552
0.77403164
0.81966466
0.78546172
0.73052138
0.64063746
0.63698405
0.68524933
0.90934032
0.82013083
0.78025293
0.79033399
0.86568785
0.82114887
0.83502007
0.8743611
0.88774914
0.87769294
0.86714351
0.79590666
0.8068682
0.36610755
0.49300823
0.52169102
0.71304846
0.65115494
0.65238225
0.68214911
0.58642703
0.7349261
0.81352538
0.73415285
0.77267498
0.59333944
0.54674274
0.68404466
0.37570071
0.81011641
0.77491337
0.64816105
0.67208296
0.68422377
0.75850201
0.71572804
0.79021084
0.79582274
0.75848889
0.81050646
0.82334012
0.77867728
0.83490956
0.82350403
0.7989012
0.79544806
0.77333498
0.85608011
0.84057075
0.88972968
0.80356729
0.86419261
0.83641547
""
0.69853199
0.62524927
0.65819758
0.6773954
0.71302062
0.48064163
0.66991973
0.75011563
0.69253451
0.81826007
0.86717051
0.86601716
0.81308937
0.83259684
0.84813094
0.76899964
0.77370352
0.84892517
0.80394256
0.83752245
0.82917893
0.81476378
0.8997528
0.83818877
0.62569666
0.69275075
0.77750009
0.69928598
0.77017081
0.71420026
0.66379768
0.86315435
0.7361151
0.77288669
0.72007734
0.68433535
0.67337722
0.76243323
0.77051234
0.90184444
0.7862398
0.88076854
0.86890388
0.8112042
0.89608628
0.77770376
0.80889726
0.84745789
0.79671162
0.8172766
0.90848458
0.93616384
0.82003677
0.83210987
0.83109283
0.77897483
0.80937731
0.77217418
0.74193919
0.80630207
0.78044587
0.76018637
0.7400825
0.80618995
0.74033743
0.76285928
0.72802621
0.73255247
0.7931211
0.84396374
0.85448903
0.85844624
0.87507755
0.60419393
0.8551721
0.76122737
0.75754046
0.71937811
0.75272089
0.8548066
0.70147526
0.84427088
0.86090851
0.8391065
0.79197627
0.79051131
0.89369756
0.83527738
0.81503224
0.85479718
0.87881756
0.84840071
0.78104675
0.83446252
0.84794635
0.79922581
0.82991213
0.75335664
0.80704856
0.79654294
0.73666984
0.85777766
0.86024344
0.85331953
0.87323552
0.8613314
0.87730205
0.81240278
0.78319675
0.78784138
0.76025444
0.86569023
0.89513665
0.86052042
0.72890776
0.83122694
0.79651213
0.88717395
0.87785017
0.8691588
0.81381911
0.85022056
0.81387204
0.78493273
0.81147087
0.76342607
0.76699334
0.73312974
0.81399089
0.79739654
0.70249701
0.79555553
0.76322931
0.67577857
0.71838957
0.8038944
0.57023555
0.68774503
0.37089819
0.53223622
0.76260436
0.70111352
0.59163666
0.58616596
0.70906234
0.65834957
0.47786996
0.56462777
0.88227397
0.86887765
0.85128927
0.8396365
0.83535558
0.86226255
0.89510471
0.88299972
0.80231023
0.88689899
0.79795688
0.90496814
0.8233546
0.91023785
0.82249951
0.77757567
0.74182069
0.770549
0.81523275
0.69648361
0.74612504
0.74626106
0.69560724
0.79644978
0.78169698
0.71162468
0.74387562
0.75716025
0.71919525
0.78982085
0.81232047
0.72767556
0.67723161
0.85060525
0.83103973
0.80746067
0.62550366
0.70202476
0.71808112
0.48638657
0.83226442
0.79485506
0.80821836
0.9354372
0.68454707
0.78085923
0.54988825
0.78352374
0.7362628
0.71249652
0.60856801
0.63525498
0.89028716
0.83648622
0.85692722
0.78406662
0.79007286
0.8025369
0.8508051
0.83847463
0.87267888
0.81883657
0.84075809
0.88937587
0.84479421
0.93332326
0.86387873
0.55088687
0.89779258
0.93421543
0.84721154
0.81986636
0.88135219
0.87073988
0.80381286
0.90535092
0.83467561
0.86605704
0.82495022
0.87070006
0.92372692
0.8683024
0.88272184
0.88271374
0.891164
0.83359861
0.82983798
0.80940282
0.62133664
0.56941789
0.31801575
0.68281734
