hs_natam_female_mean
""
""
""
""
""
""
0.71868008
""
""
""
""
0.72934359
""
""
""
""
0.8416599
""
""
0.79515082
0.70176673
0.7960093
0.86767483
""
0.61369592
""
0.7860257
0.74223346
0.81610632
""
""
""
1.0000045
""
0.80643237
0.67340028
""
""
""
""
""
""
""
""
""
""
0.73196805
0.81321889
""
""
0.80524176
""
""
""
""
0.68520474
""
0.91919804
""
""
""
0.58030516
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.86822987
""
""
""
""
0.92807049
""
""
""
0.97571218
0.89887083
""
""
""
""
""
""
""
""
0.8191337
""
""
0.69988441
0.92781579
""
""
0.87190384
""
0.93947709
""
""
""
""
""
""
""
0.80318403
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71356356
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50104487
""
""
""
0.82803488
""
""
0.66426772
0.92677355
""
""
""
""
""
""
""
0.83290058
""
0.9085952
0.78475726
""
0.81690472
""
0.82760823
0.88159293
0.79062581
0.71189117
""
""
0.81062359
0.83787954
0.73893982
0.84706533
""
""
""
""
""
0.60612899
""
""
""
""
""
""
0.60974985
""
""
""
""
""
0.75054705
""
0.67148554
""
""
""
""
""
0.94533253
""
""
""
""
""
""
""
""
""
""
0.83258474
""
""
""
""
""
""
0.90556687
""
""
""
0.7996937
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.84014893
""
""
0.78556222
""
0.93563318
""
""
""
""
""
""
""
""
""
0.83060813
""
""
0.80783981
""
0.8819229
0.89588326
""
""
""
""
0.90590793
""
0.79708874
0.8868202
""
""
""
0.82438689
""
""
0.87356913
""
""
""
0.74767673
""
0.95159113
0.78652692
""
0.803388
0.83611917
0.54324859
""
""
""
""
0.67314696
0.76493365
""
0.7047416
""
""
""
""
""
""
""
""
""
""
""
0.8473404
0.86607879
0.84166014
0.80968672
0.76498079
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.78317082
""
0.85872746
""
""
""
0.74699277
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.80295748
""
""
""
""
""
""
""
""
""
0.70595938
""
""
""
0.74239749
""
0.84749818
""
""
""
""
""
""
""
0.75839573
""
""
""
""
0.93784451
""
""
""
0.68571538
""
""
0.6456278
0.71618289
""
0.78954673
0.83799726
""
""
0.88545305
0.85779434
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74007154
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.67308837
0.7943815
""
""
0.79616272
""
""
""
0.70271724
""
""
""
""
""
0.74450916
0.86316252
0.7545647
""
""
0.7204718
""
""
""
""
""
""
0.92015493
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.78607345
""
""
""
""
""
""
""
""
""
""
""
""
0.89743418
""
""
0.77043056
0.86939347
""
""
""
""
0.8338297
""
0.78426224
""
""
""
""
""
""
0.77531803
""
0.84063923
""
""
0.86917496
0.83929783
0.83558112
0.92445219
0.84987694
0.87392235
""
0.80451339
0.93115866
0.64388877
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.92950374
""
0.66493052
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.83295941
0.8993541
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.7694993
0.78699315
""
""
""
""
0.87071776
""
""
0.82832825
0.80563062
0.90128034
0.82023114
0.83160144
0.86883748
""
0.84442252
""
0.79843813
""
""
0.78379941
0.93082952
0.84843367
""
0.90867805
""
0.94703716
0.81026584
0.81659442
""
0.78833479
0.90921688
0.8288542
0.7029407
""
""
""
0.55342156
0.73327881
""
""
0.75729138
0.83644629
""
""
""
""
""
""
""
0.72102547
0.74031198
""
""
""
""
0.99350429
""
""
""
0.83547121
""
""
""
0.83283579
""
0.71575809
0.86599416
0.70863646
""
""
0.78969425
0.78185493
0.80207282
0.84383154
""
""
""
0.8519026
""
""
0.79721606
""
""
""
""
""
0.82547897
""
0.8078686
""
""
""
""
""
""
0.89372337
""
""
0.79505193
0.80201006
0.91500431
0.90116066
0.95095503
0.96263736
0.80425644
0.84956992
0.81794685
0.8396467
0.91750306
0.80986255
""
""
0.86141366
0.76429337
0.86373556
0.77717292
""
0.98196542
0.79688442
0.75719059
0.90059805
0.85491854
0.84194684
""
""
""
0.81520182
0.86352938
0.74576128
0.83343631
0.77672207
0.78918242
""
0.66395259
0.8257907
""
""
""
""
""
""
0.66732603
0.754049
0.7796005
