somecoll_asian_female_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.057467226
""
""
""
""
""
""
""
0.06666781
""
""
""
0.074418433
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040855329
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.019413121
""
""
0.052651435
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.04617209
""
""
""
""
""
0.060990281
""
""
""
""
""
""
""
""
""
0.0089225238
""
""
""
""
""
0.01243309
""
""
0.02375803
""
""
""
""
0.032330431
0.061318081
""
""
0.0038105408
""
0.058280852
""
""
0.043799441
""
""
0.037393358
0.051325068
""
0.006543153
0.045815881
""
0.016456416
0.014822976
""
0.014758273
0.0094586136
0.0089472355
0.02354439
0.075294726
0.008525569
0.038272452
0.0063323868
0.052365862
""
""
""
0.015504967
0.063573763
0.030209631
0.06985639
""
""
0.053257525
""
0.018823626
0.043638963
0.075729273
0.047522753
""
0.032879192
""
""
""
0.060770825
""
""
""
""
""
""
""
""
""
0.051454805
""
0.069399707
""
""
0.043625489
""
""
""
""
""
""
""
""
0.050878406
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.028413232
0.029625392
""
""
0.030486276
0.089523554
""
""
""
0.033677362
""
0.05793722
0.064803019
""
0.06167794
""
0.044145517
0.027166653
""
""
""
0.052768543
""
""
""
""
0.038194306
0.056696109
""
""
""
""
""
""
""
""
""
""
""
0.036082402
""
""
""
""
""
""
0.091969386
""
""
""
""
""
""
""
0.031627811
""
""
0.074982673
""
0.023489093
""
0.043753538
0.089395188
0.043079317
0.057496428
""
""
""
""
""
0.031151792
""
""
""
""
0.077955946
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.057131696
""
0.0370134
""
""
0.040746368
""
""
""
""
""
""
""
0.031095108
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.036156964
""
""
""
""
""
""
0.023728346
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.034210339
0.0096779317
0.051536061
0.03490828
0.081204385
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.071981922
""
""
""
""
""
0.0076508415
""
""
""
""
""
0.010852711
""
""
""
""
""
""
""
""
""
""
