kid_asian_pooled_n
33.0
153.0
17.0
4.0
14.0
9.0
9.0
117.0
17.0
3.0
19.0
0.0
14.0
2.0
1.0
71.0
36.0
5.0
0.0
14.0
2.0
35.0
92.0
39.0
24.0
50.0
21.0
92.0
9.0
8.0
9.0
2.0
3.0
1.0
150.0
30.0
1400.0
0.0
81.0
6.0
396.0
60.0
5.0
13.0
1229.0
16.0
11.0
43.0
1623.0
20.0
519.0
148.0
1.0
5.0
5.0
17.0
33.0
25.0
387.0
3.0
38.0
23.0
260.0
39.0
5.0
0.0
7.0
7.0
110.0
4140.0
31.0
0.0
2.0
10.0
380.0
2.0
1.0
417.0
120.0
162.0
681.0
""
0.0
95.0
17.0
115.0
22.0
21.0
7.0
87.0
0.0
6.0
101.0
1.0
""
8.0
24.0
308.0
176.0
41.0
31.0
4.0
10.0
15112.0
242.0
77.0
3204.0
206.0
53.0
182.0
305.0
16.0
11.0
23.0
455.0
25.0
0.0
1.0
18.0
10.0
19.0
3.0
16.0
0.0
13.0
15.0
100.0
201.0
54.0
12.0
6.0
15.0
14.0
93.0
12.0
3.0
115.0
5.0
15.0
10.0
22.0
22.0
69.0
3.0
5.0
144.0
13.0
5.0
3.0
3.0
1.0
6.0
7.0
57.0
0.0
3.0
35.0
35.0
4.0
14.0
0.0
5.0
14.0
2.0
18.0
6.0
13.0
7.0
75.0
6.0
1003.0
1.0
44.0
129.0
41.0
4.0
1162.0
0.0
8.0
1.0
40.0
14.0
504.0
56.0
1.0
45.0
68791.0
0.0
72.0
2792.0
90.0
52.0
24988.0
289.0
755.0
25387.0
432.0
622.0
617.0
39.0
5785.0
1029.0
90.0
33.0
241415.0
366.0
2118.0
16.0
228.0
6457.0
13.0
23.0
4911.0
719.0
136.0
91013.0
1768.0
24.0
13655.0
39836.0
292.0
20138.0
56499.0
41015.0
21720.0
965.0
29888.0
2943.0
102361.0
1300.0
1148.0
1.0
193.0
12509.0
3210.0
6279.0
2531.0
123.0
20.0
4020.0
65.0
9201.0
2619.0
2146.0
3235.0
28.0
4935.0
9.0
0.0
2.0
1782.0
552.0
17.0
2.0
6.0
2.0
9.0
0.0
3.0
23.0
3006.0
2.0
1281.0
59.0
22.0
2662.0
43.0
46.0
8.0
14.0
8.0
0.0
4.0
0.0
3224.0
0.0
12.0
9.0
28.0
898.0
12.0
7.0
16.0
152.0
0.0
17.0
12.0
43.0
11.0
26.0
5.0
26.0
5.0
26.0
11.0
198.0
4.0
3.0
18.0
7.0
1.0
13.0
2.0
48.0
28.0
3.0
264.0
2.0
7637.0
5607.0
639.0
525.0
4530.0
1286.0
647.0
233.0
469.0
3088.0
304.0
1721.0
1075.0
17.0
610.0
35.0
1389.0
9031.0
20.0
265.0
190.0
648.0
330.0
80.0
33.0
2.0
4917.0
1426.0
124.0
0.0
17.0
5.0
4.0
14.0
4.0
18.0
41.0
196.0
250.0
5001.0
19.0
200.0
30.0
3.0
1.0
416.0
732.0
903.0
30.0
1.0
13.0
542.0
412.0
167.0
6580.0
113.0
60.0
714.0
62.0
7097.0
921.0
4117.0
812.0
4776.0
1125.0
81.0
298.0
503.0
297.0
524.0
2282.0
31.0
48.0
22.0
5.0
929.0
7.0
25.0
17.0
15.0
3.0
5.0
0.0
96.0
31.0
433.0
90.0
13.0
18.0
389.0
38.0
3.0
11.0
42.0
60.0
10.0
14.0
0.0
86.0
8.0
146.0
110.0
14.0
940.0
38.0
6.0
285.0
510.0
4.0
2852.0
2.0
4729.0
68.0
26.0
806.0
15.0
161.0
6.0
30.0
15.0
16.0
18.0
5537.0
8.0
13.0
113.0
287.0
4.0
0.0
44.0
11.0
13.0
7.0
19.0
673.0
248.0
195.0
11.0
5775.0
6.0
0.0
95.0
59.0
30.0
10.0
11832.0
194.0
513.0
1.0
16.0
22.0
36.0
0.0
595.0
410.0
12.0
172.0
6.0
20.0
6.0
5.0
6.0
37.0
18.0
4.0
91.0
65.0
207.0
2.0
14.0
250.0
18.0
13.0
12.0
23.0
9.0
0.0
10.0
0.0
19.0
20.0
2.0
17.0
24.0
578.0
115.0
127.0
5.0
86.0
12.0
15.0
9.0
26.0
34.0
12.0
50.0
0.0
17.0
0.0
455.0
401.0
1.0
12.0
4.0
106.0
39.0
3.0
38.0
5.0
0.0
15.0
4.0
5.0
7.0
44.0
87.0
20.0
11.0
4.0
96.0
7.0
0.0
9.0
27.0
47.0
163.0
43.0
0.0
16.0
29.0
0.0
0.0
34.0
205.0
4.0
5.0
2.0
7.0
6090.0
68114.0
3800.0
7712.0
1269.0
2.0
139.0
0.0
4.0
50.0
34.0
3.0
18.0
155.0
25.0
2.0
0.0
225.0
2.0
19.0
0.0
8.0
0.0
88.0
8.0
8.0
11.0
9.0
13.0
15.0
13.0
122.0
111.0
4.0
3.0
2.0
27.0
14.0
35.0
1.0
4.0
33.0
10.0
4.0
1.0
141.0
5.0
13.0
64.0
4.0
8.0
44.0
0.0
41.0
2.0
23.0
12.0
1491.0
47.0
5.0
26.0
28.0
71.0
55918.0
22.0
5.0
257.0
12.0
17.0
19301.0
7.0
10.0
34.0
6.0
12.0
20.0
26.0
2.0
3.0
28.0
1.0
13.0
10.0
3.0
42.0
28.0
267.0
7.0
47.0
16.0
4.0
4.0
2035.0
175.0
148.0
58.0
6910.0
153.0
5.0
60.0
26.0
33.0
87.0
1111.0
627.0
179.0
24.0
353.0
73.0
8.0
7.0
6.0
7.0
7.0
35.0
19.0
40.0
5.0
54.0
678.0
14.0
7.0
8.0
2.0
3.0
7.0
30.0
26.0
396.0
511.0
18.0
520.0
2.0
2.0
9.0
3.0
108.0
196.0
17.0
135.0
10.0
15.0
6.0
19.0
13.0
84.0
3247.0
66.0
1422.0
31.0
18.0
1276.0
353.0
4.0
5.0
64.0
5.0
2.0
47.0
123.0
10.0
15.0
5.0
19.0
29.0
48.0
48.0
144.0
16.0
494.0
17.0
87.0
11.0
10.0
28.0
23.0
80.0
15.0
1438.0
50.0
23.0
194.0
20.0
223.0
25.0
112.0
15.0
24.0
47.0
20.0
273.0
40.0
110.0
23.0
948.0
117.0
36.0
114.0
2627.0
38.0
3.0
30.0
483.0
34.0
36.0
8.0
57.0
2.0
13.0
9.0
9.0
5.0
5.0
349.0
13.0
8.0
25.0
12.0
33.0
29.0
832.0
10.0
69.0
17.0
13.0
19.0
11.0
1.0
931.0
14.0
2.0
313.0
4.0
224.0
32.0
3.0
111.0
9.0
92.0
17.0
19.0
16.0
9.0
2.0
18.0
16.0
10.0
19.0
280.0
25.0
30.0
45.0
281.0
14.0
10.0
26.0
7.0
15.0
132.0
24.0
20.0
10.0
68.0
9.0
101.0
33.0
96.0
6.0
14.0
14.0
71.0
13.0
136.0
15.0
27.0
18.0
4.0
6.0
8.0
20.0
8.0
94.0
19.0
29.0
10.0
119.0
11.0
9.0
8.0
14.0
2.0
58.0
60.0
899.0
14.0
7.0
24.0
43.0
766.0
6.0
15.0
0.0
8.0
59.0
133.0
111.0
16.0
12.0
3.0
21.0
8.0
115.0
38.0
6.0
39.0
9.0
36.0
7.0
2868.0
121.0
38.0
3.0
5.0
777.0
14.0
73.0
721.0
12.0
9.0
12.0
7.0
76.0
67.0
14.0
4.0
92.0
16.0
43.0
744.0
5.0
11.0
11.0
6.0
20.0
1.0
16.0
12.0
7.0
66.0
1.0
0.0
14.0
2.0
0.0
2.0
4.0
5.0
0.0
185.0
48.0
2.0
14.0
6.0
392.0
2.0
2.0
33.0
5.0
327.0
207.0
13.0
147.0
1.0
3.0
6.0
2.0
0.0
0.0
5.0
4.0
44.0
7.0
0.0
4.0
13.0
1.0
3293.0
6.0
6.0
3.0
17.0
0.0
156.0
0.0
6.0
1.0
197.0
28.0
11.0
6.0
4.0
13.0
9.0
49.0
2.0
7.0
1.0
17.0
0.0
0.0
14.0
0.0
4.0
5.0
10.0
16.0
13.0
1.0
67.0
3.0
8.0
331.0
4.0
0.0
6.0
255.0
0.0
4374.0
197.0
334.0
0.0
4.0
1.0
1.0
0.0
5.0
9.0
0.0
5.0
3.0
1.0
0.0
0.0
9.0
0.0
886.0
9.0
5.0
9.0
4.0
37.0
0.0
25.0
292.0
5.0
30.0
57.0
0.0
16.0
4.0
52.0
7.0
7.0
35.0
127.0
1.0
6.0
6.0
0.0
146.0
16.0
4.0
1.0
2.0
1.0
129.0
0.0
0.0
1.0
1251.0
6.0
17.0
74.0
15.0
4.0
2.0
20.0
27.0
12.0
6.0
41.0
4.0
348.0
31.0
7.0
10.0
40.0
21.0
2.0
60.0
0.0
2340.0
62.0
17.0
227.0
7.0
14.0
8.0
58.0
0.0
1.0
4.0
19.0
0.0
8.0
1.0
10.0
3.0
90.0
0.0
1.0
96.0
8.0
33.0
13.0
0.0
19.0
39.0
1.0
31.0
2.0
0.0
4.0
11.0
7.0
61.0
1.0
7.0
62.0
7.0
0.0
6.0
50.0
76.0
3.0
59.0
0.0
8.0
23.0
9.0
37.0
37.0
18.0
6.0
9.0
4.0
11.0
1.0
3.0
318.0
10.0
4.0
2.0
27.0
1.0
24.0
23.0
14.0
61.0
22.0
20.0
29.0
3.0
277.0
406.0
296.0
4.0
12.0
5.0
1.0
7.0
7.0
2082.0
9.0
8.0
11.0
18.0
4.0
493.0
16.0
12.0
3679.0
15.0
509.0
196.0
5.0
85.0
38.0
4.0
14.0
37.0
2949.0
196.0
227.0
22.0
298.0
3.0
8.0
7.0
268.0
83.0
2.0
2.0
78.0
55.0
161.0
346.0
431.0
108.0
0.0
280.0
24.0
364.0
128.0
24.0
29.0
16.0
3.0
10.0
10.0
139.0
99.0
1150.0
38.0
55.0
210.0
51.0
43.0
59.0
221.0
11.0
67.0
63.0
15.0
24.0
432.0
106.0
2615.0
5816.0
179.0
58.0
363.0
153.0
605.0
52.0
926.0
19.0
944.0
5400.0
14.0
23679.0
6168.0
62.0
379.0
28.0
85.0
302.0
384.0
67.0
1205.0
385.0
331.0
2179.0
27.0
5466.0
178.0
1692.0
871.0
22800.0
9.0
8459.0
1366.0
8977.0
6211.0
6.0
17.0
225.0
27.0
18.0
22.0
9.0
64.0
192.0
7.0
458.0
52.0
411.0
80.0
22.0
19.0
44.0
26.0
137.0
11.0
50.0
49.0
336.0
48.0
910.0
16.0
13.0
144.0
29.0
43.0
101.0
49.0
2437.0
58.0
28.0
5.0
178.0
225.0
908.0
15.0
3333.0
0.0
4.0
111.0
20.0
113.0
294.0
3.0
10.0
4688.0
30.0
74.0
24.0
63.0
20.0
338.0
11.0
217.0
52.0
2.0
258.0
55.0
13660.0
29.0
24.0
5.0
22.0
0.0
30.0
1860.0
3.0
20.0
491.0
182.0
101.0
32.0
17.0
60.0
62.0
79.0
3711.0
9792.0
42.0
11.0
1719.0
31.0
52.0
131.0
9.0
191.0
40.0
38.0
400.0
25.0
12.0
139.0
100.0
12.0
4.0
83.0
47.0
3282.0
36.0
55.0
18.0
11.0
67.0
114.0
3.0
18285.0
41.0
16.0
54.0
40.0
60.0
35.0
58.0
6.0
7.0
8.0
3.0
2.0
30.0
5.0
203.0
54.0
1.0
11.0
27.0
37.0
14.0
32.0
196.0
5.0
73.0
312.0
13.0
1791.0
85.0
30.0
24.0
10.0
26.0
5.0
20672.0
3.0
22.0
17.0
269.0
29.0
116.0
434.0
656.0
114.0
28.0
496.0
132.0
16.0
23.0
35.0
5.0
37.0
14.0
35.0
1568.0
41.0
2.0
299.0
184.0
6.0
21.0
23.0
6.0
18.0
1.0
43.0
3.0
6.0
13.0
6.0
1.0
4.0
13.0
35.0
14.0
2.0
187.0
97.0
2.0
9.0
1.0
14.0
115.0
1486.0
349.0
8.0
1.0
0.0
12.0
648.0
2.0
3.0
2.0
44.0
0.0
88.0
77.0
98.0
13.0
8.0
115.0
52.0
31.0
61.0
300.0
16.0
9.0
14.0
7.0
10.0
8.0
7.0
184.0
15.0
36.0
6.0
42.0
9.0
11.0
5.0
204.0
10.0
3.0
10.0
7.0
2.0
17.0
8.0
3.0
8.0
1.0
4.0
13.0
9.0
77.0
87.0
11.0
6.0
1.0
6.0
2.0
21.0
38.0
11.0
3.0
27.0
27.0
10.0
4.0
6.0
9.0
869.0
81.0
48.0
1.0
28.0
30.0
88.0
4.0
1.0
113.0
26.0
3.0
41.0
1.0
686.0
7.0
140.0
10.0
7.0
3.0
2.0
2.0
4.0
6.0
7.0
19.0
66.0
0.0
4.0
642.0
6.0
4.0
12.0
1.0
0.0
2.0
41.0
1.0
1907.0
163.0
177.0
109.0
0.0
27.0
24.0
21.0
4.0
17.0
1.0
7.0
4.0
6.0
5.0
4.0
17.0
0.0
7.0
2.0
10.0
2.0
5.0
6.0
6.0
33.0
28.0
3.0
2.0
2.0
21.0
39.0
29.0
148.0
5.0
288.0
10.0
162.0
2.0
1.0
24.0
18.0
4.0
8.0
646.0
6.0
8.0
40.0
5509.0
29.0
5.0
0.0
30.0
0.0
1.0
7.0
18.0
3.0
31.0
25.0
15.0
16.0
12.0
2.0
28.0
0.0
8.0
1370.0
3.0
2.0
2.0
3.0
13.0
0.0
148.0
7.0
6.0
1.0
2.0
16.0
3.0
8.0
104.0
142.0
0.0
0.0
0.0
0.0
8.0
21.0
0.0
25.0
55.0
1.0
11.0
2.0
8.0
1.0
8.0
265.0
2.0
8.0
0.0
8.0
2.0
1.0
10.0
0.0
36.0
7.0
15.0
10.0
7.0
3.0
35.0
9.0
6.0
1.0
8.0
1.0
5.0
0.0
0.0
204.0
143.0
1.0
0.0
0.0
0.0
1.0
15.0
3.0
0.0
65.0
10.0
7.0
28.0
3.0
4.0
8.0
7.0
8.0
6.0
5.0
11.0
202.0
5.0
38.0
1.0
9.0
51.0
1825.0
3.0
2.0
0.0
2.0
5.0
17.0
0.0
0.0
1.0
1.0
2.0
184.0
10.0
1.0
2.0
1.0
10.0
1.0
0.0
3.0
46.0
8.0
0.0
0.0
0.0
8.0
1965.0
33.0
0.0
1.0
2.0
40.0
6.0
4.0
1.0
13.0
2.0
16.0
4.0
7.0
18.0
7.0
66.0
2.0
7.0
3.0
0.0
75.0
550.0
22.0
42.0
11.0
2.0
4.0
0.0
0.0
4.0
0.0
0.0
2.0
15.0
8.0
2.0
0.0
23.0
154.0
14555.0
90.0
