proginc_other_pooled_p75_se
0.011772008
""
""
0.0031276911
0.022140468
""
0.056176435
""
""
""
0.034371018
0.0021625208
""
""
""
""
""
0.036251653
""
""
0.029942457
0.016928934
0.0090779094
""
0.011350188
""
0.01254522
0.0043402989
0.0030333567
""
""
""
0.049799368
0.010841981
""
0.014163325
""
""
""
""
0.016880821
""
""
""
""
""
0.0078563159
0.14872089
0.0058594965
""
0.0076678977
0.1056815
""
""
""
0.0057021682
""
""
""
""
""
0.0045471601
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.011322558
""
""
""
""
0.023634046
""
""
0.0048445808
0.0041357833
0.0086316075
""
""
""
0.0057710316
""
""
""
0.030880727
0.0017164462
0.0088215461
0.042354751
0.0034738097
0.0023443983
0.008889081
0.0081697013
0.0051854891
0.014593376
0.020836569
""
0.060499288
0.020869613
0.035257198
0.0046133287
""
0.052569211
0.049827904
0.0049805241
""
""
""
0.010984922
""
""
0.089335345
""
0.018373912
0.02169662
""
""
""
0.011272728
""
""
""
0.10614059
""
0.029170841
0.011142876
""
""
0.020958319
0.008820463
""
""
""
""
0.017719412
""
""
""
""
0.013679598
""
""
0.014373818
0.0070625064
""
0.020074563
""
""
""
""
0.0066049285
0.011798593
""
0.0039791102
0.022573974
""
0.023433374
0.01748281
0.0085979672
0.025437297
0.010477887
0.02717476
""
""
0.050074082
0.034433946
""
0.061242826
""
""
0.028025044
""
""
0.019672439
""
""
0.0047702631
""
""
0.070347548
0.024552632
""
""
""
""
0.087745428
0.0063641672
""
0.061696906
0.087355085
""
""
0.0081657125
0.053156905
0.0034530442
""
""
0.0081657125
0.0087446971
0.0083676102
""
""
0.033475816
0.07993038
0.0070798253
0.012513059
""
""
""
""
0.038891926
""
0.001336241
0.007112449
0.026113762
0.025393438
0.016115081
0.0069657369
0.023633765
0.091587074
""
""
""
""
""
0.036810391
""
""
0.019521171
""
""
0.06384059
""
""
0.0097640865
0.024538741
""
0.020726452
0.018859327
0.0065790098
0.035444304
""
0.1100517
""
""
0.0045049875
""
0.0061511793
""
0.0084063821
0.0035480785
0.021990674
0.0028919093
0.0013942927
0.026969759
0.0075158351
0.0087677706
0.07457304
0.0039758799
""
""
0.018845465
""
""
0.01264468
0.092690729
""
0.084725522
0.0073320349
""
""
0.0090986658
0.02796519
""
0.05597977
0.015060476
""
""
""
""
""
""
""
""
""
""
""
0.10023832
0.013367857
""
0.02781344
0.026940312
""
""
""
""
0.0069495072
""
""
""
""
0.0097325603
0.028355584
0.024792472
0.10897541
0.045974556
0.022774734
0.010748062
""
0.034750212
""
""
""
0.10936697
0.029066682
""
0.016452458
0.05054561
""
0.0098204659
0.041364852
0.0028780568
""
0.0063225231
0.022217926
0.018106515
""
0.00833489
""
""
0.047799643
0.0098607736
""
""
""
""
""
""
0.03980235
""
""
""
""
0.036621734
""
""
""
""
""
""
0.052620184
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.022124356
""
""
""
""
""
""
0.09133999
""
""
""
0.11306575
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029916814
""
""
""
0.060356215
""
""
""
""
""
0.12907957
""
""
""
""
""
""
""
""
""
0.043664254
""
""
0.027008573
""
""
""
""
""
""
0.0079657231
""
""
0.07101766
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0055030542
0.0063071409
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.024909949
0.024733817
0.014035776
""
""
""
""
0.013450229
0.030935045
0.015391057
0.02514153
""
""
""
0.0083972439
""
0.023400342
""
0.033598565
""
""
0.0067896466
0.0055307141
0.023662588
0.028442018
0.019713176
0.10128628
""
0.11858845
0.010033228
""
""
""
""
""
""
""
0.011812453
""
""
0.072190821
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.00402088
""
0.0047759796
""
""
""
0.015257641
""
""
""
""
""
""
0.018119281
0.018664844
""
0.030571299
0.010355084
0.017689006
""
""
""
""
""
""
""
""
""
""
""
0.01533211
""
""
0.017100507
""
""
""
""
""
0.037918147
""
0.041406982
0.0088872118
0.012175399
""
0.014718201
0.020667806
0.01736645
0.0051428154
""
""
0.006880885
""
0.10003755
0.0091198739
0.011684312
0.016723532
""
0.019744394
""
0.03133988
""
""
""
""
""
""
""
0.1269093
""
""
""
""
0.0067057055
""
""
0.015596973
""
""
""
""
""
""
""
""
0.0092423754
""
""
""
""
""
""
""
0.083056316
""
""
""
""
""
0.0044778879
0.0042014238
0.012746386
""
0.055293743
""
""
""
0.017647108
""
0.0094217267
""
0.0099220453
0.0089766541
""
0.0079646315
0.0080454051
""
0.033627048
0.014929418
""
""
0.027048457
""
""
""
""
""
""
""
0.0045724958
0.017229771
""
0.0068388395
""
""
""
""
""
""
0.097197205
""
""
0.013455737
0.029183995
0.015481993
""
0.097361304
0.019456394
0.018349906
0.024093762
0.017168377
0.010496525
0.0078890538
""
""
""
0.021482162
0.015975891
0.00457054
0.012141644
""
""
0.0079817902
""
0.025517834
0.0040325881
""
""
""
""
0.0079488335
""
0.070925742
0.013518061
""
0.03121463
""
0.0053871279
0.036660369
""
""
0.0084823649
""
""
""
0.0050735674
0.056395538
0.005994665
